symbol,name,sma_window,regime,start,end,years,bh_total_return,bh_annualized_return,bh_max_drawdown,bh_sharpe,bh_calmar,sma_total_return,sma_annualized_return,sma_max_drawdown,sma_sharpe,sma_calmar,excess_total_return,drawdown_improvement,sharpe_delta
159915,创业板ETF易方达,50,最差年份,2022-01-04,2022-12-30,2022,-0.29179614667495324,-0.3018214868319661,-0.3386176284083703,-1.137059654301627,-0.8913342410749261,-0.0622504020550968,-0.06473764896156542,-0.19117808264362013,-0.4504587529816313,-0.33862484687768574,0.22954574461985644,0.14743954576475016,0.6866009013199956
159915,创业板ETF易方达,100,最差年份,2022-01-04,2022-12-30,2022,-0.29179614667495324,-0.3018214868319661,-0.3386176284083703,-1.137059654301627,-0.8913342410749261,-0.037902363784164006,-0.03943728758849574,-0.10129685807150657,-0.29895300142835085,-0.38932389749597685,0.25389378289078923,0.23732077033686372,0.8381066528732761
159915,创业板ETF易方达,150,最差年份,2022-01-04,2022-12-30,2022,-0.29179614667495324,-0.3018214868319661,-0.3386176284083703,-1.137059654301627,-0.8913342410749261,-0.15644647664195888,-0.16235606717248163,-0.15644647664195888,-2.3557937348648426,-1.0377738806099632,0.13534967003299436,0.1821711517664114,-1.2187340805632156
159915,创业板ETF易方达,200,最差年份,2022-01-04,2022-12-30,2022,-0.29179614667495324,-0.3018214868319661,-0.3386176284083703,-1.137059654301627,-0.8913342410749261,-0.04880795525170911,-0.050772740626702006,-0.029506658211794434,-1.4554826659159277,-1.7207214813098377,0.24298819142324413,0.30911097019657585,-0.31842301161430075
159915,创业板ETF易方达,250,最差年份,2022-01-04,2022-12-30,2022,-0.29179614667495324,-0.3018214868319661,-0.3386176284083703,-1.137059654301627,-0.8913342410749261,-0.04880795525170911,-0.050772740626702006,-0.029506658211794434,-1.4554826659159277,-1.7207214813098377,0.24298819142324413,0.30911097019657585,-0.31842301161430075
510300,沪深300ETF华泰柏瑞,50,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.7251644167532096,0.050618262522510005,-0.5297225891677673,0.31982763358520516,0.09555617139536182,0.5637657092437789,0.04131518315416716,-0.3176323937688983,0.32865909584342035,0.13007232248555572,-0.16139870750943075,0.21209019539886897,0.008831462258215184
510300,沪深300ETF华泰柏瑞,100,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.7251644167532096,0.050618262522510005,-0.5297225891677673,0.31982763358520516,0.09555617139536182,-0.1395534660996448,-0.013517776941438964,-0.4754459011150165,-0.0059811118562491114,-0.028431787738072936,-0.8647178828528544,0.054276688052750766,-0.3258087454414543
510300,沪深300ETF华泰柏瑞,150,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.7251644167532096,0.050618262522510005,-0.5297225891677673,0.31982763358520516,0.09555617139536182,0.5548910853509992,0.04077868136512941,-0.4076245462547614,0.34293671405687604,0.10003980805327442,-0.17027333140221046,0.12209804291300586,0.023109080471670873
510300,沪深300ETF华泰柏瑞,200,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.7251644167532096,0.050618262522510005,-0.5297225891677673,0.31982763358520516,0.09555617139536182,0.8137643339818639,0.055393551436323074,-0.28745851754133867,0.4312986775954927,0.19270102660415017,0.08859991722865423,0.2422640716264286,0.11147104401028751
510300,沪深300ETF华泰柏瑞,250,全区间,2015-01-05,2026-06-18,"2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026",0.7251644167532096,0.050618262522510005,-0.5297225891677673,0.31982763358520516,0.09555617139536182,0.7817745416057862,0.05369436584600962,-0.32701747089027056,0.42216455469348524,0.16419418112381695,0.05661012485257655,0.2027051182774967,0.10233692110828008
