date,position,strategy_return,strategy_return_after_cost,trade,nav
2021-02-24,512690,-0.07399999999999995,-0.07399999999999995,False,3.6205873809156155
2021-02-25,512690,-0.02699784017278617,-0.02699784017278617,False,3.5228393414740493
2021-02-26,512690,-0.037735849056603765,-0.037735849056603765,False,3.3899020078335194
2021-03-01,512690,0.0046136101499423265,0.0046136101499423265,False,3.40554169414417
2021-03-02,512690,-0.036739380022962176,-0.036739380022962176,False,3.280424203658965
2021-03-03,512690,0.030989272943980906,0.030989272943980906,False,3.382082164678194
2021-03-04,512690,-0.06936416184971095,-0.06936416184971095,False,3.147486870018435
2021-03-05,512690,0.019875776397515477,0.019875776397515477,False,3.2100456152610373
2021-03-08,512690,-0.10231425091352009,-0.10231425091352009,False,2.8816122027373745
2021-03-09,512690,-0.04070556309362283,-0.04070556309362283,False,2.764314555407495
2021-03-10,512690,0.042432814710042566,0.042432814710042566,False,2.881612202737375
2021-03-11,512690,0.05834464043419274,0.05834464043419274,False,3.049738830576869
2021-03-12,512690,0.0064102564102563875,0.0064102564102563875,False,3.069288438465182
2021-03-15,512690,-0.07133757961783449,-0.07133757961783449,False,2.8503328301160735
2021-03-16,512690,0.04115226337448563,0.04115226337448563,False,2.967630477445953
2021-03-17,512690,0.021080368906455815,0.021080368906455815,False,3.0301892226885556
2021-03-18,512690,0.04387096774193555,0.04387096774193555,False,3.163126556329086
2021-03-19,512690,-0.0333745364647714,-0.0333745364647714,False,3.0575586737321943
2021-03-22,512690,0.006393861892583175,0.006393861892583175,False,3.0771082816205078
2021-03-23,512690,0.006353240152477735,0.006353240152477735,False,3.096657889508821
2021-03-24,512690,0.002525252525252597,0.002525252525252597,False,3.1044777326641464
2021-03-25,512690,-0.010075566750629705,-0.010075566750629705,False,3.0731983600428454
2021-03-26,512690,0.05216284987277353,0.05216284987277353,False,3.233505144727014
2021-03-29,512690,0.0338573155985491,0.0338573155985491,False,3.3429829489015686
2021-03-30,512690,0.0011695906432749315,0.0011695906432749315,False,3.3468928704792313
2021-03-31,512690,-0.02219626168224298,-0.02219626168224298,False,3.272604360503641
2021-04-01,512690,0.03584229390681015,0.03584229390681015,False,3.389902007833521
2021-04-02,512690,0.06343713956170705,0.06343713956170705,False,3.604947694604967
2021-04-06,512690,-0.017353579175705014,-0.017353579175705014,False,3.5423889493623646
2021-04-07,512690,-0.058498896247240695,-0.058498896247240695,False,3.335163105746244
2021-04-08,512690,0.02696365767878084,0.02696365767878084,False,3.425091302032485
2021-04-09,512690,-0.03424657534246578,-0.03424657534246578,False,3.3077936547026052
2021-04-12,512690,-0.005910165484633523,-0.005910165484633523,False,3.288244046814292
2021-04-13,512690,0.021403091557669507,0.021403091557669507,False,3.35862263521222
2021-04-14,512690,0.019790454016298087,0.019790454016298087,False,3.4250913020324854
2021-04-15,512690,-0.0091324200913242,-0.0091324200913242,False,3.393811929411184
2021-04-16,512690,0.033410138248847865,0.033410138248847865,False,3.507199655163401
2021-04-19,512690,0.01672240802675584,0.01672240802675584,False,3.5658484788283404
2021-04-20,512690,0.01206140350877205,0.01206140350877205,False,3.6088576161826302
2021-04-21,512690,0.03358613217768136,0.03358613217768136,False,3.7300651850901723
2021-04-22,512690,0.0,0.0,False,3.7300651850901723
2021-04-23,512690,0.01467505241090139,0.01467505241090139,False,3.784804087177449
2021-04-26,512690,-0.026859504132231482,-0.026859504132231482,False,3.6831461261582197
2021-04-27,512690,0.02441613588110414,0.02441613588110414,False,3.773074322444461
2021-04-28,512690,0.03419689119170988,0.03419689119170988,False,3.902101734507329
2021-04-29,512690,-0.0030060120240480437,-0.0030060120240480437,False,3.890371969774341
2021-04-30,512690,-0.013065326633165841,-0.013065326633165841,False,3.8395429892647264
2021-05-06,512690,-0.04073319755600824,-0.04073319755600824,False,3.6831461261582197
2021-05-07,512690,-0.02123142250530774,-0.02123142250530774,False,3.604947694604967
2021-05-10,512690,-0.02060737527114964,-0.02060737527114964,False,3.5306591846293767
2021-05-11,512690,0.04761904761904745,0.04761904761904745,False,3.6987858124688704
2021-05-12,512690,0.02008456659619462,0.02008456659619462,False,3.773074322444461
2021-05-13,512690,0.007253886010362809,0.007253886010362809,False,3.8004437734881003
2021-05-14,512690,0.0,0.0,False,3.8004437734881003
2021-05-17,512690,0.0,0.0,False,3.8004437734881003
2021-05-18,512690,0.006829268292682933,0.006829268292682933,False,3.826398023648507
2021-05-19,512690,-0.016472868217054404,-0.016472868217054404,False,3.7633662732589475
2021-05-20,512690,0.03349753694581281,0.03349753694581281,False,3.889429774038065
2021-05-21,512690,-0.0009532888465203504,-0.0009532888465203504,False,3.88572202401515
2021-05-24,512690,0.03816793893129766,0.03816793893129766,False,4.034032024931759
2021-05-25,512690,0.03860294117647034,0.03860294117647034,False,4.189757525894197
2021-05-26,512690,-0.01238938053097327,-0.01238938053097327,False,4.137849025573384
2021-05-27,512690,0.008960573476702427,0.008960573476702427,False,4.174926525802536
2021-05-28,512690,0.002664298401421128,0.002664298401421128,False,4.1860497758712825
2021-05-31,512690,0.003542958370239102,0.003542958370239102,False,4.200880775962943
2021-06-01,512690,0.007943512797881747,0.007943512797881747,False,4.2342505261691805
2021-06-02,512690,-0.01926444833625196,-0.01926444833625196,False,4.152680025665046
2021-06-03,512690,0.016964285714285543,0.016964285714285543,False,4.223127276100435
2021-06-04,512690,0.029850746268656803,0.029850746268656803,False,4.349190776879553
2021-06-07,512690,0.027280477408354598,0.027280477408354598,False,4.467838777612839
2021-06-08,512690,-0.08962655601659764,-0.08962655601659764,False,4.067401775137995
2021-06-09,512690,-0.004557885141294293,-0.004557885141294293,False,4.04886302502342
2021-06-10,512690,0.025641025641025772,0.025641025641025772,False,4.152680025665046
2021-06-11,512690,-0.027678571428571552,-0.027678571428571552,False,4.037739774954674
2021-06-15,512690,-0.0009182736455463081,-0.0009182736455463081,False,4.034032024931759
2021-06-16,512690,-0.028492647058823706,-0.028492647058823706,False,3.919091774221386
2021-06-17,512690,0.03878902554399266,0.03878902554399266,False,4.071109525160911
2021-06-18,512690,-0.012750455373406244,-0.012750455373406244,False,4.019201024840098
2021-06-21,512690,-0.016605166051660514,-0.016605166051660514,False,3.952461524427624
2021-06-22,512690,0.013133208255159401,0.013133208255159401,False,4.004370024748437
2021-06-23,512690,-0.040740740740740744,-0.040740740740740744,False,3.8412290237401674
2021-06-24,512690,-0.0009652509652510188,-0.0009652509652510188,False,3.837521273717252
2021-06-25,512690,0.03091787439613536,0.03091787439613536,False,3.9561692744505397
2021-06-28,512690,0.013120899718837897,0.013120899718837897,False,4.008077774771353
2021-06-29,512690,-0.022201665124884418,-0.022201665124884418,False,3.9190917742213873
2021-06-30,512690,0.015137180700094621,0.015137180700094621,False,3.978415774588031
2021-07-01,515030,-0.012747875354107485,-0.012947875354107486,True,3.9269037430318505
2021-07-02,515030,-0.0033476805356289496,-0.0033476805356289496,False,3.913757723806014
2021-07-05,515030,0.025911708253358867,0.025911708253358867,False,4.015169872119605
2021-07-06,515030,0.00093545369504211,0.00093545369504211,False,4.018925877612701
2021-07-07,515030,0.06028037383177565,0.06028037383177565,False,4.261188231917392
2021-07-08,515030,0.01322168356103992,0.01322168356103992,False,4.31752831431383
2021-07-09,515030,0.017398869073510292,0.017398869073510292,False,4.39264842417575
2021-07-12,515030,0.05258657545959822,0.05258657545959822,False,4.623642762001153
2021-07-13,515030,-0.002437043054427379,-0.002437043054427379,False,4.612374745521865
2021-07-14,515030,-0.04356677524429953,-0.04356677524429953,False,4.41142845164123
2021-07-15,515030,0.02043422733077893,0.02043422733077893,False,4.501572583475533
2021-07-16,515030,-0.04714226115978304,-0.04714226115978304,False,4.28935827311561
2021-07-19,515030,-0.01488616462346748,-0.01488616462346748,False,4.225506179732979
2021-07-20,515030,0.022222222222222143,0.022222222222222143,False,4.319406317060378
2021-07-21,515030,0.05391304347826087,0.05391304347826087,False,4.552278657632328
2021-07-22,515030,0.0070132013201320564,0.0070132013201320564,False,4.5842047043236445
2021-07-23,515030,-0.009422367882015448,-0.009422367882015448,False,4.541010641153041
2021-07-26,515030,-0.01902398676592232,-0.01902398676592232,False,4.454622514811833
2021-07-27,515030,-0.059021922428330376,-0.059021922428330376,False,4.1917021302951145
2021-07-28,515030,0.009408602150537515,0.009408602150537515,False,4.231140187972621
2021-07-29,515030,0.05548158011540161,0.05548158011540161,False,4.4658905312911195
2021-07-30,515030,-0.005466778805718997,-0.005466778805718997,False,4.441476495585996
2021-08-02,515220,-0.04142857142857126,-0.04162857142857126,True,4.2565841740411745
2021-08-03,515220,-0.03576751117734722,-0.03576751117734722,False,4.104336752018837
2021-08-04,515220,0.05100463678516243,0.05100463678516243,False,4.313676957299552
2021-08-05,515220,0.008823529411764675,0.008823529411764675,False,4.351738812805136
2021-08-06,515220,0.06268221574344013,0.06268221574344013,False,4.62451544392849
2021-08-09,515220,-0.00137174211248281,-0.00137174211248281,False,4.618171801344226
2021-08-10,515220,0.008241758241758212,0.008241758241758212,False,4.65623365684981
2021-08-11,515220,0.06267029972752058,0.06267029972752058,False,4.948041215725957
2021-08-12,515220,0.01538461538461533,0.01538461538461533,False,5.024164926737125
2021-08-13,515220,0.011363636363636465,0.011363636363636465,False,5.081257709995502
2021-08-16,515220,0.0012484394506866447,0.0012484394506866447,False,5.0876013525797665
2021-08-17,515220,-0.034912718204488824,-0.034912718204488824,False,4.9099793602203725
2021-08-18,515220,0.0012919896640826156,0.0012919896640826156,False,4.916323002804636
2021-08-19,515220,-0.021935483870967776,-0.021935483870967776,False,4.808481078872147
2021-08-20,515220,-0.01319261213720313,-0.01319261213720313,False,4.745044653029506
2021-08-23,515220,0.048128342245989275,0.048128342245989275,False,4.973415786063011
2021-08-24,515220,0.014030612244897878,0.014030612244897878,False,5.043195854489915
2021-08-25,515220,0.046540880503144644,0.046540880503144644,False,5.277910630107685
2021-08-26,515220,0.04206730769230771,0.04206730769230771,False,5.499938120556926
2021-08-27,515220,0.0011534025374855261,0.0011534025374855261,False,5.50628176314119
2021-08-30,515220,0.040322580645161255,0.040322580645161255,False,5.728309253590431
2021-08-31,515220,0.06312292358803973,0.06312292358803973,False,6.08989688089348
2021-09-01,515220,-0.04062499999999991,-0.04062499999999991,False,5.842494820107183
2021-09-02,515220,0.05863192182410426,0.05863192182410426,False,6.185051519657442
2021-09-03,515220,-0.037948717948718014,-0.037948717948718014,False,5.950336744039672
2021-09-06,515220,0.028784648187633266,0.028784648187633266,False,6.121615093814801
2021-09-07,515220,0.07046632124352326,0.07046632124352326,False,6.552982789544755
2021-09-08,515220,0.03291384317521784,0.03291384317521784,False,6.768666637409733
2021-09-09,515220,0.07591377694470469,0.07591377694470469,False,7.282501686735119
2021-09-10,515220,-0.05226480836236924,-0.05226480836236924,False,6.901883131679278
2021-09-13,515220,0.0588235294117645,0.0588235294117645,False,7.307876257072175
2021-09-14,515220,-0.03124999999999989,-0.03124999999999989,False,7.079505124038671
2021-09-15,515220,0.0035842293906809264,0.0035842293906809264,False,7.104879694375727
2021-09-16,515220,0.008928571428571175,0.008928571428571175,False,7.168316120218366
2021-09-17,515220,-0.07610619469026536,-0.07610619469026536,False,6.622762857971659
2021-09-22,515220,0.06992337164750961,0.06992337164750961,False,7.085848766622934
2021-09-23,515220,-0.0232766338406446,-0.0232766338406446,False,6.920914059432069
2021-09-24,515220,-0.08340971585701185,-0.08340971585701185,False,6.343642584264042
2021-09-27,515220,-0.03700000000000003,-0.03700000000000003,False,6.108927808646272
2021-09-28,515220,0.04569055036344749,0.04569055036344749,False,6.388048082353889
2021-09-29,515220,-0.0595829195630585,-0.0595829195630585,False,6.007429527298047
2021-09-30,515220,0.05068637803590281,0.05068637803590281,False,6.311924371342721
2021-10-08,515220,-0.052261306532663365,-0.052261306532663365,False,5.982054956960991
2021-10-11,515220,0.044538706256627814,0.044538706256627814,False,6.248487945500081
2021-10-12,515220,-0.020304568527918843,-0.020304568527918843,False,6.1216150938148
2021-10-13,515220,-0.06321243523316056,-0.06321243523316056,False,5.734652896174693
2021-10-14,515220,-0.006637168141592875,-0.006637168141592875,False,5.69659104066911
2021-10-15,515220,0.05122494432071267,0.05122494432071267,False,5.988398599545255
2021-10-18,515220,0.07415254237288149,0.07415254237288149,False,6.432453580443739
2021-10-19,515220,0.0,0.0,False,6.432453580443739
2021-10-20,515220,-0.09270216962524647,-0.09270216962524647,False,5.83615117752292
2021-10-21,515220,0.048913043478260754,0.048913043478260754,False,6.1216150938148015
2021-10-22,515220,-0.06321243523316056,-0.06321243523316056,False,5.734652896174695
2021-10-25,515220,0.025442477876106206,0.025442477876106206,False,5.880556675612768
2021-10-26,515220,0.003236245954692629,0.003236245954692629,False,5.8995876033655605
2021-10-27,515220,-0.048387096774193616,-0.048387096774193616,False,5.614123687073678
2021-10-28,515220,-0.08248587570621468,-0.08248587570621468,False,5.151037778422403
2021-10-29,515220,-0.008620689655172376,-0.008620689655172376,False,5.106632280332555
2021-11-01,515790,-0.009037745879851067,-0.009237745879851067,True,5.059458509024998
2021-11-02,515790,-0.02521459227467815,-0.02521459227467815,False,4.931886325589282
2021-11-03,515790,-0.018161805173362633,-0.018161805173362633,False,4.842314367006758
2021-11-04,515790,0.017937219730941756,0.017937219730941756,False,4.929172023814055
2021-11-05,515790,-0.022026431718061734,-0.022026431718061734,False,4.820599952804935
2021-11-08,515790,0.008445945945945832,0.008445945945945832,False,4.8613144794333545
2021-11-09,515790,0.01340033500837512,0.01340033500837512,False,4.926457722038826
2021-11-10,515790,-0.014325068870523427,-0.014325068870523427,False,4.855885875882898
2021-11-11,515790,0.0022358859698154987,0.0022358859698154987,False,4.8667430829838105
2021-11-12,515790,0.020078081427774785,0.020078081427774785,False,4.964457946892019
2021-11-15,515790,-0.03499179879715697,-0.03499179879715697,False,4.790742633277427
2021-11-16,515790,-0.01756373937677047,-0.01756373937677047,False,4.706599278245359
2021-11-17,515790,0.025374855824682907,0.025374855824682907,False,4.826028556355392
2021-11-18,515790,-0.007874015748031482,-0.007874015748031482,False,4.7880283315022
2021-11-19,515790,0.015873015873015817,0.015873015873015817,False,4.864028781208583
2021-11-22,515790,0.021205357142857206,0.021205357142857206,False,4.967172248667248
2021-11-23,515790,-0.0071038251366121186,-0.0071038251366121186,False,4.931886325589284
2021-11-24,515790,-0.025866813428728652,-0.025866813428728652,False,4.804314142153568
2021-11-25,515790,-0.015819209039548032,-0.015819209039548032,False,4.728313692447184
2021-11-26,515790,0.003444316877152742,0.003444316877152742,False,4.744599503098552
2021-11-29,515790,0.012013729977116583,0.012013729977116583,False,4.80159984037834
2021-11-30,515790,0.0022611644997172498,0.0022611644997172498,False,4.812457047479251
2021-12-01,515790,-0.00958826847151717,-0.00958826847151717,False,4.7663139173003755
2021-12-02,515790,-0.014806378132118492,-0.014806378132118492,False,4.695742071144447
2021-12-03,515790,0.0,0.0,False,4.695742071144447
2021-12-06,515790,-0.003468208092485603,-0.003468208092485603,False,4.679456260493079
2021-12-07,515790,-0.001160092807424573,-0.001160092807424573,False,4.674027656942623
2021-12-08,515790,0.014518002322880363,0.014518002322880363,False,4.741885201323322
2021-12-09,515790,-0.004006868918145501,-0.004006868918145501,False,4.722885088896726
2021-12-10,515790,0.017816091954022895,0.017816091954022895,False,4.807028443928794
2021-12-13,515790,0.009599096555618303,0.009599096555618303,False,4.85317157410767
2021-12-14,515790,-0.007829977628635354,-0.007829977628635354,False,4.815171349254478
2021-12-15,515790,0.0022547914317925244,0.0022547914317925244,False,4.82602855635539
2021-12-16,515790,0.010686164229471329,0.010686164229471329,False,4.877600290084723
2021-12-17,515790,-0.03394546466332771,-0.03394546466332771,False,4.712027881795815
2021-12-20,515790,-0.047235023041474644,-0.047235023041474644,False,4.489455136227119
2021-12-21,515790,0.0054413542926239344,0.0054413542926239344,False,4.513883852204171
2021-12-22,515790,-0.0036079374624172766,-0.0036079374624172766,False,4.497598041552803
2021-12-23,515790,0.01870850935425472,0.01870850935425472,False,4.581741396584872
2021-12-24,515790,-0.03495260663507105,-0.03495260663507105,False,4.421597591846419
2021-12-27,515790,-0.012277470841006721,-0.012277470841006721,False,4.36731155634186
2021-12-28,515790,0.019888129272840338,0.019888129272840338,False,4.454169213149156
2021-12-29,515790,0.001828153564899404,0.001828153564899404,False,4.46231211847484
2021-12-30,515790,0.0024330900243310083,0.0024330900243310083,False,4.4731693255757525
2021-12-31,515790,0.03883495145631066,0.03883495145631066,False,4.646884639190345
2022-01-04,512660,-0.009608785175017176,-0.009808785175017177,True,4.60130434603144
2022-01-05,512660,-0.05128205128205132,-0.05128205128205132,False,4.36534002059393
2022-01-06,512660,-0.011687363038714427,-0.011687363038714427,False,4.31432070698582
2022-01-07,512660,-0.012564671101256364,-0.012564671101256364,False,4.2601126862772025
2022-01-10,512660,-0.009730538922155807,-0.009730538922155807,False,4.218659493970613
2022-01-11,512660,-0.026455026455026398,-0.026455026455026398,False,4.107054745452872
2022-01-12,512660,0.02329192546583858,0.02329192546583858,False,4.202715958468079
2022-01-13,512660,-0.020485584218512987,-0.020485584218512987,False,4.116620866754392
2022-01-14,512660,0.004647560030983655,0.004647560030983655,False,4.135753109357433
2022-01-17,512660,0.018504240555127227,0.018504240555127227,False,4.212282079769598
2022-01-18,512660,0.0007570022710068347,0.0007570022710068347,False,4.215470786870105
2022-01-19,512660,-0.021180030257186067,-0.021180030257186067,False,4.126186988055912
2022-01-20,512660,-0.02395672333848542,-0.02395672333848542,False,4.0273370679401985
2022-01-21,512660,-0.024544734758511377,-0.024544734758511377,False,3.9284871478244856
2022-01-24,512660,0.011363636363636465,0.011363636363636465,False,3.9731290472315823
2022-01-25,512660,-0.012841091492776902,-0.012841091492776902,False,3.922109733623472
2022-01-26,512660,-0.0024390243902437936,-0.0024390243902437936,False,3.9125436123219517
2022-01-27,512660,-0.02689486552567244,-0.02689486552567244,False,3.8073162780052243
2022-01-28,512660,0.005862646566164198,0.005862646566164198,False,3.8296372277087727
2022-02-07,515220,0.05058365758754868,0.05038365758754868,True,4.022588358474181
2022-02-08,515220,0.06543209876543199,0.06543209876543199,False,4.28579475723854
2022-02-09,515220,0.002317497103128563,0.002317497103128563,False,4.295727074173044
2022-02-10,515220,0.023121387283236983,0.023121387283236983,False,4.395050243518085
2022-02-11,515220,0.011299435028248705,0.011299435028248705,False,4.444711828190607
2022-02-14,515220,-0.013407821229050265,-0.013407821229050265,False,4.385117926583582
2022-02-15,515220,-0.01812004530011324,-0.01812004530011324,False,4.3056593911075485
2022-02-16,515220,0.014994232987312506,0.014994232987312506,False,4.370219451181825
2022-02-17,515220,0.00454545454545463,0.00454545454545463,False,4.390084085050834
2022-02-18,515220,0.042986425339366585,0.042986425339366585,False,4.5787981068064125
2022-02-21,515220,0.027114967462039008,0.027114967462039008,False,4.702952068487714
2022-02-22,515220,0.001055966209081216,0.001055966209081216,False,4.707918226954965
2022-02-23,515220,-0.012658227848101111,-0.012658227848101111,False,4.648324325347941
2022-02-24,515220,-0.01602564102564108,-0.01602564102564108,False,4.573831948339159
2022-02-25,515220,-0.021715526601520097,-0.021715526601520097,False,4.474508778994118
2022-02-28,515220,0.02219755826859049,0.02219755826859049,False,4.57383194833916
2022-03-01,515220,0.026058631921824116,0.026058631921824116,False,4.69301975155321
2022-03-02,515220,0.02751322751322749,0.02751322751322749,False,4.822139871701764
2022-03-03,515220,0.026776519052523096,0.026776519052523096,False,4.951259991850318
2022-03-04,515220,0.0020060180541625616,0.0020060180541625616,False,4.961192308784822
2022-03-07,515220,0.002002002002001957,0.002002002002001957,False,4.971124625719326
2022-03-08,515220,-0.06593406593406581,-0.06593406593406581,False,4.64335816688069
2022-03-09,515220,0.039572192513368964,0.039572192513368964,False,4.827106030169016
2022-03-10,515220,-0.008230452674897082,-0.008230452674897082,False,4.787376762431
2022-03-11,515220,-0.0020746887966804906,-0.0020746887966804906,False,4.777444445496496
2022-03-14,515220,-0.043659043659043606,-0.043659043659043606,False,4.568865789871909
2022-03-15,515220,-0.09456521739130441,-0.09456521739130441,False,4.136810003220978
2022-03-16,515220,0.02881152460984393,0.02881152460984393,False,4.255997806435028
2022-03-17,515220,0.025670945157526326,0.025670945157526326,False,4.3652532927145735
2022-03-18,515220,0.058020477815699634,0.058020477815699634,False,4.6185273745444295
2022-03-21,515220,0.026881720430107503,0.026881720430107503,False,4.742681336225731
2022-03-22,515220,0.03664921465968596,0.03664921465968596,False,4.916496882579554
2022-03-23,515220,-0.0060606060606061,-0.0060606060606061,False,4.886699931776041
2022-03-24,515220,0.008130081300812941,0.008130081300812941,False,4.9264291995140574
2022-03-25,515220,-0.005040322580645129,-0.005040322580645129,False,4.901598407177797
2022-03-28,515220,0.03039513677811545,0.03039513677811545,False,5.050583161195359
2022-03-29,515220,0.015732546705998107,0.015732546705998107,False,5.130041696671393
2022-03-30,515220,-0.030977734753146247,-0.030977734753146247,False,4.971124625719326
2022-03-31,515220,0.02697302697302706,0.02697302697302706,False,5.105210904335133
2022-04-01,511260,0.0016225508253082666,0.0014225508253082665,True,5.112473326320467
2022-04-06,511260,0.00093692810171353,0.00093692810171353,False,5.117263346249158
2022-04-07,511260,0.0006036217303824198,0.0006036217303824198,False,5.120352237605043
2022-04-08,511260,0.002072058682100586,0.002072058682100586,False,5.1309619079143856
2022-04-11,511260,-0.0006892580442520169,-0.0006892580442520169,False,5.127425351144605
2022-04-12,511260,0.0005413097950879298,0.0005413097950879298,False,5.130200876710761
2022-04-13,511260,-0.0008027993263466371,-0.0008027993263466371,False,5.126082354902915
2022-04-14,511260,0.0012138995869248603,0.0012138995869248603,False,5.132304904156075
2022-04-15,511260,-0.001299652844408028,-0.001299652844408028,False,5.1256346894890195
2022-04-18,511260,-0.00160702900512677,-0.00160702900512677,False,5.117397645873327
2022-04-19,511260,-0.0008660432321783151,-0.0008660432321783151,False,5.112965758275753
2022-04-20,511260,-0.0014884339923302292,-0.0014884339923302292,False,5.105355446239515
2022-04-21,511260,0.001701097821893427,0.001701097821893427,False,5.114040155269104
2022-04-22,511260,-0.00017507309301634244,-0.00017507309301634244,False,5.113144824441312
2022-04-25,511260,0.0010593776812761746,0.0010593776812761746,False,5.118561575949458
2022-04-26,511260,0.0008920840658044327,0.0008920840658044327,False,5.123127763171201
2022-04-27,511260,-0.000699050165587467,-0.000699050165587467,False,5.119546439860031
2022-04-28,511260,-0.0012854032406153237,-0.0012854032406153237,False,5.112965758275754
2022-04-29,511260,0.0011031922531388183,0.0011031922531388183,False,5.118606342490848
2022-05-05,515220,-0.013333333333333308,-0.013533333333333309,True,5.049334536655805
2022-05-06,515220,-0.021829521829521803,-0.021829521829521803,False,4.9391099781633185
2022-05-09,515220,-0.015940488841657663,-0.015940488841657663,False,4.860378150668686
2022-05-10,515220,-0.030237580993520585,-0.030237580993520585,False,4.713412072678704
2022-05-11,515220,0.03563474387527843,0.03563474387527843,False,4.881373304667255
2022-05-12,515220,-0.03010752688172047,-0.03010752688172047,False,4.7344072266772725
2022-05-13,515220,0.0354767184035476,0.0354767184035476,False,4.902368458665823
2022-05-16,515220,0.03426124197002123,0.03426124197002123,False,5.070329690654373
2022-05-17,515220,0.01449275362318847,0.01449275362318847,False,5.1438127296493645
2022-05-18,515220,-0.01734693877551019,-0.01734693877551019,False,5.054583325155447
2022-05-19,515220,0.004153686396677125,0.004153686396677125,False,5.075578479154016
2022-05-20,515220,0.052740434332988695,0.052740434332988695,False,5.343266692635769
2022-05-23,515220,0.008840864440078589,0.008840864440078589,False,5.390505789132549
2022-05-24,515220,-0.006815968841285214,-0.006815968841285214,False,5.353764269635054
2022-05-25,515220,0.0235294117647058,0.0235294117647058,False,5.479735193626467
2022-05-26,515220,0.03639846743295028,0.03639846743295028,False,5.679189156612871
2022-05-27,515220,0.012939001848428777,0.012939001848428777,False,5.752672195607862
2022-05-30,515220,-0.011861313868613221,-0.011861313868613221,False,5.684437945112513
2022-05-31,515220,-0.006463527239150446,-0.006463527239150446,False,5.647696425615018
2022-06-01,515220,0.020446096654275214,0.020446096654275214,False,5.763169772607147
2022-06-02,515220,-0.030054644808743314,-0.030054644808743314,False,5.589959752118953
2022-06-06,515220,0.03755868544600949,0.03755868544600949,False,5.7999112921046425
2022-06-07,515220,0.0009049773755656076,0.0009049773755656076,False,5.805160080604285
2022-06-08,515220,0.06057866184448457,0.06057866184448457,False,6.156828910080312
2022-06-09,515220,0.0008525149190110604,0.0008525149190110604,False,6.162077698579955
2022-06-10,515220,0.01788756388415691,0.01788756388415691,False,6.272302257072442
2022-06-13,515220,-0.012552301255230214,-0.012552301255230214,False,6.193570429577808
2022-06-14,515220,0.028813559322034,0.028813559322034,False,6.372029238565644
2022-06-15,515220,-0.03130148270181221,-0.03130148270181221,False,6.17257527557924
2022-06-16,515220,-0.04251700680272108,-0.04251700680272108,False,5.910135850597129
2022-06-17,515220,-0.002664298401420906,-0.002664298401420906,False,5.894389485098203
2022-06-20,515220,-0.06500445235975061,-0.06500445235975061,False,5.511227924624322
2022-06-21,515220,0.0,0.0,False,5.511227924624322
2022-06-22,515220,-0.02285714285714291,-0.02285714285714291,False,5.385257000632908
2022-06-23,515220,0.02826510721247555,0.02826510721247555,False,5.537471867122532
2022-06-24,515220,-0.00663507109004724,-0.00663507109004724,False,5.500730347625037
2022-06-27,515220,0.0524809160305344,0.0524809160305344,False,5.789413715105359
2022-06-28,515220,0.02357207615593837,0.02357207615593837,False,5.925882216096056
2022-06-29,515220,-0.013286093888396744,-0.013286093888396744,False,5.847150388601423
2022-06-30,515220,0.0017953321364452268,0.0017953321364452268,False,5.857647965600708
2022-07-01,515220,-0.0008960573476703981,-0.0008960573476703981,False,5.852399177101065
2022-07-04,515220,-0.004484304932735328,-0.004484304932735328,False,5.8261552346028544
2022-07-05,515220,0.047747747747747704,0.047747747747747704,False,6.104341025083891
2022-07-06,515220,-0.0696474634565778,-0.0696474634565778,False,5.679189156612872
2022-07-07,515220,0.008317929759704246,0.008317929759704246,False,5.726428253109652
2022-07-08,515220,-0.013748854262144783,-0.013748854262144783,False,5.647696425615019
2022-07-11,515220,-0.029739776951672847,-0.029739776951672847,False,5.4797351936264675
2022-07-12,515220,0.005747126436781658,0.005747126436781658,False,5.511227924624321
2022-07-13,515220,0.0,0.0,False,5.511227924624321
2022-07-14,515220,0.0,0.0,False,5.511227924624321
2022-07-15,515220,-0.008571428571428674,-0.008571428571428674,False,5.46398882812754
2022-07-18,515220,0.05091258405379451,0.05091258405379451,False,5.742174618608578
2022-07-19,515220,-0.003656307129798919,-0.003656307129798919,False,5.721179464610009
2022-07-20,515220,-0.004587155963302836,-0.004587155963302836,False,5.694935522111797
2022-07-21,515220,-0.03686635944700467,-0.03686635944700467,False,5.484983982126109
2022-07-22,515220,-0.013397129186602852,-0.013397129186602852,False,5.411500943131118
2022-07-25,515220,0.008729388942774197,0.008729388942774197,False,5.458740039627899
2022-07-26,515220,0.019230769230769162,0.019230769230769162,False,5.563715809620743
2022-07-27,515220,0.0037735849056603765,0.0037735849056603765,False,5.584710963619312
2022-07-28,515220,0.024436090225564033,0.024436090225564033,False,5.72117946461001
2022-07-29,515220,-0.029357798165137616,-0.029357798165137616,False,5.553218232621459
2022-08-01,515220,0.018903591682419618,0.018903591682419618,False,5.658194002614303
2022-08-02,515220,-0.03432282003710585,-0.03432282003710585,False,5.463988828127541
2022-08-03,515220,-0.008645533141210304,-0.008645533141210304,False,5.416749731630762
2022-08-04,515220,-0.007751937984496138,-0.007751937984496138,False,5.374759423633624
2022-08-05,515220,-0.009765625,-0.009765625,False,5.322271538637202
2022-08-08,515220,0.035502958579881616,0.035502958579881616,False,5.511227924624322
2022-08-09,515220,0.03619047619047633,0.03619047619047633,False,5.710681887610726
2022-08-10,515220,-0.01378676470588247,-0.01378676470588247,False,5.631950060116092
