date,strategy_key,strategy_name,window_label,lookback_days,top_n,portfolio_value,nav,daily_return
2016-09-05,top3_3m,Top3 3m,3m,63,3,92526.33988021754,0.9252633988021753,0.0017411856247431245
2016-09-06,top3_3m,Top3 3m,3m,63,3,92526.29843699536,0.9252629843699536,-4.4790729025745435e-07
2016-09-07,top3_3m,Top3 3m,3m,63,3,92383.04018093075,0.9238304018093075,-0.0015482977108627338
2016-09-08,top3_3m,Top3 3m,3m,63,3,92255.77805341643,0.9225577805341644,-0.0013775485983691382
2016-09-09,top3_3m,Top3 3m,3m,63,3,92144.48108254885,0.9214448108254886,-0.0012063956666555908
2016-09-12,top3_3m,Top3 3m,3m,63,3,90508.84098715708,0.9050884098715708,-0.01775081997506145
2016-09-13,top3_3m,Top3 3m,3m,63,3,90683.44832795596,0.9068344832795596,0.0019291744198077776
2016-09-14,top3_3m,Top3 3m,3m,63,3,90384.44567331538,0.9038444567331538,-0.003297213109488717
2016-09-19,top3_3m,Top3 3m,3m,63,3,90670.44358919904,0.9067044358919905,0.0031642382021943583
2016-09-20,top3_3m,Top3 3m,3m,63,3,90955.51376025467,0.9095551376025467,0.0031440253270094143
2016-09-21,top3_3m,Top3 3m,3m,63,3,90955.48524893718,0.9095548524893718,-3.134644213087512e-07
2016-09-22,top3_3m,Top3 3m,3m,63,3,91496.65464823393,0.9149665464823393,0.00594982697102453
2016-09-23,top3_3m,Top3 3m,3m,63,3,91368.17091114454,0.9136817091114454,-0.001404245188890818
2016-09-26,top3_3m,Top3 3m,3m,63,3,90827.39266862793,0.9082739266862793,-0.0059186720837667295
2016-09-27,top3_3m,Top3 3m,3m,63,3,90428.16191910264,0.9042816191910265,-0.004395488385115498
2016-09-28,top3_3m,Top3 3m,3m,63,3,90685.42343534702,0.9068542343534702,0.0028449269650590026
2016-09-29,top3_3m,Top3 3m,3m,63,3,90699.08681647202,0.9069908681647202,0.00015066788693696154
2016-09-30,top3_3m,Top3 3m,3m,63,3,91097.67646598346,0.9109767646598346,0.004394637956145919
2016-10-10,top3_3m,Top3 3m,3m,63,3,92179.93406969744,0.9217993406969744,0.011880188888441223
2016-10-11,top3_3m,Top3 3m,3m,63,3,92463.53100369198,0.9246353100369198,0.0030765582212295417
2016-10-12,top3_3m,Top3 3m,3m,63,3,92463.50264666577,0.9246350264666577,-3.066833582643369e-07
2016-10-13,top3_3m,Top3 3m,3m,63,3,92334.35084363766,0.9233435084363766,-0.001396786832980501
2016-10-14,top3_3m,Top3 3m,3m,63,3,92463.476862128,0.9246347686212799,0.0013984613235544785
2016-10-17,top3_3m,Top3 3m,3m,63,3,92733.99603477854,0.9273399603477854,0.0029256867882432314
2016-10-18,top3_3m,Top3 3m,3m,63,3,93016.69214237516,0.9301669214237517,0.0030484624806916827
2016-10-19,top3_3m,Top3 3m,3m,63,3,92875.72945286501,0.9287572945286501,-0.0015154558419944175
2016-10-20,top3_3m,Top3 3m,3m,63,3,92464.0484775163,0.924640484775163,-0.004432600182781132
2016-10-21,top3_3m,Top3 3m,3m,63,3,92617.63209766855,0.9261763209766856,0.0016610090373623265
2016-10-24,top3_3m,Top3 3m,3m,63,3,92735.11413279254,0.9273511413279254,0.0012684629531458658
2016-10-25,top3_3m,Top3 3m,3m,63,3,92851.98495996735,0.9285198495996735,0.0012602650923301262
2016-10-26,top3_3m,Top3 3m,3m,63,3,93095.71592164494,0.9309571592164494,0.002624940778408469
2016-10-27,top3_3m,Top3 3m,3m,63,3,93336.46258580397,0.9333646258580397,0.00258601227538402
2016-10-28,top3_3m,Top3 3m,3m,63,3,93369.27416633423,0.9336927416633423,0.00035154086218014413
2016-10-31,top3_3m,Top3 3m,3m,63,3,93338.01000375736,0.9333801000375735,-0.00033484422853258256
2016-11-01,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,0.004238814930511259
2016-11-02,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,0.0
2016-11-03,top3_3m,Top3 3m,3m,63,3,94020.29980966277,0.9402029980966277,0.003058103975535298
2016-11-04,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,-0.003048780487805103
2016-11-07,top3_3m,Top3 3m,3m,63,3,93447.00529862824,0.9344700529862824,-0.003058103975534965
2016-11-08,top3_3m,Top3 3m,3m,63,3,94020.29980966277,0.9402029980966277,0.006134969325153339
2016-11-09,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,-0.003048780487805103
2016-11-10,top3_3m,Top3 3m,3m,63,3,94306.94706518002,0.9430694706518002,0.006116207951070374
2016-11-11,top3_3m,Top3 3m,3m,63,3,94020.29980966277,0.9402029980966277,-0.003039513677811523
2016-11-14,top3_3m,Top3 3m,3m,63,3,93160.35804311096,0.9316035804311096,-0.009146341463414753
2016-11-15,top3_3m,Top3 3m,3m,63,3,93447.00529862824,0.9344700529862824,0.0030769230769231992
2016-11-16,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,0.0030674846625764474
2016-11-17,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,0.0
2016-11-18,top3_3m,Top3 3m,3m,63,3,94593.5943206973,0.945935943206973,0.009174311926605672
2016-11-21,top3_3m,Top3 3m,3m,63,3,94020.29980966277,0.9402029980966277,-0.006060606060606211
2016-11-22,top3_3m,Top3 3m,3m,63,3,94306.94706518002,0.9430694706518002,0.0030487804878047697
2016-11-23,top3_3m,Top3 3m,3m,63,3,93733.65255414549,0.9373365255414549,-0.006079027355623157
2016-11-24,top3_3m,Top3 3m,3m,63,3,94593.5943206973,0.945935943206973,0.009174311926605672
2016-11-25,top3_3m,Top3 3m,3m,63,3,95166.88883173183,0.9516688883173183,0.0060606060606061
2016-11-28,top3_3m,Top3 3m,3m,63,3,94880.24157621455,0.9488024157621455,-0.003012048192771233
2016-11-29,top3_3m,Top3 3m,3m,63,3,96313.47785380087,0.9631347785380087,0.015105740181268867
2016-11-30,top3_3m,Top3 3m,3m,63,3,95453.53608724909,0.9545353608724908,-0.008928571428571397
2016-12-01,top3_3m,Top3 3m,3m,63,3,96294.21547927505,0.9629421547927505,0.008807210570570545
2016-12-02,top3_3m,Top3 3m,3m,63,3,95095.4874984727,0.9509548749847271,-0.012448598026745805
2016-12-05,top3_3m,Top3 3m,3m,63,3,93564.32839732915,0.9356432839732916,-0.01610128031751401
2016-12-06,top3_3m,Top3 3m,3m,63,3,93602.05496019979,0.9360205496019979,0.00040321523722619546
2016-12-07,top3_3m,Top3 3m,3m,63,3,94078.6956088677,0.9407869560886769,0.005092202824719783
2016-12-08,top3_3m,Top3 3m,3m,63,3,94015.49322942084,0.9401549322942084,-0.0006718033135749701
2016-12-09,top3_3m,Top3 3m,3m,63,3,94025.8090565711,0.9402580905657111,0.00010972475701520601
2016-12-12,top3_3m,Top3 3m,3m,63,3,92400.24269978794,0.9240024269978794,-0.017288512304160397
2016-12-13,top3_3m,Top3 3m,3m,63,3,92209.75878885646,0.9220975878885646,-0.002061508772767784
2016-12-14,top3_3m,Top3 3m,3m,63,3,91776.37009124461,0.9177637009124461,-0.004700030705038771
2016-12-15,top3_3m,Top3 3m,3m,63,3,91742.13624225103,0.9174213624225103,-0.0003730137611624995
2016-12-16,top3_3m,Top3 3m,3m,63,3,92014.55250457184,0.9201455250457183,0.0029693690759660107
2016-12-19,top3_3m,Top3 3m,3m,63,3,92691.85380359097,0.9269185380359097,0.007360806313604362
2016-12-20,top3_3m,Top3 3m,3m,63,3,91690.62206199222,0.9169062206199222,-0.010801723134379326
2016-12-21,top3_3m,Top3 3m,3m,63,3,91705.26389570892,0.9170526389570892,0.00015968736373928039
2016-12-22,top3_3m,Top3 3m,3m,63,3,92005.60325245582,0.9200560325245583,0.0032750503514002993
2016-12-23,top3_3m,Top3 3m,3m,63,3,91457.67186900406,0.9145767186900405,-0.0059554131931323084
2016-12-26,top3_3m,Top3 3m,3m,63,3,92064.57858724332,0.9206457858724332,0.006635930106645871
2016-12-27,top3_3m,Top3 3m,3m,63,3,91524.39747057068,0.9152439747057068,-0.0058674152965436654
2016-12-28,top3_3m,Top3 3m,3m,63,3,91380.92895332102,0.9138092895332103,-0.0015675439687629078
2016-12-29,top3_3m,Top3 3m,3m,63,3,90802.7588571665,0.908027588571665,-0.006327032377290376
2016-12-30,top3_3m,Top3 3m,3m,63,3,91869.79657500236,0.9186979657500236,0.011751159670317035
2017-01-03,top3_3m,Top3 3m,3m,63,3,92639.09356066241,0.9263909356066241,0.008373774780615628
2017-01-04,top3_3m,Top3 3m,3m,63,3,93167.36061893804,0.9316736061893803,0.0057024204142250845
2017-01-05,top3_3m,Top3 3m,3m,63,3,92861.81098940402,0.9286181098940403,-0.0032795780357428583
2017-01-06,top3_3m,Top3 3m,3m,63,3,92627.31444564062,0.9262731444564062,-0.002525220446004006
2017-01-09,top3_3m,Top3 3m,3m,63,3,92657.28685865212,0.9265728685865212,0.00032358071904470265
2017-01-10,top3_3m,Top3 3m,3m,63,3,92893.5981359272,0.928935981359272,0.0025503798490837948
2017-01-11,top3_3m,Top3 3m,3m,63,3,92833.63146587982,0.9283363146587982,-0.0006455414716484142
2017-01-12,top3_3m,Top3 3m,3m,63,3,92863.64156251511,0.9286364156251511,0.0003232675072752933
2017-01-13,top3_3m,Top3 3m,3m,63,3,92072.10016486072,0.9207210016486072,-0.008523695434897727
2017-01-16,top3_3m,Top3 3m,3m,63,3,90940.09520185963,0.9094009520185963,-0.012294766394751133
2017-01-17,top3_3m,Top3 3m,3m,63,3,91166.87275587274,0.9116687275587274,0.0024937026237956683
2017-01-18,top3_3m,Top3 3m,3m,63,3,91482.16603931019,0.9148216603931019,0.0034584194226090492
2017-01-19,top3_3m,Top3 3m,3m,63,3,91601.0352507715,0.916010352507715,0.001299370321098836
2017-01-20,top3_3m,Top3 3m,3m,63,3,92138.77407149151,0.9213877407149151,0.005870444796260976
2017-01-23,top3_3m,Top3 3m,3m,63,3,92432.92783525186,0.9243292783525185,0.003192507896101482
2017-01-24,top3_3m,Top3 3m,3m,63,3,91941.50793366543,0.9194150793366543,-0.005316502604594597
2017-01-25,top3_3m,Top3 3m,3m,63,3,92532.16581543359,0.9253216581543359,0.006424278816422158
2017-01-26,top3_3m,Top3 3m,3m,63,3,93252.90782706992,0.9325290782706992,0.007789096961957398
2017-02-03,top3_3m,Top3 3m,3m,63,3,92948.08572193369,0.9294808572193369,-0.003268767829754937
2017-02-06,top3_3m,Top3 3m,3m,63,3,93306.64154260534,0.9330664154260534,0.0038575923095858222
2017-02-07,top3_3m,Top3 3m,3m,63,3,92292.4749308788,0.922924749308788,-0.010869179245546645
2017-02-08,top3_3m,Top3 3m,3m,63,3,92986.96959312716,0.9298696959312716,0.007524932696500786
2017-02-09,top3_3m,Top3 3m,3m,63,3,93235.25860250024,0.9323525860250024,0.00267014841390667
2017-02-10,top3_3m,Top3 3m,3m,63,3,93015.59977985692,0.9301559977985692,-0.002355963033038977
2017-02-13,top3_3m,Top3 3m,3m,63,3,93375.28635338983,0.9337528635338983,0.0038669489245266586
2017-02-14,top3_3m,Top3 3m,3m,63,3,92945.17916432205,0.9294517916432204,-0.004606220830638108
2017-02-15,top3_3m,Top3 3m,3m,63,3,92455.92705607133,0.9245592705607133,-0.005263878262967703
2017-02-16,top3_3m,Top3 3m,3m,63,3,92349.20960975027,0.9234920960975026,-0.0011542520822526159
2017-02-17,top3_3m,Top3 3m,3m,63,3,92846.84086955685,0.9284684086955685,0.005388581688023919
2017-02-20,top3_3m,Top3 3m,3m,63,3,93843.55284472195,0.9384355284472196,0.010735012261380295
2017-02-21,top3_3m,Top3 3m,3m,63,3,94423.88709897638,0.9442388709897638,0.0061840609894072696
2017-02-22,top3_3m,Top3 3m,3m,63,3,94721.30783330344,0.9472130783330344,0.0031498463308896607
2017-02-23,top3_3m,Top3 3m,3m,63,3,94859.87662708729,0.9485987662708729,0.001462910478682522
2017-02-24,top3_3m,Top3 3m,3m,63,3,95132.76159287679,0.9513276159287679,0.002876716431566395
2017-02-27,top3_3m,Top3 3m,3m,63,3,94604.81652323727,0.9460481652323727,-0.005549561063925346
2017-02-28,top3_3m,Top3 3m,3m,63,3,94427.53686648801,0.94427536866488,-0.001873896734483016
2017-03-01,top3_3m,Top3 3m,3m,63,3,94781.83083192685,0.9478183083192685,0.0037520195611984164
2017-03-02,top3_3m,Top3 3m,3m,63,3,94502.75354925483,0.9450275354925484,-0.0029444175135938666
2017-03-03,top3_3m,Top3 3m,3m,63,3,94119.01702201877,0.9411901702201877,-0.004060585674215966
2017-03-06,top3_3m,Top3 3m,3m,63,3,94810.08988317773,0.9481008988317773,0.007342542272804176
2017-03-07,top3_3m,Top3 3m,3m,63,3,95167.9747449648,0.951679747449648,0.0037747550100211136
2017-03-08,top3_3m,Top3 3m,3m,63,3,95096.38885066564,0.9509638885066564,-0.0007522057130142645
2017-03-09,top3_3m,Top3 3m,3m,63,3,94495.16534353141,0.9449516534353141,-0.006322253814267986
2017-03-10,top3_3m,Top3 3m,3m,63,3,94585.69742704548,0.9458569742704548,0.0009580604805012882
2017-03-13,top3_3m,Top3 3m,3m,63,3,95195.71884059889,0.9519571884059889,0.0064494044041270016
2017-03-14,top3_3m,Top3 3m,3m,63,3,95098.75554743501,0.9509875554743501,-0.0010185677921739078
2017-03-15,top3_3m,Top3 3m,3m,63,3,95440.92127351505,0.9544092127351506,0.0035980042442234073
2017-03-16,top3_3m,Top3 3m,3m,63,3,95784.49869951473,0.9578449869951473,0.00359989636955671
2017-03-17,top3_3m,Top3 3m,3m,63,3,95634.89409942692,0.9563489409942693,-0.0015618873838566527
2017-03-20,top3_3m,Top3 3m,3m,63,3,96060.16805459886,0.9606016805459886,0.0044468492298406215
2017-03-21,top3_3m,Top3 3m,3m,63,3,97222.84699081659,0.9722284699081659,0.01210365294756599
2017-03-22,top3_3m,Top3 3m,3m,63,3,97901.24745840239,0.9790124745840239,0.00697778854027864
2017-03-23,top3_3m,Top3 3m,3m,63,3,97910.55605148143,0.9791055605148142,9.508145524894651e-05
2017-03-24,top3_3m,Top3 3m,3m,63,3,98502.35789047822,0.9850235789047822,0.0060443108778345245
2017-03-27,top3_3m,Top3 3m,3m,63,3,98473.72338469319,0.9847372338469319,-0.0002906986837499792
2017-03-28,top3_3m,Top3 3m,3m,63,3,98520.34931636468,0.9852034931636467,0.00047348602316321653
2017-03-29,top3_3m,Top3 3m,3m,63,3,98215.47851442893,0.9821547851442893,-0.0030944957468304057
2017-03-30,top3_3m,Top3 3m,3m,63,3,97606.28283864266,0.9760628283864266,-0.006202644277671365
2017-03-31,top3_3m,Top3 3m,3m,63,3,98847.97353032356,0.9884797353032356,0.012721421772956987
2017-04-05,top3_3m,Top3 3m,3m,63,3,99540.74214686401,0.9954074214686401,0.007008425077403624
2017-04-06,top3_3m,Top3 3m,3m,63,3,100279.90550788445,1.0027990550788446,0.007425736890025014
2017-04-07,top3_3m,Top3 3m,3m,63,3,100107.1977087667,1.001071977087667,-0.0017222572981401285
2017-04-10,top3_3m,Top3 3m,3m,63,3,99193.64366940569,0.991936436694057,-0.009125757790351186
2017-04-11,top3_3m,Top3 3m,3m,63,3,100502.63774050356,1.0050263774050356,0.013196350317168593
2017-04-12,top3_3m,Top3 3m,3m,63,3,99991.51799528839,0.9999151799528839,-0.005085635130640753
2017-04-13,top3_3m,Top3 3m,3m,63,3,100165.52851482554,1.0016552851482554,0.0017402528036962739
2017-04-14,top3_3m,Top3 3m,3m,63,3,99468.43246660556,0.9946843246660556,-0.006959440623495516
2017-04-17,top3_3m,Top3 3m,3m,63,3,97669.65547792886,0.9766965547792885,-0.018083898017399735
2017-04-18,top3_3m,Top3 3m,3m,63,3,98075.65816895716,0.9807565816895716,0.004156896930183729
2017-04-19,top3_3m,Top3 3m,3m,63,3,97758.6565602966,0.977586565602966,-0.0032322149509764753
2017-04-20,top3_3m,Top3 3m,3m,63,3,98693.8261485847,0.9869382614858471,0.009566105153166804
2017-04-21,top3_3m,Top3 3m,3m,63,3,98111.5209292793,0.9811152092927931,-0.0059001179914611734
2017-04-24,top3_3m,Top3 3m,3m,63,3,96842.56114140995,0.9684256114140996,-0.012933850946863279
2017-04-25,top3_3m,Top3 3m,3m,63,3,97365.93780187365,0.9736593780187365,0.005404407466046424
2017-04-26,top3_3m,Top3 3m,3m,63,3,97109.17030138712,0.9710917030138712,-0.0026371388833025255
2017-04-27,top3_3m,Top3 3m,3m,63,3,96858.13879901933,0.9685813879901933,-0.002585044250596358
2017-04-28,top3_3m,Top3 3m,3m,63,3,96537.8564502824,0.965378564502824,-0.003306715911623237
2017-05-02,top3_3m,Top3 3m,3m,63,3,95911.83967362529,0.9591183967362529,-0.0064846765784520866
2017-05-03,top3_3m,Top3 3m,3m,63,3,96025.21607149838,0.9602521607149838,0.0011820897009053866
2017-05-04,top3_3m,Top3 3m,3m,63,3,95352.67953961254,0.9535267953961254,-0.007003749217133537
2017-05-05,top3_3m,Top3 3m,3m,63,3,95827.4301438453,0.9582743014384529,0.004978891065515745
2017-05-08,top3_3m,Top3 3m,3m,63,3,95056.82225157408,0.9505682225157408,-0.008041621184189829
2017-05-09,top3_3m,Top3 3m,3m,63,3,94549.61306530908,0.9454961306530908,-0.005335852537997066
2017-05-10,top3_3m,Top3 3m,3m,63,3,94669.27219406402,0.9466927219406401,0.0012655697350372197
2017-05-11,top3_3m,Top3 3m,3m,63,3,94430.18441215596,0.9443018441215596,-0.002525505651062243
2017-05-12,top3_3m,Top3 3m,3m,63,3,95161.5290814687,0.951615290814687,0.007744818818955945
2017-05-15,top3_3m,Top3 3m,3m,63,3,95833.50609786507,0.9583350609786507,0.007061435675556282
2017-05-16,top3_3m,Top3 3m,3m,63,3,97307.1086736239,0.973071086736239,0.015376694809161817
2017-05-17,top3_3m,Top3 3m,3m,63,3,97068.58685128225,0.9706858685128225,-0.0024512271055311396
2017-05-18,top3_3m,Top3 3m,3m,63,3,97083.36135974799,0.9708336135974799,0.00015220689766892725
2017-05-19,top3_3m,Top3 3m,3m,63,3,97308.19422970568,0.9730819422970568,0.0023158743868021414
2017-05-22,top3_3m,Top3 3m,3m,63,3,97711.36436458395,0.9771136436458395,0.004143229026802642
2017-05-23,top3_3m,Top3 3m,3m,63,3,98604.46223644477,0.9860446223644477,0.009140163763638132
2017-05-24,top3_3m,Top3 3m,3m,63,3,98337.20565375828,0.9833720565375829,-0.0027103903477068148
2017-05-25,top3_3m,Top3 3m,3m,63,3,98322.81226995603,0.9832281226995603,-0.000146367630710742
2017-05-26,top3_3m,Top3 3m,3m,63,3,98173.41712011801,0.9817341712011801,-0.0015194352804701605
2017-05-31,top3_3m,Top3 3m,3m,63,3,98189.3911369381,0.981893911369381,0.0001627122421596905
2017-06-01,top3_3m,Top3 3m,3m,63,3,98458.35098040795,0.9845835098040795,0.002739194533702305
2017-06-02,top3_3m,Top3 3m,3m,63,3,98458.32408085109,0.9845832408085109,-2.732074688704955e-07
2017-06-05,top3_3m,Top3 3m,3m,63,3,97682.73049339635,0.9768273049339634,-0.007877379537943874
2017-06-06,top3_3m,Top3 3m,3m,63,3,98324.6120686137,0.983246120686137,0.006571085513019659
2017-06-07,top3_3m,Top3 3m,3m,63,3,99695.73982114566,0.9969573982114566,0.01394490884515398
2017-06-08,top3_3m,Top3 3m,3m,63,3,101083.16363618505,1.0108316363618506,0.013916580763916775
2017-06-09,top3_3m,Top3 3m,3m,63,3,102097.95297178824,1.0209795297178823,0.010039152902411752
2017-06-12,top3_3m,Top3 3m,3m,63,3,104007.92279371886,1.0400792279371887,0.01870722934531699
2017-06-13,top3_3m,Top3 3m,3m,63,3,104245.8864411804,1.042458864411804,0.0022879376981068678
2017-06-14,top3_3m,Top3 3m,3m,63,3,104111.17492860371,1.0411117492860371,-0.0012922477536099208
2017-06-15,top3_3m,Top3 3m,3m,63,3,103112.3369459964,1.031123369459964,-0.009593955531596698
2017-06-16,top3_3m,Top3 3m,3m,63,3,102367.68089368058,1.0236768089368058,-0.007221793961529777
2017-06-19,top3_3m,Top3 3m,3m,63,3,102993.54997985781,1.0299354997985781,0.00611393245127112
2017-06-20,top3_3m,Top3 3m,3m,63,3,103470.27671646139,1.0347027671646138,0.0046287047751709665
2017-06-21,top3_3m,Top3 3m,3m,63,3,103674.60537155025,1.0367460537155024,0.001974757017890072
2017-06-22,top3_3m,Top3 3m,3m,63,3,102740.31914191938,1.0274031914191937,-0.009011717250165252
2017-06-23,top3_3m,Top3 3m,3m,63,3,103171.18381852536,1.0317118381852535,0.004193725308666796
2017-06-26,top3_3m,Top3 3m,3m,63,3,104806.89160823892,1.0480689160823893,0.015854308627404556
2017-06-27,top3_3m,Top3 3m,3m,63,3,105259.43701603933,1.0525943701603933,0.004317897428844475
2017-06-28,top3_3m,Top3 3m,3m,63,3,105416.55557432462,1.0541655557432463,0.0014926790674489876
2017-06-29,top3_3m,Top3 3m,3m,63,3,104987.21717108643,1.0498721717108643,-0.004072779658746195
2017-06-30,top3_3m,Top3 3m,3m,63,3,104870.55294832795,1.0487055294832794,-0.0011112231174617015
2017-07-03,top3_3m,Top3 3m,3m,63,3,105241.11156829153,1.0524111156829152,0.003533485898049582
2017-07-04,top3_3m,Top3 3m,3m,63,3,103737.41912297072,1.0373741912297072,-0.014288070725526736
2017-07-05,top3_3m,Top3 3m,3m,63,3,104478.53251369022,1.0447853251369021,0.007144127904714637
2017-07-06,top3_3m,Top3 3m,3m,63,3,104595.11472561979,1.045951147256198,0.0011158484822162418
2017-07-07,top3_3m,Top3 3m,3m,63,3,104108.0414640351,1.041080414640351,-0.004656749627957479
2017-07-10,top3_3m,Top3 3m,3m,63,3,103642.07108418008,1.0364207108418007,-0.004475834655058852
2017-07-11,top3_3m,Top3 3m,3m,63,3,103388.5783267229,1.033885783267229,-0.0024458480499802704
2017-07-12,top3_3m,Top3 3m,3m,63,3,103017.36992002708,1.0301736992002708,-0.003590419877162354
2017-07-13,top3_3m,Top3 3m,3m,63,3,102099.70951083754,1.0209970951083753,-0.008907822145934552
2017-07-14,top3_3m,Top3 3m,3m,63,3,101220.73598173182,1.0122073598173182,-0.00860897188950771
2017-07-17,top3_3m,Top3 3m,3m,63,3,101048.00240512243,1.0104800240512244,-0.0017065038594519244
2017-07-18,top3_3m,Top3 3m,3m,63,3,100349.88258666103,1.0034988258666102,-0.006908793858808937
2017-07-19,top3_3m,Top3 3m,3m,63,3,101071.67301772072,1.0107167301772073,0.007192738172228319
2017-07-20,top3_3m,Top3 3m,3m,63,3,101993.01023809268,1.0199301023809269,0.009115681900411676
2017-07-21,top3_3m,Top3 3m,3m,63,3,102225.84894708896,1.0222584894708897,0.00228288888084327
2017-07-24,top3_3m,Top3 3m,3m,63,3,103530.00560595738,1.0353000560595738,0.012757601646755878
2017-07-25,top3_3m,Top3 3m,3m,63,3,103160.12228111179,1.031601222811118,-0.0035727161674594665
2017-07-26,top3_3m,Top3 3m,3m,63,3,101796.63351320456,1.0179663351320456,-0.01321720775196178
2017-07-27,top3_3m,Top3 3m,3m,63,3,101957.53827642206,1.0195753827642207,0.0015806491596466188
2017-07-28,top3_3m,Top3 3m,3m,63,3,102884.92850816794,1.0288492850816795,0.009095847618756592
2017-07-31,top3_3m,Top3 3m,3m,63,3,103695.38000293133,1.0369538000293133,0.007877261582575068
2017-08-01,top3_3m,Top3 3m,3m,63,3,103796.9412950936,1.037969412950936,0.0009794196439552039
2017-08-02,top3_3m,Top3 3m,3m,63,3,103823.99414603849,1.038239941460385,0.0002606324483875877
2017-08-03,top3_3m,Top3 3m,3m,63,3,103094.02949832796,1.0309402949832795,-0.007030789498271184
2017-08-04,top3_3m,Top3 3m,3m,63,3,102959.08532342462,1.0295908532342462,-0.001308942676506053
2017-08-07,top3_3m,Top3 3m,3m,63,3,102401.09341508237,1.0240109341508237,-0.005419549975501758
2017-08-08,top3_3m,Top3 3m,3m,63,3,103306.00863109247,1.0330600863109247,0.008836968296247028
2017-08-09,top3_3m,Top3 3m,3m,63,3,103845.80159349655,1.0384580159349655,0.005225184571128638
2017-08-10,top3_3m,Top3 3m,3m,63,3,104134.88381825996,1.0413488381825995,0.002783764199683514
2017-08-11,top3_3m,Top3 3m,3m,63,3,101783.38757696775,1.0178338757696774,-0.022581253803443224
2017-08-14,top3_3m,Top3 3m,3m,63,3,103869.48999087163,1.0386948999087162,0.02049550976407022
2017-08-15,top3_3m,Top3 3m,3m,63,3,103920.77907403588,1.0392077907403587,0.0004937839125691568
2017-08-16,top3_3m,Top3 3m,3m,63,3,104280.5547332269,1.042805547332269,0.0034620184952107724
2017-08-17,top3_3m,Top3 3m,3m,63,3,104240.22041888398,1.0424022041888399,-0.0003867865341348198
2017-08-18,top3_3m,Top3 3m,3m,63,3,103461.4799157102,1.034614799157102,-0.007470633696326279
2017-08-21,top3_3m,Top3 3m,3m,63,3,104191.69586644493,1.0419169586644494,0.007057853331787323
2017-08-22,top3_3m,Top3 3m,3m,63,3,103803.94420014172,1.0380394420014172,-0.0037215217880727236
2017-08-23,top3_3m,Top3 3m,3m,63,3,104017.51763423701,1.0401751763423701,0.0020574693547628087
2017-08-24,top3_3m,Top3 3m,3m,63,3,103050.86789997816,1.0305086789997815,-0.009293143657378433
2017-08-25,top3_3m,Top3 3m,3m,63,3,104443.16038237119,1.044431603823712,0.013510730290446693
2017-08-28,top3_3m,Top3 3m,3m,63,3,106490.04439490517,1.0649004439490517,0.01959806659469354
2017-08-29,top3_3m,Top3 3m,3m,63,3,106186.75349310756,1.0618675349310756,-0.0028480681318237
2017-08-30,top3_3m,Top3 3m,3m,63,3,106273.85227914879,1.0627385227914878,0.0008202415383844475
2017-08-31,top3_3m,Top3 3m,3m,63,3,106631.89902635603,1.0663189902635604,0.003369095403324307
2017-09-01,top3_3m,Top3 3m,3m,63,3,106817.04237347278,1.0681704237347278,0.0017362848154001131
2017-09-04,top3_3m,Top3 3m,3m,63,3,107235.39957078156,1.0723539957078156,0.003916577242852659
2017-09-05,top3_3m,Top3 3m,3m,63,3,107512.84384550343,1.0751284384550344,0.002587245217832601
2017-09-06,top3_3m,Top3 3m,3m,63,3,107450.62307064884,1.0745062307064883,-0.000578728760482039
2017-09-07,top3_3m,Top3 3m,3m,63,3,106522.40525399457,1.0652240525399457,-0.008638552203126482
2017-09-08,top3_3m,Top3 3m,3m,63,3,106184.31147905502,1.0618431147905503,-0.003173921712839478
2017-09-11,top3_3m,Top3 3m,3m,63,3,106587.7245821672,1.0658772458216719,0.003799178028213168
2017-09-12,top3_3m,Top3 3m,3m,63,3,106715.12438637798,1.0671512438637798,0.001195257753275225
2017-09-13,top3_3m,Top3 3m,3m,63,3,106924.95283249253,1.0692495283249253,0.0019662484331164354
2017-09-14,top3_3m,Top3 3m,3m,63,3,106665.478645968,1.06665478645968,-0.002426694421189146
2017-09-15,top3_3m,Top3 3m,3m,63,3,107455.22625209295,1.0745522625209296,0.007403966270532525
2017-09-18,top3_3m,Top3 3m,3m,63,3,108742.9704668854,1.087429704668854,0.011984007290360532
2017-09-19,top3_3m,Top3 3m,3m,63,3,107737.18347926575,1.0773718347926575,-0.009249213841605708
2017-09-20,top3_3m,Top3 3m,3m,63,3,108422.60504665374,1.0842260504665375,0.006361977780121819
2017-09-21,top3_3m,Top3 3m,3m,63,3,108045.21989394531,1.080452198939453,-0.0034806870075300145
2017-09-22,top3_3m,Top3 3m,3m,63,3,108690.92977340834,1.0869092977340833,0.005976292890114365
2017-09-25,top3_3m,Top3 3m,3m,63,3,108788.64175546123,1.0878864175546124,0.0008989892924515797
2017-09-26,top3_3m,Top3 3m,3m,63,3,108756.57147236062,1.0875657147236062,-0.00029479440668722656
