symbol,name,sma_window,trade_number,entry_date,exit_date,entry_close,exit_close,days_held,total_return,peak_return,giveback_from_peak,max_drawdown,false_breakout,lagging_stop,open_trade
159915,创业板ETF易方达,150,11,2016-11-02,2016-11-03,2.054,2.062,2,-0.011595594166907475,-0.011595594166907475,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,12,2016-11-16,2016-11-21,2.091,2.061,4,-0.015379109944623326,-4.260411680212517e-05,-0.01533715925394552,-0.01533715925394552,True,False,False
159915,创业板ETF易方达,150,13,2016-11-23,2016-11-25,2.075,2.076,3,-0.006778015538125404,-0.006273250239693051,-0.0005079518072288458,-0.010120481927710978,True,False,False
159915,创业板ETF易方达,150,14,2016-11-28,2016-12-05,2.071,2.055,6,-0.012096773318856946,0.006696989065440695,-0.01866873804971314,-0.01866873804971314,True,False,False
159915,创业板ETF易方达,150,15,2017-09-01,2017-09-26,1.776,1.746,18,-0.012738496685424483,0.026174634088763193,-0.037920573634859234,-0.037920573634859234,True,False,False
159915,创业板ETF易方达,150,16,2017-09-28,2017-11-06,1.761,1.754,23,-0.0036882685453525355,0.04619475210216195,-0.04768043478260864,-0.05869565217391315,False,False,False
159915,创业板ETF易方达,150,17,2017-11-07,2017-11-20,1.76,1.755,10,-0.0014083807977869345,0.025203042396600095,-0.02595722222222241,-0.042777777777777914,True,False,False
159915,创业板ETF易方达,150,18,2017-11-21,2017-11-24,1.75,1.678,4,-0.04579663672446066,-0.0038490028490028028,-0.042109714285714306,-0.042109714285714306,True,False,False
159915,创业板ETF易方达,150,19,2018-01-29,2018-01-30,1.701,1.687,2,-0.021165769547325075,-0.01204651162790693,-0.009230452674897083,-0.009230452674897083,True,False,False
159915,创业板ETF易方达,150,20,2018-03-12,2018-03-23,1.777,1.622,10,-0.07767021603842672,0.01153561253561275,-0.08818851997749,-0.08818851997749,True,False,False
159915,创业板ETF易方达,150,21,2018-03-28,2018-04-18,1.73,1.718,14,-0.013467925043735063,0.02945956151845519,-0.041699050809603566,-0.06030150753768848,True,False,False
159915,创业板ETF易方达,150,22,2018-04-19,2018-04-23,1.715,1.653,3,-0.03977776752003315,-0.002746216530849721,-0.03713352769679312,-0.03713352769679312,True,False,False
159915,创业板ETF易方达,150,23,2018-04-26,2018-04-27,1.681,1.707,2,-0.006659364943121915,-0.006659364943121915,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,24,2018-05-04,2018-05-29,1.712,1.678,18,-0.02977289112230741,0.02445858962974201,-0.05293672316384179,-0.05293672316384179,True,False,False
159915,创业板ETF易方达,150,25,2019-02-19,2019-06-10,1.346,1.376,75,0.011975776689796547,0.2522366240319036,-0.1918653733098178,-0.19870664315108766,False,True,False
159915,创业板ETF易方达,150,26,2019-06-12,2019-06-18,1.412,1.4,5,-0.02294156594821606,-0.006601487747380119,-0.01644866385372712,-0.02250351617440227,True,False,False
159915,创业板ETF易方达,150,27,2019-06-19,2021-03-09,1.417,2.547,418,0.8156093987297115,1.3498189333602197,-0.22734072274521744,-0.22734072274521744,False,True,False
159915,创业板ETF易方达,150,28,2021-04-02,2021-04-08,2.756,2.728,4,0.00169436483033647,0.012980868285504155,-0.011141872278664477,-0.01777939042089982,False,False,False
159915,创业板ETF易方达,150,29,2021-04-09,2021-04-12,2.69,2.627,2,-0.0389851107174396,-0.014929618768328545,-0.02442007434944249,-0.02442007434944249,True,False,False
159915,创业板ETF易方达,150,30,2021-04-20,2021-09-06,2.791,3.129,96,0.11610299135969782,0.23357267142497418,-0.09522720694645415,-0.12879884225759775,False,True,False
159915,创业板ETF易方达,150,31,2021-09-07,2021-09-17,3.147,3.097,9,-0.012180015450956816,0.0047526366251198215,-0.016852557991738126,-0.03558945027009852,True,False,False
159915,创业板ETF易方达,150,32,2021-09-22,2021-12-27,3.068,3.19,64,0.027958370363462937,0.09447043202005223,-0.06077099911582695,-0.06077099911582695,False,False,False
159915,创业板ETF易方达,150,33,2022-06-29,2022-06-30,2.683,2.73,2,-0.010705333971310238,-0.010705333971310238,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,34,2022-07-05,2022-07-12,2.739,2.622,6,-0.04847993793355232,0.005898138006571907,-0.054059227157818746,-0.054059227157818746,True,False,False
159915,创业板ETF易方达,150,35,2022-07-15,2022-07-18,2.68,2.717,2,-0.00857404911457349,-0.00857404911457349,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,36,2022-07-19,2022-07-20,2.67,2.68,2,-0.015603407813751358,-0.015603407813751358,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,37,2022-07-21,2022-07-22,2.67,2.651,2,-0.012809048074235663,-0.004731343283582157,-0.008116104868913898,-0.008116104868913898,True,False,False
159915,创业板ETF易方达,150,38,2022-08-02,2022-08-03,2.605,2.553,2,-0.041101356791931276,-0.02057094467444487,-0.02096161228406912,-0.02096161228406912,True,False,False
159915,创业板ETF易方达,150,39,2022-08-10,2022-08-11,2.579,2.647,2,0.010612353160554866,0.010612353160554866,0.0,0.0,False,False,False
159915,创业板ETF易方达,150,40,2022-08-12,2022-08-29,2.613,2.553,12,-0.037457355458908936,0.018611968636085052,-0.05504483141904415,-0.05504483141904415,True,False,False
159915,创业板ETF易方达,150,41,2023-01-17,2023-02-20,2.47,2.403,20,-0.025902049839997443,0.02943591267426804,-0.05375561687031938,-0.06267244777296044,True,False,False
159915,创业板ETF易方达,150,42,2023-04-04,2023-04-06,2.35,2.354,2,-0.007065790885055878,-0.007065790885055878,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,43,2023-04-07,2023-04-14,2.369,2.355,6,-0.0015589513214621098,0.005372132540357066,-0.006894048121570462,-0.015618404390038143,True,False,False
159915,创业板ETF易方达,150,44,2023-04-17,2023-04-21,2.364,2.269,5,-0.03845947196805566,0.0028216560509555233,-0.04116497461928925,-0.04116497461928925,True,False,False
159915,创业板ETF易方达,150,45,2024-03-19,2024-03-20,1.853,1.856,2,-0.012122218996222123,-0.012122218996222123,0.0,0.0,True,False,False
159915,创业板ETF易方达,150,46,2024-04-30,2024-05-16,1.816,1.801,10,-0.02156614521587552,0.00932092403099305,-0.030601831896551634,-0.03178879310344829,True,False,False
159915,创业板ETF易方达,150,47,2024-05-17,2024-05-27,1.824,1.792,7,-0.006967598537788389,0.020091165543995926,-0.026525829255029776,-0.03153887982599246,True,False,False
159915,创业板ETF易方达,150,48,2024-06-05,2024-06-07,1.796,1.748,3,-0.03407582380989371,-0.0065370985603543375,-0.027719933184855217,-0.027719933184855217,True,False,False
159915,创业板ETF易方达,150,49,2024-09-30,2025-04-07,2.232,1.775,123,-0.04758305241935468,0.4385851254480284,-0.337948842419716,-0.337948842419716,False,True,False
159915,创业板ETF易方达,150,50,2025-06-26,2026-06-18,2.093,4.269,238,1.022142420817477,1.022142420817477,0.0,-0.1200000000000001,False,False,True
159915,创业板ETF易方达,200,1,2015-11-02,2015-11-03,2.311,2.305,2,-0.020711601677910085,-0.01717709663686684,-0.0035962786672435465,-0.0035962786672435465,True,False,False
159915,创业板ETF易方达,200,2,2015-11-05,2015-12-03,2.443,2.561,21,0.026894045138108114,0.10213029116898631,-0.06826438455935924,-0.10633648943918428,False,False,False
159915,创业板ETF易方达,200,3,2015-12-04,2016-01-05,2.53,2.275,22,-0.11347385444698765,0.04306647230500693,-0.1500770381451011,-0.1500770381451011,False,False,False
159915,创业板ETF易方达,200,4,2016-07-14,2016-07-18,2.19,2.148,3,-0.02025040051755944,-8.592321755040988e-05,-0.020166210045661992,-0.020166210045661992,True,False,False
159915,创业板ETF易方达,200,5,2016-10-11,2016-10-18,2.118,2.107,6,-0.007637996613890863,-0.001471920717319608,-0.006175165250235981,-0.018413597733710985,True,False,False
159915,创业板ETF易方达,200,6,2016-10-19,2016-11-03,2.092,2.062,12,-0.02331690373388917,-5.890929896790187e-05,-0.023259364627785883,-0.026078710289236917,True,False,False
159915,创业板ETF易方达,200,7,2016-11-04,2016-11-08,2.056,2.063,3,-0.0015082305848462818,-0.0015082305848462818,0.0,-0.006322957198443557,True,False,False
159915,创业板ETF易方达,200,8,2016-11-09,2016-11-10,2.032,2.053,2,-0.006841617728558402,-0.006841617728558402,0.0,0.0,True,False,False
159915,创业板ETF易方达,200,9,2016-11-14,2016-11-25,2.07,2.076,10,0.0057679966324286625,0.014038398761784476,-0.008155906264944779,-0.01769488283118137,False,False,False
159915,创业板ETF易方达,200,10,2016-11-28,2016-12-05,2.071,2.055,6,-0.012096773318856946,0.006696989065440695,-0.01866873804971314,-0.01866873804971314,True,False,False
159915,创业板ETF易方达,200,11,2017-09-07,2017-09-11,1.8,1.807,3,-0.005300191186186409,-0.005300191186186409,0.0,-0.0050000000000001155,True,False,False
159915,创业板ETF易方达,200,12,2017-09-12,2017-09-13,1.793,1.797,2,-0.0075275175609136324,-0.0075275175609136324,0.0,0.0,True,False,False
159915,创业板ETF易方达,200,13,2017-09-14,2017-09-15,1.787,1.782,2,-0.010337882593291825,-0.006564830272676736,-0.003797985450475605,-0.003797985450475605,True,False,False
159915,创业板ETF易方达,200,14,2017-09-19,2017-09-22,1.79,1.773,4,-0.021332428733870756,-0.004877826667325946,-0.016535258189894653,-0.016535258189894653,True,False,False
159915,创业板ETF易方达,200,15,2017-10-09,2017-10-31,1.8,1.773,17,-0.005907615505618025,0.03268564294631693,-0.03737173913043468,-0.04130434782608694,True,False,False
159915,创业板ETF易方达,200,16,2017-11-01,2017-11-03,1.769,1.732,3,-0.025086952843305865,-0.003256063169768786,-0.021902204635387057,-0.021902204635387057,True,False,False
159915,创业板ETF易方达,200,17,2017-11-09,2017-11-16,1.779,1.765,6,-0.0019871762090615253,0.018818223944126355,-0.020421111111111112,-0.023333333333333428,True,False,False
159915,创业板ETF易方达,200,18,2017-11-17,2017-11-20,1.723,1.755,2,-0.007659498603299064,-0.007659498603299064,0.0,0.0,True,False,False
159915,创业板ETF易方达,200,19,2018-03-12,2018-03-26,1.777,1.673,11,-0.04858842486857218,0.01153561253561275,-0.05943837929093987,-0.08722566122678654,True,False,False
159915,创业板ETF易方达,200,20,2018-03-28,2018-04-18,1.73,1.718,14,-0.013467925043735063,0.02945956151845519,-0.041699050809603566,-0.06030150753768848,True,False,False
159915,创业板ETF易方达,200,21,2018-04-19,2018-04-23,1.715,1.653,3,-0.03977776752003315,-0.002746216530849721,-0.03713352769679312,-0.03713352769679312,True,False,False
159915,创业板ETF易方达,200,22,2018-04-26,2018-04-27,1.681,1.707,2,-0.006659364943121915,-0.006659364943121915,0.0,0.0,True,False,False
159915,创业板ETF易方达,200,23,2018-05-02,2018-05-03,1.701,1.726,2,0.009120456248727926,0.009120456248727926,0.0,0.0,False,False,False
159915,创业板ETF易方达,200,24,2018-05-04,2018-05-28,1.712,1.698,17,-0.01820113938080037,0.02445858962974201,-0.041641242937852985,-0.041641242937852985,True,False,False
159915,创业板ETF易方达,200,25,2019-02-25,2019-06-10,1.492,1.376,71,-0.023227881857340926,0.2086749978071767,-0.19186537330981812,-0.198706643151088,False,True,False
159915,创业板ETF易方达,200,26,2019-06-11,2021-03-10,1.43,2.586,425,0.8757028371849094,1.390865807448367,-0.2154713027634375,-0.22654114788946234,False,True,False
159915,创业板ETF易方达,200,27,2021-03-12,2021-03-16,2.658,2.579,3,-0.028725920929340787,0.0020188679245283225,-0.030682844243791974,-0.0387509405568095,True,False,False
159915,创业板ETF易方达,200,28,2021-03-19,2021-03-22,2.579,2.607,2,-0.018209479562796616,-0.018209479562796616,0.0,0.0,True,False,False
159915,创业板ETF易方达,200,29,2021-03-29,2021-03-30,2.637,2.673,2,0.006671499066263076,0.006671499066263076,0.0,0.0,False,False,False
159915,创业板ETF易方达,200,30,2021-03-31,2021-04-13,2.665,2.649,9,-0.010954477023588205,0.030017106932012094,-0.03977757619738709,-0.046806966618287205,True,False,False
159915,创业板ETF易方达,200,31,2021-04-15,2022-01-06,2.698,3.034,179,0.11854264994113728,0.27504007196015756,-0.12273921852387903,-0.12879884225759808,False,True,False
159915,创业板ETF易方达,200,32,2023-01-17,2023-02-20,2.47,2.403,20,-0.025902049839997443,0.02943591267426804,-0.05375561687031938,-0.06267244777296044,True,False,False
159915,创业板ETF易方达,200,33,2024-09-30,2025-04-08,2.232,1.804,124,-0.03186927643369164,0.4385851254480284,-0.3270257654966391,-0.3371919342793127,False,True,False
159915,创业板ETF易方达,200,34,2025-05-07,2025-05-27,1.967,1.967,15,0.0025878283729547924,0.04798539227176901,-0.043318889970788366,-0.043318889970788366,False,False,False
159915,创业板ETF易方达,200,35,2025-05-30,2025-06-03,1.972,1.977,2,-0.00802617099218117,-0.00802617099218117,0.0,0.0,True,False,False
159915,创业板ETF易方达,200,36,2025-06-05,2025-06-20,2.023,1.988,12,-0.00798420785961429,0.018991596638655572,-0.026473039215686223,-0.026473039215686223,True,False,False
159915,创业板ETF易方达,200,37,2025-06-25,2026-06-18,2.109,4.269,239,1.086527677022993,1.086527677022993,0.0,-0.1200000000000001,False,False,True
159915,创业板ETF易方达,250,1,2016-07-14,2016-07-18,2.19,2.148,3,-0.02025040051755944,-8.592321755040988e-05,-0.020166210045661992,-0.020166210045661992,True,False,False
159915,创业板ETF易方达,250,2,2016-07-27,2016-07-28,2.061,2.044,2,-0.06518002747057983,-0.05645371219065076,-0.009248423095584601,-0.009248423095584601,True,False,False
159915,创业板ETF易方达,250,3,2017-10-16,2017-10-17,1.796,1.786,2,-0.03131734511474771,-0.024913043478260843,-0.0065679287305122624,-0.0065679287305122624,True,False,False
159915,创业板ETF易方达,250,4,2017-10-27,2017-10-30,1.801,1.764,2,-0.03433062261594777,-0.013068019747668691,-0.02154414214325373,-0.02154414214325373,True,False,False
159915,创业板ETF易方达,250,5,2018-03-12,2018-03-19,1.777,1.736,6,-0.012779950337246881,0.01153561253561275,-0.024038266741699732,-0.034327518289251624,True,False,False
159915,创业板ETF易方达,250,6,2018-03-20,2018-03-22,1.76,1.711,3,-0.016362886887305916,0.01282488479262689,-0.028818181818181632,-0.028818181818181632,True,False,False
159915,创业板ETF易方达,250,7,2018-03-28,2018-04-18,1.73,1.718,14,-0.013467925043735063,0.02945956151845519,-0.041699050809603566,-0.06030150753768848,True,False,False
159915,创业板ETF易方达,250,8,2018-04-19,2018-04-23,1.715,1.653,3,-0.03977776752003315,-0.002746216530849721,-0.03713352769679312,-0.03713352769679312,True,False,False
159915,创业板ETF易方达,250,9,2018-04-26,2018-04-27,1.681,1.707,2,-0.006659364943121915,-0.006659364943121915,0.0,0.0,True,False,False
159915,创业板ETF易方达,250,10,2018-05-04,2018-05-28,1.712,1.698,17,-0.01820113938080037,0.02445858962974201,-0.041641242937852985,-0.041641242937852985,True,False,False
159915,创业板ETF易方达,250,11,2019-02-26,2019-05-07,1.479,1.438,47,-0.03811876883699794,0.13893032753454526,-0.1554520870076428,-0.16284538506760748,False,True,False
159915,创业板ETF易方达,250,12,2019-05-08,2019-05-09,1.419,1.409,2,-0.02214563845819839,-0.014212795549374047,-0.008047216349541975,-0.008047216349541975,True,False,False
159915,创业板ETF易方达,250,13,2019-05-13,2019-05-20,1.441,1.407,6,-0.041532419210209226,0.0010290445817631166,-0.04251771117166214,-0.04251771117166214,True,False,False
159915,创业板ETF易方达,250,14,2019-05-22,2019-05-24,1.427,1.384,3,-0.03411015012177743,-0.003097902097902061,-0.031108619481429733,-0.031108619481429733,True,False,False
159915,创业板ETF易方达,250,15,2019-05-28,2019-06-05,1.432,1.393,7,-0.0264619837879283,0.0018011204481793719,-0.02821229050279317,-0.02821229050279317,True,False,False
159915,创业板ETF易方达,250,16,2019-06-12,2019-06-17,1.412,1.39,4,-0.02993238093563666,-0.006601487747380119,-0.02348593530239107,-0.02348593530239107,True,False,False
159915,创业板ETF易方达,250,17,2019-06-19,2022-01-06,1.417,3.034,622,1.1628153047686278,1.4654188930335748,-0.1227392185238787,-0.22775584573337393,False,True,False
159915,创业板ETF易方达,250,18,2023-01-20,2023-02-07,2.507,2.461,8,-0.015991884881307095,0.015414315557464642,-0.0309294442254634,-0.0309294442254634,True,False,False
159915,创业板ETF易方达,250,19,2023-02-10,2023-02-17,2.465,2.378,6,-0.04807001528043209,-0.00020992409578446392,-0.047870140280561135,-0.047870140280561135,True,False,False
159915,创业板ETF易方达,250,20,2024-09-30,2025-04-08,2.232,1.804,124,-0.03186927643369164,0.4385851254480284,-0.3270257654966391,-0.3371919342793127,False,True,False
159915,创业板ETF易方达,250,21,2025-04-24,2025-04-25,1.907,1.92,2,-0.0014784589910789014,-0.0014784589910789014,0.0,0.0,True,False,False
159915,创业板ETF易方达,250,22,2025-04-28,2025-04-29,1.906,1.903,2,-0.010844301023084979,-0.008291666666666697,-0.0025739769150051606,-0.0025739769150051606,True,False,False
159915,创业板ETF易方达,250,23,2025-05-06,2026-06-18,1.958,4.269,274,1.220099776461335,1.220099776461335,0.0,-0.1200000000000001,False,False,True
510300,沪深300ETF华泰柏瑞,50,1,2015-03-23,2015-06-23,3.181,4.002,64,0.28722554826641167,0.46231691025599986,-0.11973557904006993,-0.15477763099955943,False,True,False
510300,沪深300ETF华泰柏瑞,50,2,2015-06-25,2015-06-26,3.932,3.582,2,-0.12969790983337148,-0.04361017774531295,-0.0900132248219736,-0.0900132248219736,True,False,False
510300,沪深300ETF华泰柏瑞,50,3,2015-10-19,2016-01-05,2.825,2.763,56,-0.025975659284095065,0.1161534023750952,-0.1273382864369268,-0.1273382864369268,False,True,False
510300,沪深300ETF华泰柏瑞,50,4,2016-03-18,2016-05-09,2.455,2.351,35,-0.02684425227466447,0.0570280881668459,-0.07934731477851853,-0.07934731477851853,False,False,False
510300,沪深300ETF华泰柏瑞,50,5,2016-06-01,2016-06-14,2.443,2.369,8,-0.037351481142025245,0.00997711203051721,-0.046861055175191346,-0.05114780507450689,True,False,False
510300,沪深300ETF华泰柏瑞,50,6,2016-06-29,2016-09-13,2.443,2.604,55,0.06990922672435818,0.12444696073354322,-0.04850182882223886,-0.04850182882223886,False,False,False
510300,沪深300ETF华泰柏瑞,50,7,2016-09-23,2016-09-27,2.628,2.589,3,-0.01978994743892648,-0.004034901365705612,-0.01581887366818857,-0.0213089802130898,True,False,False
510300,沪深300ETF华泰柏瑞,50,8,2016-10-11,2016-10-18,2.655,2.668,6,0.005937535798548721,0.005937535798548721,0.0,-0.011667293940534451,False,False,False
510300,沪深300ETF华泰柏瑞,50,9,2016-10-19,2016-12-15,2.666,2.682,42,0.003222530374159982,0.09260862479487897,-0.08180980123372161,-0.08180980123372161,False,True,False
510300,沪深300ETF华泰柏瑞,50,10,2017-02-10,2017-04-20,2.755,2.799,48,0.02062186675702371,0.04244160025250521,-0.020931372549019778,-0.02661064425770332,False,False,False
510300,沪深300ETF华泰柏瑞,50,11,2017-04-21,2017-04-25,2.802,2.776,3,-0.010194807358929525,7.181136120060216e-05,-0.010265881513204733,-0.013204853675945705,True,False,False
510300,沪深300ETF华泰柏瑞,50,12,2017-05-26,2017-12-08,2.829,3.403,134,0.1979644281281765,0.27843538109639443,-0.06294487320837872,-0.0727673649393602,False,False,False
510300,沪深300ETF华泰柏瑞,50,13,2017-12-11,2017-12-13,3.47,3.434,3,0.007120377359441488,0.018688510138113568,-0.011355907780979724,-0.018731988472622585,False,False,False
510300,沪深300ETF华泰柏瑞,50,14,2017-12-14,2017-12-18,3.421,3.368,3,-0.021183581479937486,-0.004785672684915698,-0.016476761180941324,-0.016476761180941324,True,False,False
510300,沪深300ETF华泰柏瑞,50,15,2017-12-22,2017-12-26,3.443,3.436,3,-0.009496105856657278,-0.006488157134604267,-0.0030275922160905022,-0.005518443218123781,True,False,False
510300,沪深300ETF华泰柏瑞,50,16,2017-12-27,2017-12-28,3.368,3.405,2,-0.011012314036926263,-0.011012314036926263,0.0,0.0,True,False,False
510300,沪深300ETF华泰柏瑞,50,17,2018-01-03,2018-02-08,3.5,3.4,27,-0.024384191245050646,0.08546427651359578,-0.10119952368351437,-0.10119952368351437,False,True,False
510300,沪深300ETF华泰柏瑞,50,18,2018-05-16,2018-05-17,3.278,3.245,2,-0.02161672744783949,-0.010667673716012072,-0.011067114093959662,-0.011067114093959662,True,False,False
510300,沪深300ETF华泰柏瑞,50,19,2018-05-22,2018-05-24,3.29,3.208,3,-0.0315968985069055,-0.00583968542044766,-0.0259085106382978,-0.0259085106382978,True,False,False
510300,沪深300ETF华泰柏瑞,50,20,2018-06-06,2018-06-07,3.227,3.226,2,-0.00447024237192406,-0.0031645021645021476,-0.001309885342423267,-0.001309885342423267,True,False,False
510300,沪深300ETF华泰柏瑞,50,21,2018-09-25,2018-10-09,2.837,2.736,6,-0.049267406440755335,0.007335749344858922,-0.05619095303867383,-0.057665745856353534,True,False,False
510300,沪深300ETF华泰柏瑞,50,22,2018-10-23,2018-10-24,2.628,2.633,2,-0.04136135497715765,-0.04136135497715765,0.0,0.0,True,False,False
510300,沪深300ETF华泰柏瑞,50,23,2018-11-05,2018-11-06,2.708,2.687,2,-0.025239882058733065,-0.016630679752817068,-0.008754800590842104,-0.008754800590842104,True,False,False
510300,沪深300ETF华泰柏瑞,50,24,2018-11-16,2018-11-21,2.699,2.666,4,-0.010530483129090107,0.0164649078050616,-0.026558114035087677,-0.026681286549707695,True,False,False
510300,沪深300ETF华泰柏瑞,50,25,2018-12-04,2018-12-07,2.712,2.623,4,-0.032968429602646676,0.0008470631695607356,-0.0337868731563421,-0.0337868731563421,True,False,False
510300,沪深300ETF华泰柏瑞,50,26,2018-12-14,2018-12-17,2.615,2.611,2,-0.02480547934532462,-0.022332335329341313,-0.002529636711281036,-0.002529636711281036,True,False,False
510300,沪深300ETF华泰柏瑞,50,27,2019-01-21,2019-05-07,2.63,3.154,68,0.20464963142171566,0.36374131521392705,-0.11665825623773451,-0.12531539108494516,False,True,False
510300,沪深300ETF华泰柏瑞,50,28,2019-06-21,2019-08-06,3.297,3.143,33,-0.04660035006679131,0.034528946366458646,-0.07842148517757541,-0.07842148517757541,False,False,False
510300,沪深300ETF华泰柏瑞,50,29,2019-08-20,2019-10-08,3.29,3.341,30,0.008569293436820669,0.05308471012454086,-0.0422714490674313,-0.04849354375896664,False,False,False
510300,沪深300ETF华泰柏瑞,50,30,2019-10-09,2019-11-13,3.352,3.406,26,0.017419806950190297,0.04923750829535978,-0.03032459390139608,-0.03032459390139608,False,False,False
510300,沪深300ETF华泰柏瑞,50,31,2019-11-20,2019-11-21,3.417,3.397,2,-0.019621544830368043,-0.01285656448814354,-0.006853087503658206,-0.006853087503658206,True,False,False
510300,沪深300ETF华泰柏瑞,50,32,2019-12-09,2019-12-10,3.4,3.403,2,-0.004926047017459023,-0.0048089657193084445,-0.00011764705882344462,-0.00011764705882344462,True,False,False
510300,沪深300ETF华泰柏瑞,50,33,2019-12-12,2019-12-13,3.398,3.477,2,0.01792817637469346,0.01792817637469346,0.0,0.0,False,False,False
510300,沪深300ETF华泰柏瑞,50,34,2019-12-16,2020-02-03,3.489,3.168,29,-0.09078476016574688,0.06623576748419979,-0.14726623551603324,-0.14726623551603324,False,False,False
510300,沪深300ETF华泰柏瑞,50,35,2020-02-18,2020-03-02,3.548,3.585,10,0.001385727831750172,0.021640149202445835,-0.019825396825396413,-0.05801860974274753,False,False,False
510300,沪深300ETF华泰柏瑞,50,36,2020-03-03,2020-03-10,3.582,3.587,6,-0.0014185501414554214,0.0335531084058136,-0.03383634402803981,-0.05661903478026409,True,False,False
510300,沪深300ETF华泰柏瑞,50,37,2020-03-11,2020-03-12,3.52,3.457,2,-0.03820440865689245,-0.019678561471982214,-0.018897727272727316,-0.018897727272727316,True,False,False
510300,沪深300ETF华泰柏瑞,50,38,2020-05-06,2020-09-08,3.427,4.265,88,0.24568647173314884,0.29399675595144337,-0.03733416177135096,-0.07532999544833885,False,False,False
510300,沪深300ETF华泰柏瑞,50,39,2020-09-09,2020-09-10,4.154,4.158,2,-0.027061862106665724,-0.027025791324736148,-3.7072701010942843e-05,-3.7072701010942843e-05,True,False,False
510300,沪深300ETF华泰柏瑞,50,40,2020-09-21,2020-09-22,4.265,4.208,2,-0.027898829848899354,-0.013731481481481622,-0.014364595545134695,-0.014364595545134695,True,False,False
510300,沪深300ETF华泰柏瑞,50,41,2020-10-13,2020-10-27,4.412,4.273,11,-0.029916346798210203,0.0026396724294814877,-0.03247030825022679,-0.03467815049864009,True,False,False
510300,沪深300ETF华泰柏瑞,50,42,2020-10-29,2020-11-02,4.357,4.294,3,-0.0063789504517967055,0.009201715743102579,-0.015438604544411483,-0.020885930686251997,True,False,False
510300,沪深300ETF华泰柏瑞,50,43,2020-11-03,2021-03-01,4.345,4.999,79,0.16188973655750138,0.253534057370175,-0.07310876020786927,-0.08871566443949497,False,False,False
510300,沪深300ETF华泰柏瑞,50,44,2021-03-02,2021-03-03,4.93,5.035,2,0.005194944874167717,0.005194944874167717,0.0,0.0,False,False,False
510300,沪深300ETF华泰柏瑞,50,45,2021-03-04,2021-03-05,4.868,4.847,2,-0.0393001478810201,-0.034167825223435866,-0.0053138866064091905,-0.0053138866064091905,True,False,False
510300,沪深300ETF华泰柏瑞,50,46,2021-04-30,2021-05-06,4.709,4.642,2,-0.02553441433249337,-0.010465713083718908,-0.015228073901040418,-0.015228073901040418,True,False,False
510300,沪深300ETF华泰柏瑞,50,47,2021-05-17,2021-06-17,4.769,4.702,23,-0.0032557829217045864,0.045695631639698364,-0.046812297077922116,-0.048092532467532534,False,False,False
510300,沪深300ETF华泰柏瑞,50,48,2021-06-24,2021-07-05,4.77,4.701,8,-0.013743432172205972,0.02063343394639916,-0.03368189300411506,-0.03415637860082288,True,False,False
510300,沪深300ETF华泰柏瑞,50,49,2021-07-14,2021-07-15,4.72,4.788,2,0.0003012258349506247,0.0003012258349506247,0.0,0.0,False,False,False
510300,沪深300ETF华泰柏瑞,50,50,2021-07-16,2021-07-19,4.737,4.759,2,-0.008049801348949503,-0.008049801348949503,0.0,0.0,True,False,False
510300,沪深300ETF华泰柏瑞,50,51,2021-07-22,2021-07-26,4.79,4.563,3,-0.04833678242376249,4.4932079414916615e-05,-0.04837954070981221,-0.04837954070981221,True,False,False
510300,沪深300ETF华泰柏瑞,50,52,2021-09-08,2021-09-15,4.625,4.526,6,-0.027791853356726737,0.004586049632930189,-0.0322300941780822,-0.0322300941780822,True,False,False
510300,沪深300ETF华泰柏瑞,50,53,2021-10-11,2021-10-13,4.586,4.59,3,-0.0013343069290514542,-0.0012180074122518647,-0.00011644134321875388,-0.011338857392062862,True,False,False
510300,沪深300ETF华泰柏瑞,50,54,2021-10-14,2021-10-19,4.563,4.576,4,-0.005038675626200417,-0.00165885446880909,-0.0033854371048616105,-0.012644429910616872,True,False,False
510300,沪深300ETF华泰柏瑞,50,55,2021-10-20,2021-10-28,4.562,4.53,7,-0.012038972209618581,0.011659042623312743,-0.02342490289167043,-0.02342490289167043,True,False,False
510300,沪深300ETF华泰柏瑞,50,56,2021-11-01,2021-11-02,4.546,4.494,2,-0.01688979723409967,-0.004507233669443278,-0.012438627364716348,-0.012438627364716348,True,False,False
510300,沪深300ETF华泰柏瑞,50,57,2021-11-12,2021-11-16,4.551,4.541,3,-0.004630671778607098,-0.0014392708104545848,-0.003196000878927796,-0.003196000878927796,True,False,False
510300,沪深300ETF华泰柏瑞,50,58,2021-11-22,2021-11-29,4.564,4.51,6,-0.010988716694917744,0.004929694545660501,-0.01584032328527729,-0.01584032328527729,True,False,False
510300,沪深300ETF华泰柏瑞,50,59,2021-12-06,2021-12-21,4.555,4.56,12,-0.001995495944306591,0.03821399079476939,-0.038729478792994265,-0.042202996412745275,True,False,False
510300,沪深300ETF华泰柏瑞,50,60,2021-12-24,2021-12-30,4.578,4.577,5,-0.007202006338156708,0.0005148553095331021,-0.007712890624999691,-0.014539930555555358,True,False,False
