date,close,ma,ma60,ma60_slope,mom,amt_qtl,margin_chg,rv_qtl,sc_position,sc_momentum,sc_amount,sc_margin,sc_volatility,score,label_raw,label_v2,label,escape_on
2014-09-11,2423.454,2242.19889,2275.5356500000003,73.8719000000001,0.16123254464493209,0.988,,0.1,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-12,2438.358,2242.3407349999998,2280.7264999999998,75.72874999999976,0.12949798915878197,0.956,,0.072,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-15,2437.189,2242.53687,2285.734166666667,76.9069666666669,0.11974662700764593,0.98,,0.056,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-16,2388.765,2242.53755,2289.9784166666664,77.38208333333296,0.09856560769669431,1.0,,0.208,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-17,2401.326,2242.6071,2294.2535,78.01063333333286,0.1060681781647288,0.964,,0.22,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-18,2408.664,2242.578015,2298.841716666667,78.95118333333357,0.1173429413180922,0.932,,0.216,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-19,2425.211,2242.50642,2303.4439666666663,80.47189999999955,0.12697511344283008,0.908,,0.216,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-09-22,2378.92,2242.2063,2307.255,80.77959999999985,0.10837928439807021,0.92,,0.344,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-09-23,2399.462,2242.10967,2311.160733333333,81.57868333333317,0.10926233695388365,0.832,,0.34,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-09-24,2441.864,2242.10507,2315.7824833333334,83.29753333333338,0.11974768047536455,0.992,,0.396,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-09-25,2436.965,2241.91422,2320.2174499999996,84.4104833333331,0.12561477832876378,0.992,,0.404,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-09-26,2437.201,2241.75924,2324.5009333333337,86.01603333333333,0.11518289870563425,0.904,,0.376,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-09-29,2447.799,2241.7368,2328.986,87.10824999999977,0.09407835102417361,0.96,,0.344,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-09-30,2450.988,2241.73738,2333.5643166666673,88.00263333333396,0.09486558683474633,0.948,,0.332,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-08,2478.383,2241.862685,2338.5294833333332,89.21459999999979,0.08999274769863663,0.964,,0.332,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-09,2481.955,2242.208645,2344.0835666666667,90.63414999999986,0.09305155403744969,0.992,,0.312,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-10,2466.789,2242.492515,2349.4826000000003,91.48628333333409,0.08735557805584304,0.984,,0.324,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-13,2454.946,2242.73405,2354.5982166666663,92.05161666666618,0.1011378076245264,0.952,,0.284,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-14,2446.562,2243.127245,2359.178283333333,92.4088666666662,0.09587167181927558,0.932,,0.288,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-15,2463.874,2243.664735,2363.99325,92.84451666666655,0.10745715463346639,0.952,,0.304,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-16,2444.395,2244.1005800000003,2368.5520333333334,93.01638333333312,0.09886180089809793,0.996,,0.352,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-17,2441.732,2244.6471899999997,2373.296433333334,92.56993333333412,0.11634894625575143,0.956,,0.336,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-20,2454.711,2245.530065,2378.139216666667,92.40504999999985,0.11740558404402757,0.808,,0.356,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-10-21,2433.391,2246.27401,2382.5908166666663,92.61239999999998,0.10877408336932959,0.844,,0.176,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-22,2418.641,2246.925975,2386.356533333333,92.10303333333331,0.10416329981547379,0.776,,0.192,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-23,2395.936,2247.380105,2389.65825,90.81653333333315,0.10522523486663604,0.816,,0.24,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-24,2390.706,2248.006965,2392.2197666666666,88.77580000000034,0.11978487743850152,0.688,,0.216,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2014-10-27,2368.832,2248.3337349999997,2394.0260666666663,86.77106666666623,0.09745884816559891,0.672,,0.088,1,1,0,0,1,4.0,进攻,进攻,进攻,False
2014-10-28,2416.653,2248.91971,2395.572,84.41126666666696,0.11951586610020382,0.888,,0.252,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-29,2451.384,2249.5265,2397.5722499999997,81.78976666666631,0.13675775688973202,0.996,,0.184,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-30,2468.925,2250.261235,2400.020816666666,79.80336666666653,0.14443654372445924,0.996,,0.224,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-10-31,2508.325,2251.348965,2402.6553833333332,78.15444999999954,0.17358640463085484,1.0,,0.32,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-03,2512.548,2252.7185200000004,2405.707816666667,76.72181666666711,0.17656413311005958,0.992,,0.316,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-04,2513.172,2254.094375,2408.0003500000003,74.43603333333294,0.17773046767180078,0.996,,0.32,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-05,2503.448,2255.40206,2410.235266666667,71.70578333333378,0.14834219702814688,0.976,,0.284,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-11-06,2506.067,2256.82129,2412.6160333333332,68.53246666666655,0.15229312155493813,0.944,,0.284,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-11-07,2502.153,2258.3078,2415.527633333333,66.04503333333287,0.15180687285603023,0.98,,0.268,1,1,1,0,1,5.0,进攻,进攻,进攻,False
2014-11-10,2565.73,2260.168055,2419.4375666666665,64.8393500000002,0.196655541480651,0.988,,0.52,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-11,2558.612,2261.896885,2422.658616666667,63.480333333333874,0.1922969386081328,1.0,,0.516,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-12,2594.318,2263.82377,2426.61305,62.61979999999994,0.2265449664632604,0.96,,0.552,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-13,2579.75,2265.6633,2430.293866666667,61.74183333333349,0.2192954719579765,0.976,,0.536,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-14,2581.093,2267.676325,2434.3796666666667,61.08323333333283,0.20843061840297183,0.92,,0.536,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-17,2567.101,2269.681865,2437.8207666666663,59.68154999999933,0.20472079922360287,0.916,,0.56,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-18,2541.416,2271.451895,2440.601666666667,58.01085000000057,0.1829265681567891,0.884,,0.572,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-19,2537.223,2272.91903,2443.30925,56.952716666666674,0.17683267346204223,0.832,,0.54,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-20,2537.099,2274.44508,2446.1585666666665,56.50031666666655,0.1815408330539101,0.76,,0.504,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-21,2583.455,2276.133965,2449.97875,57.75898333333362,0.19088787803915652,0.896,,0.572,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-24,2649.258,2278.3006600000003,2454.7103166666666,60.68425000000025,0.2292605110330348,0.996,,0.696,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-25,2685.561,2280.62919,2460.4219500000004,64.84995000000026,0.2453539683481849,0.988,,0.62,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-26,2723.018,2283.105375,2467.0707166666666,69.4984666666669,0.26656830632610173,0.992,,0.612,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-27,2754.49,2285.865575,2474.185633333333,74.16481666666687,0.29423655036898433,0.996,,0.644,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-11-28,2808.819,2288.847255,2482.477983333333,79.82259999999997,0.3060617445719851,1.0,,0.696,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-12-01,2819.812,2291.608645,2490.5034,84.79558333333307,0.3209307467597564,0.996,,0.692,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2014-12-02,2923.94,2294.800535,2499.9804500000005,91.98010000000022,0.36998830050963294,0.992,,0.948,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-03,2967.549,2298.18205,2509.6652666666664,99.42999999999938,0.3730592411491773,1.0,,0.932,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-04,3104.351,2302.306035,2521.25715,108.64111666666668,0.4366900441787773,0.996,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-05,3124.885,2306.452585,2532.9015000000004,117.37386666666725,0.45113331878276797,1.0,,0.992,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-08,3252.881,2311.158755,2546.2952,126.85763333333352,0.49472393235678735,0.996,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-09,3106.913,2315.28111,2557.32335,134.66473333333306,0.41748108337458456,1.0,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-10,3221.546,2319.8455599999998,2570.4752333333336,143.86218333333363,0.4848064732305406,0.98,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-11,3183.012,2324.32344,2583.134533333333,152.84066666666604,0.47345363175093125,0.976,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-12,3193.227,2328.968105,2595.715683333334,161.3360166666671,0.5013477317061816,0.956,,0.996,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-15,3217.228,2333.9817,2608.716333333333,170.89556666666658,0.5056790074922932,0.952,,0.988,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-16,3303.402,2339.7091649999998,2623.9602833333333,183.35861666666642,0.5479061529162039,0.968,,0.984,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-17,3360.598,2345.69513,2639.9481499999997,196.63889999999992,0.5668431071870335,0.984,,0.98,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-18,3345.927,2351.654225,2655.5692,209.4106333333334,0.5683755896184959,0.952,,0.98,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-19,3383.167,2357.675205,2671.5351333333333,221.5563833333331,0.5742426047287299,0.976,,0.976,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-22,3394.481,2363.69576,2688.46115,233.7508333333335,0.578638935420773,0.996,,0.972,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-23,3324.924,2369.399015,2703.8855166666667,243.46356666666634,0.5356779630486652,0.948,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-24,3230.385,2374.73106,2717.0275333333334,249.95681666666678,0.4923986825953923,0.924,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-25,3335.419,2380.539985,2732.0017666666668,257.8161333333337,0.5364455768133192,0.924,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-26,3445.839,2386.92739,2748.8124000000003,266.33441666666704,0.5805208899032746,0.956,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-29,3455.455,2393.71573,2765.6066666666666,275.1032666666665,0.5860205306387538,0.964,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-30,3457.554,2400.460195,2782.3827666666666,282.40231666666614,0.5887384442047907,0.916,,0.988,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2014-12-31,3533.705,2407.55805,2799.9714666666664,290.3062,0.6206139677033378,0.92,,0.988,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-05,3641.541,2415.06409,2819.2979,298.0407500000001,0.6947568541124676,0.972,,0.976,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-06,3641.059,2422.655205,2838.8690666666666,305.96756666666624,0.6991689093995044,0.956,,0.976,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-07,3643.79,2430.158965,2858.6831333333334,312.3879333333334,0.6963569519494563,0.9,,0.964,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-08,3559.259,2437.264595,2877.2280833333334,319.9047333333333,0.638883798286918,0.888,,0.92,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-09,3546.723,2444.39386,2895.2755666666662,324.8003333333327,0.6306952352577682,0.916,,0.916,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-12,3513.576,2451.526905,2913.09525,329.96071666666694,0.6185120421877333,0.864,,0.912,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-13,3514.04,2458.303115,2930.9670499999997,335.25136666666594,0.6290816979344183,0.804,,0.912,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-14,3502.423,2464.93246,2948.4289166666667,339.7125833333339,0.6183872237706918,0.812,,0.912,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-15,3604.121,2472.080865,2967.941083333333,343.9807999999998,0.6637258545119662,0.828,,0.916,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-16,3635.146,2479.40136,2988.2161666666666,348.2680166666669,0.657841617951948,0.872,,0.904,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-19,3355.155,2485.3986,3004.2031500000003,348.63395000000037,0.5265741300635671,0.904,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-20,3396.222,2491.619885,3020.9617500000004,349.4266166666671,0.5181936643250047,0.868,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-21,3548.885,2498.6327850000002,3040.6293,352.16814999999997,0.5699877104333908,0.916,,1.0,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-22,3567.613,2505.655275,3059.8119666666666,355.92644999999993,0.535185509512685,0.86,,0.996,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-23,3571.732,2512.6103,3078.484433333333,361.4568999999997,0.5320320378284173,0.872,,0.992,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-26,3607.985,2519.8251849999997,3097.468766666667,365.4670000000001,0.5538190818217485,0.836,,0.98,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-27,3574.931,2526.77248,3115.2455333333332,366.433133333333,0.5210847692437957,0.876,,0.968,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-28,3525.323,2533.2125149999997,3132.1251166666666,366.51845000000003,0.5134025814350636,0.816,,0.976,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-29,3481.798,2539.428405,3148.268883333333,365.88611666666657,0.46563760197337944,0.788,,0.976,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-01-30,3434.39,2545.23155,3163.7845833333336,363.81311666666716,0.44950541350317996,0.776,,0.96,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-02,3353.96,2550.64802,3177.916133333333,358.61823333333314,0.41923247973845856,0.768,,0.94,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-03,3437.445,2556.4921799999997,3193.5043333333333,354.63526666666667,0.4769102071488325,0.76,,0.968,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-04,3401.768,2562.353705,3207.4383000000003,348.7551666666668,0.4592760433334162,0.764,,0.972,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-05,3366.946,2568.025805,3220.910533333333,343.6824499999998,0.4234457578987285,0.82,,0.944,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-06,3312.42,2573.46389,3232.8789,337.6033333333339,0.4053232597329206,0.748,,0.948,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-09,3345.921,2579.0710999999997,3245.6484166666664,332.5531666666666,0.41842366424025434,0.676,,0.96,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2015-02-10,3406.943,2585.169575,3259.4125833333333,328.4455333333335,0.4584859660651257,0.632,,0.976,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2015-02-11,3434.124,2591.35622,3273.8629666666666,325.43404999999984,0.4547458628716423,0.56,,0.976,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2015-02-12,3442.874,2597.5972500000003,3288.8872666666666,320.94618333333347,0.4498985497114836,0.636,,0.924,1,1,0,0,-1,1.0,中性,进攻,进攻,False
2015-02-13,3469.828,2603.99402,3304.4306833333335,316.2145166666669,0.4611229391671101,0.772,,0.92,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-16,3499.483,2610.652305,3320.4704166666666,316.2672666666663,0.4789839147303203,0.716,,0.812,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-17,3522.322,2617.58907,3336.1182,315.1564499999995,0.4961584270789263,0.724,,0.808,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-02-25,3478.729,2624.190365,3349.9427166666665,309.3134166666664,0.47069499662631187,0.728,,0.756,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-02-26,3566.295,2631.228545,3364.6216166666663,304.8096499999997,0.5221952798776541,0.808,,0.784,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-02-27,3572.843,2638.31041,3378.7853666666665,300.30093333333343,0.5373070429225693,0.8,,0.784,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-02,3601.265,2645.5300950000005,3392.898283333334,295.42951666666704,0.5472043031541141,0.848,,0.776,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-03,3507.9,2652.383015,3404.5496333333335,289.3041000000003,0.5177317484093218,0.884,,0.8,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-04,3530.822,2659.359645,3416.3997999999997,284.2746833333331,0.5100036907359962,0.776,,0.788,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-05,3496.344,2666.1718100000003,3425.9398666666666,277.6709833333334,0.4844473164334142,0.824,,0.784,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-06,3478.52,2672.6641400000003,3434.45605,270.6714666666662,0.45760666426422403,0.764,,0.776,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-09,3537.75,2679.47863,3441.6793666666663,263.7632333333331,0.4686541809785463,0.824,,0.756,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-10,3520.611,2686.2198249999997,3448.2747999999997,254.77046666666638,0.451065936203747,0.76,,0.712,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-11,3524.653,2693.1226699999997,3452.804333333333,245.36603333333278,0.43906912253869423,0.756,,0.688,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-12,3592.844,2700.35713,3460.9031833333333,239.99265000000014,0.46933123509339003,0.852,,0.704,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-13,3617.657,2707.8696999999997,3467.5050333333334,234.6261333333332,0.4872586418618725,0.828,,0.632,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-16,3705.671,2715.8192000000004,3476.2160166666667,230.5676000000003,0.5290865846845039,0.892,,0.696,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-17,3757.122,2723.9252850000003,3485.6142666666665,226.20168333333322,0.5408410085803641,0.964,,0.672,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-18,3846.055,2732.5012199999996,3496.094716666667,222.23175000000037,0.578070063503487,0.98,,0.744,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-19,3839.739,2740.957845,3505.033666666667,216.14640000000054,0.6074159659907945,0.972,,0.752,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-20,3892.574,2749.640835,3513.8999333333336,209.4692500000001,0.6210102251839191,0.952,,0.752,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-23,3972.061,2758.76474,3524.3354999999997,203.86508333333313,0.6490722657871748,0.968,,0.752,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-24,3973.046,2767.78321,3534.1668166666664,198.04861666666648,0.6382269419031994,0.988,,0.756,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-25,3940.412,2776.7094500000003,3543.2656666666667,193.32295000000022,0.656386931885057,0.952,,0.744,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-26,3949.999,2785.6771249999997,3553.6835833333334,189.0619666666671,0.6462019402682768,0.924,,0.684,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-27,3971.697,2794.78602,3566.038783333333,187.25341666666645,0.6265021311588197,0.872,,0.676,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-30,4088.178,2804.58554,3578.584766666667,185.68648333333294,0.6775694357530779,0.98,,0.756,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-03-31,4051.204,2814.08855,3588.6741833333335,184.12455,0.6622363112439229,0.972,,0.64,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-01,4123.895,2824.034445,3599.81485,183.41505000000052,0.6847359607549477,0.896,,0.656,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-02,4124.776,2833.98692,3610.9352166666667,184.99535000000014,0.6829033842678953,0.908,,0.628,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-03,4170.538,2844.03327,3621.5491000000006,187.09305000000086,0.6827657387901709,0.904,,0.616,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-07,4260.044,2854.52966,3631.857483333333,190.17811666666694,0.7164066230048489,0.98,,0.624,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-08,4295.803,2865.2416249999997,3642.7698833333334,194.4950833333337,0.7414553899826859,0.984,,0.612,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-09,4262.138,2875.671105,3653.0756833333335,200.27135000000044,0.7361432797299818,0.976,,0.64,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-10,4344.416,2886.43391,3666.1616333333336,205.25845000000027,0.7757228306497037,0.9,,0.64,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-13,4421.073,2897.6909050000004,3680.7341333333334,213.22910000000002,0.794358396573851,0.98,,0.648,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-14,4438.184,2909.0806299999995,3696.144266666667,219.9282500000004,0.81565745307121,0.98,,0.616,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-15,4380.513,2920.3486599999997,3710.5854833333337,224.97121666666726,0.7940187539009196,0.98,,0.68,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-16,4513.546,2932.232745,3727.437533333333,231.34281666666584,0.8387280620814428,0.944,,0.728,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-17,4596.136,2944.5428750000005,3743.971116666667,238.9374499999999,0.8887782522414196,0.996,,0.724,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-20,4521.919,2956.4283649999998,3758.750666666667,244.8507333333332,0.8696114884350343,1.0,,0.764,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-21,4619.164,2968.8573300000003,3779.8174833333333,255.48198333333357,0.927916271553163,0.976,,0.764,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-22,4739.814,2981.81102,3802.2106833333332,268.0438666666669,0.9826001189606752,0.988,,0.78,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-23,4740.892,2994.76419,3822.077466666667,278.8118000000004,1.0013626968902818,0.98,,0.76,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-24,4702.641,3007.4518049999997,3840.9946,287.31101666666655,0.9459314183707797,0.964,,0.78,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-27,4807.592,3020.6669699999998,3861.592266666667,295.55348333333404,0.9611745854586633,0.98,,0.788,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-28,4741.861,3033.52194,3880.4901999999997,301.9054333333329,0.9206176777342363,0.992,,0.792,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-29,4774.326,3046.49261,3900.4801166666666,311.8059333333331,0.9033921042927053,0.872,,0.76,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-04-30,4749.886,3059.348565,3920.8894999999998,321.07464999999956,0.890465774186205,0.884,,0.768,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-05-04,4787.741,3072.4058250000003,3942.6552166666665,331.7199999999998,0.9050590250090325,0.848,,0.756,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-05-05,4596.837,3084.4876449999997,3962.029333333333,340.4802333333323,0.8362023097743594,0.928,,0.812,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-06,4553.327,3096.5107300000004,3982.0187833333334,350.1613000000002,0.8169214949161376,0.828,,0.808,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-07,4470.089,3108.14694,3999.2295166666663,356.45963333333293,0.7864970687244146,0.744,,0.836,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-08,4558.404,3120.1989150000004,4018.5067833333333,365.4310999999998,0.7766499202955885,0.744,,0.836,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-11,4690.532,3132.792785,4040.5665500000005,374.40491666666685,0.8332330185272327,0.84,,0.836,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-12,4747.421,3145.65501,4064.4832333333334,383.7491,0.8299302552732548,0.872,,0.832,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-13,4718.436,3158.3928499999997,4087.358483333333,391.21421666666583,0.8290283942242465,0.848,,0.832,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-14,4700.778,3171.1114000000002,4108.9223999999995,398.33691666666573,0.8212354223578928,0.792,,0.824,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-15,4617.47,3183.3780300000003,4128.644833333334,401.20730000000094,0.7987099066222949,0.78,,0.812,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-18,4575.14,3195.422255,4147.515933333333,403.54481666666607,0.8002326262209729,0.708,,0.784,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-05-19,4731.222,3208.1148749999998,4168.5391666666665,409.78849999999966,0.864724543329459,0.768,,0.828,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-20,4754.919,3220.900305,4189.4631,409.6456166666667,0.8741558764557471,0.852,,0.812,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-21,4840.976,3233.92011,4211.440666666666,409.22998333333317,0.8738379418259656,0.796,,0.788,1,1,1,0,0,3.5,进攻,进攻,进攻,False
2015-05-22,4951.335,3247.3745149999995,4235.9841,413.9066333333326,0.8689516083371269,0.968,,0.816,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-25,5099.495,3261.2525049999995,4261.537433333333,420.54283333333296,0.8988565145234086,0.984,,0.84,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-26,5198.918,3275.59025,4288.638683333334,427.0464166666666,0.9092484882582486,0.988,,0.836,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
2015-05-27,5181.434,3289.887365,4314.974833333333,434.484633333333,0.8810865169232782,0.976,,0.816,1,1,1,0,-1,2.0,进攻,进攻,进攻,False
