strategy_key,strategy_name,window_label,lookback_days,top_n,signal_date,risk_state,selected_symbols,selected_names,selected_bucket,selected_themes,selected_count,target_weight_each,selected_momentums,top_sector_symbols,top_sector_momentums,best_sector_symbol,best_sector_momentum,best_defensive_symbol,best_defensive_momentum,reason
top3_2m,Top3 2m,2m,42,3,2020-12-31,risk_on,512690|515030|515220,酒ETF鹏华|新能源车ETF华夏|煤炭ETF国泰,sector,白酒/酒|新能源车|煤炭,3,0.3333333333333333,0.45255474|0.29393468|0.22361809,512690|515030|515220,0.45255474|0.29393468|0.22361809,512690,0.45255474452554734,511010,0.001485733580955717,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-01-29,risk_on,512690|515030|512170,酒ETF鹏华|新能源车ETF华夏|医疗ETF华宝,sector,白酒/酒|新能源车|医疗,3,0.3333333333333333,0.34741144|0.24026451|0.23275862,512690|515030|512170,0.34741144|0.24026451|0.23275862,512690,0.34741144414168934,511010,0.006877369130703803,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-02-26,risk_on,512400|512800|515790,有色金属ETF南方|银行ETF华宝|光伏ETF华泰柏瑞,sector,有色金属|银行|光伏,3,0.3333333333333333,0.20689655|0.12115732|0.08049242,512400|512800|515790,0.20689655|0.12115732|0.08049242,512400,0.2068965517241379,511260,0.00635161175656207,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-03-31,risk_on,515220|512800,煤炭ETF国泰|银行ETF华宝,sector,煤炭|银行,2,0.5,0.08993576|0.04470199,515220|512800|512980,0.08993576|0.04470199|-0.09392898,515220,0.08993576017130622,511010,0.0005537284381502694,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-04-30,risk_on,512690|515220|512170,酒ETF鹏华|煤炭ETF国泰|医疗ETF华宝,sector,白酒/酒|煤炭|医疗,3,0.3333333333333333,0.17044100|0.13333333|0.07828283,512690|515220|512170,0.17044100|0.13333333|0.07828283,512690,0.1704410011918951,511260,0.009698285862776324,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-05-31,risk_on,512690|515030|515220,酒ETF鹏华|新能源车ETF华夏|煤炭ETF国泰,sector,白酒/酒|新能源车|煤炭,3,0.3333333333333333,0.37001209|0.28184282|0.22448980,512690|515030|515220,0.37001209|0.28184282|0.22448980,512690,0.3700120918984282,511260,0.016048535223287974,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-06-30,risk_on,512480|515030|515790,半导体ETF国联安|新能源车ETF华夏|光伏ETF华泰柏瑞,sector,半导体|新能源车|光伏,3,0.3333333333333333,0.36782787|0.34818587|0.26685393,512480|515030|515790,0.36782787|0.34818587|0.26685393,512480,0.367827868852459,511260,0.010328051281579542,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-07-30,risk_on,512480|515790|515030,半导体ETF国联安|光伏ETF华泰柏瑞|新能源车ETF华夏,sector,半导体|光伏|新能源车,3,0.3333333333333333,0.42421442|0.38237810|0.26133333,512480|515790|515030,0.42421442|0.38237810|0.26133333,512480,0.42421441774491675,511260,0.01882593308767211,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-08-31,risk_on,515220|512400|515790,煤炭ETF国泰|有色金属ETF南方|光伏ETF华泰柏瑞,sector,煤炭|有色金属|光伏,3,0.3333333333333333,0.53110048|0.49772520|0.44667697,515220|512400|515790,0.53110048|0.49772520|0.44667697,515220,0.5311004784688995,511260,0.016836057526226744,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-09-30,risk_on,515220|512690|512880,煤炭ETF国泰|酒ETF鹏华|证券ETF国泰,sector,煤炭|白酒/酒|证券,3,0.3333333333333333,0.42142857|0.13806452|0.12548638,515220|512690|512880,0.42142857|0.13806452|0.12548638,515220,0.4214285714285715,511010,0.004281620957838683,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-10-29,risk_on,512690|159928|515790,酒ETF鹏华|消费ETF汇添富|光伏ETF华泰柏瑞,sector,白酒/酒|消费|光伏,3,0.3333333333333333,0.19626168|0.15748031|0.12769784,512690|159928|515790,0.19626168|0.15748031|0.12769784,512690,0.1962616822429908,511260,-0.0020823651378113484,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-11-30,risk_on,512660|512690|515030,军工ETF国泰|酒ETF鹏华|新能源车ETF华夏,sector,军工|白酒/酒|新能源车,3,0.3333333333333333,0.12930375|0.12150668|0.09146590,512660|512690|515030,0.12930375|0.12150668|0.09146590,512660,0.1293037490436113,511260,0.006303140841670496,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2021-12-31,risk_on,512980|512690|512660,传媒ETF广发|酒ETF鹏华|军工ETF国泰,sector,传媒|白酒/酒|军工,3,0.3333333333333333,0.20336606|0.12209302|0.08246657,512980|512690|512660,0.20336606|0.12209302|0.08246657,512980,0.20336605890603088,511010,0.012289452166802883,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-01-28,risk_on,512800|515220,银行ETF华宝|煤炭ETF国泰,sector,银行|煤炭,2,0.5,0.03014184|0.02119205,512800|515220|512980,0.03014184|0.02119205|-0.01889339,512800,0.03014184397163122,511010,0.015750531122561195,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-02-28,risk_on,515220|512400|512800,煤炭ETF国泰|有色金属ETF南方|银行ETF华宝,sector,煤炭|有色金属|银行,3,0.3333333333333333,0.07217695|0.06113208|0.02268761,515220|512400|512800,0.07217695|0.06113208|0.02268761,515220,0.0721769499417928,511260,0.009964009006613317,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-03-31,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.27070457,515220|512400|512800,0.27070457|-0.00570033|-0.02199662,515220,0.2707045735475895,511260,-0.006171225354322463,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-04-29,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.05863192,515220|512800|159928,0.05863192|-0.03071672|-0.08068903,515220,0.05863192182410426,511260,0.003598700956727763,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-05-31,risk_on,515220|512690|159928,煤炭ETF国泰|酒ETF鹏华|消费ETF汇添富,sector,煤炭|白酒/酒|消费,3,0.3333333333333333,0.09017224|0.09005376|0.03015075,515220|512690|159928,0.09017224|0.09005376|0.03015075,515220,0.09017223910840944,511260,0.007866902878391757,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-06-30,risk_on,515790|515030|512660,光伏ETF华泰柏瑞|新能源车ETF华夏|军工ETF国泰,sector,光伏|新能源车|军工,3,0.3333333333333333,0.47258486|0.46397516|0.26760563,515790|515030|512660,0.47258486|0.46397516|0.26760563,515790,0.47258485639686687,511010,0.0032814505776637137,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-07-29,risk_on,515790|515030|512660,光伏ETF华泰柏瑞|新能源车ETF华夏|军工ETF国泰,sector,光伏|新能源车|军工,3,0.3333333333333333,0.24450744|0.17817607|0.10175763,515790|515030|512660,0.24450744|0.17817607|0.10175763,515790,0.24450744153082926,511260,0.00862346522333124,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-08-31,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.03603604,515220|512880|512980,0.03603604|-0.03929679|-0.04113924,515220,0.03603603603603589,511260,0.0215167332972539,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-09-30,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.12295869,515220|512690|512800,0.12295869|-0.00121065|-0.00191571,515220,0.1229586935638809,511010,-0.0007686151456802737,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-10-31,risk_on,515230|512660,软件ETF国泰|军工ETF国泰,sector,软件|军工,2,0.5,0.10162602|0.03242321,515230|512660|512170,0.10162602|0.03242321|-0.02811245,515230,0.10162601626016254,511260,0.0031960348658350846,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-11-30,risk_on,515230|512170|512010,软件ETF国泰|医疗ETF华宝|医药ETF易方达,sector,软件|医疗|医药,3,0.3333333333333333,0.14327062|0.12954545|0.11538462,515230|512170|512010,0.14327062|0.12954545|0.11538462,515230,0.14327062228654142,511260,-0.002857019921690074,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2022-12-30,risk_on,512690|159928|512800,酒ETF鹏华|消费ETF汇添富|银行ETF华宝,sector,白酒/酒|消费|银行,3,0.3333333333333333,0.19887165|0.13973799|0.12291667,512690|159928|512800,0.19887165|0.13973799|0.12291667,512690,0.19887165021156572,511010,-0.0024932146689390366,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-01-31,risk_on,512690|159928|512980,酒ETF鹏华|消费ETF汇添富|传媒ETF广发,sector,白酒/酒|消费|传媒,3,0.3333333333333333,0.24000000|0.17334778|0.12959720,512690|159928|512980,0.24000000|0.17334778|0.12959720,512690,0.24,511010,-0.0031998862262674344,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-02-28,risk_on,515230|512980|515790,软件ETF国泰|传媒ETF广发|光伏ETF华泰柏瑞,sector,软件|传媒|光伏,3,0.3333333333333333,0.21779548|0.15689655|0.13522013,515230|512980|515790,0.21779548|0.15689655|0.13522013,515230,0.21779548472775567,511010,0.002492775713696105,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-03-31,risk_on,512980|515230|512480,传媒ETF广发|软件ETF国泰|半导体ETF国联安,sector,传媒|软件|半导体,3,0.3333333333333333,0.29555896|0.22941822|0.09406495,512980|515230|512480,0.29555896|0.22941822|0.09406495,512980,0.29555895865237347,511260,0.006149320994556007,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-04-28,risk_on,512980|512480|515230,传媒ETF广发|半导体ETF国联安|软件ETF国泰,sector,传媒|半导体|软件,3,0.3333333333333333,0.43219076|0.11744186|0.10905125,512980|512480|515230,0.43219076|0.11744186|0.10905125,512980,0.43219076005961243,511260,0.01241851956818607,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-05-31,risk_on,512980|512800|512480,传媒ETF广发|银行ETF华宝|半导体ETF国联安,sector,传媒|银行|半导体,3,0.3333333333333333,0.12162162|0.02285714|0.01933405,512980|512800|512480,0.12162162|0.02285714|0.01933405,512980,0.12162162162162171,511010,0.014290110549115997,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-06-30,risk_on,512660|515230|515030,军工ETF国泰|软件ETF国泰|新能源车ETF华夏,sector,军工|软件|新能源车,3,0.3333333333333333,0.05440901|0.00405268|0.00195312,512660|515230|515030,0.05440901|0.00405268|0.00195312,512660,0.054409005628517804,511260,0.014348945280309833,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-07-31,risk_on,512880|512690|512800,证券ETF国泰|酒ETF鹏华|银行ETF华宝,sector,证券|白酒/酒|银行,3,0.3333333333333333,0.12931996|0.09935484|0.07948244,512880|512690|512800,0.12931996|0.09935484|0.07948244,512880,0.12931995540691177,511260,0.008338884157806481,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-08-31,risk_on,512880|512690|512800,证券ETF国泰|酒ETF鹏华|银行ETF华宝,sector,证券|白酒/酒|银行,3,0.3333333333333333,0.08641975|0.02281369|0.01666667,512880|512690|512800,0.08641975|0.02281369|0.01666667,512880,0.08641975308641969,511260,0.010137994017745733,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-09-28,risk_on,515220,煤炭ETF国泰,sector,煤炭,1,1.0,0.06979167,515220|512010|512170,0.06979167|-0.01609195|-0.02797203,515220,0.0697916666666667,511260,0.0012031985026863534,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-10-31,risk_on,515220|512480|512010,煤炭ETF国泰|半导体ETF国联安|医药ETF易方达,sector,煤炭|半导体|医药,3,0.3333333333333333,0.08205689|0.07151819|0.06310680,515220|512480|512010,0.08205689|0.07151819|0.06310680,515220,0.0820568927789933,511010,-0.0030358133514146735,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-11-30,risk_on,512480|515220|512010,半导体ETF国联安|煤炭ETF国泰|医药ETF易方达,sector,半导体|煤炭|医药,3,0.3333333333333333,0.04584882|0.03381643|0.02588235,512480|515220|512010,0.04584882|0.03381643|0.02588235,512480,0.045848822800495626,511260,0.007122792937399813,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2023-12-29,risk_on,515220|515230|512980,煤炭ETF国泰|软件ETF国泰|传媒ETF广发,sector,煤炭|软件|传媒,3,0.3333333333333333,0.09164969|0.02124834|0.00277778,515220|515230|512980,0.09164969|0.02124834|0.00277778,515220,0.09164969450101834,511260,0.011021344504288821,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-01-31,risk_on,512800|515220,银行ETF华宝|煤炭ETF国泰,sector,银行|煤炭,2,0.5,0.05882353|0.04347826,512800|515220|512400,0.05882353|0.04347826|-0.09131403,512800,0.05882352941176472,511260,0.01958897974754925,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-02-29,risk_on,515220|512800|512980,煤炭ETF国泰|银行ETF华宝|传媒ETF广发,sector,煤炭|银行|传媒,3,0.3333333333333333,0.13216266|0.12379110|0.03239437,515220|512800|512980,0.13216266|0.12379110|0.03239437,515220,0.1321626617375231,511260,0.02382092213216236,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-03-29,risk_on,512400|512660|512980,有色金属ETF南方|军工ETF国泰|传媒ETF广发,sector,有色金属|军工|传媒,3,0.3333333333333333,0.22248804|0.12640801|0.11854103,512400|512660|512980,0.22248804|0.12640801|0.11854103,512400,0.22248803827751207,511260,0.015122502086708955,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-04-30,risk_on,512400|512690|515030,有色金属ETF南方|酒ETF鹏华|新能源车ETF华夏,sector,有色金属|白酒/酒|新能源车,3,0.3333333333333333,0.17700113|0.06717557|0.05581835,512400|512690|515030,0.17700113|0.06717557|0.05581835,512400,0.17700112739571594,511010,0.005625729752680053,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-05-31,risk_on,515220|512400|512800,煤炭ETF国泰|有色金属ETF南方|银行ETF华宝,sector,煤炭|有色金属|银行,3,0.3333333333333333,0.09823009|0.07216495|0.06632653,515220|512400|512800,0.09823009|0.07216495|0.06632653,515220,0.09823008849557535,511010,0.009287363281989203,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-06-28,risk_on,512480|512800,半导体ETF国联安|银行ETF华宝,sector,半导体|银行,2,0.5,0.05812221|0.02463054,512480|512800|512660,0.05812221|0.02463054|-0.00453001,512480,0.05812220566318915,511260,0.011544161826557264,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-07-31,risk_on,512480|512800|512660,半导体ETF国联安|银行ETF华宝|军工ETF国泰,sector,半导体|银行|军工,3,0.3333333333333333,0.07792208|0.01754386|0.01657459,512480|512800|512660,0.07792208|0.01754386|0.01657459,512480,0.07792207792207795,511260,0.02047481070004964,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-08-30,risk_on,512880|512010,证券ETF国泰|医药ETF易方达,sector,证券|医药,2,0.5,0.04092072|0.00310559,512880|512010|515790,0.04092072|0.00310559|-0.00597015,512880,0.040920716112531785,511260,0.008765811749041008,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-09-30,risk_on,512880|515230|512690,证券ETF国泰|软件ETF国泰|酒ETF鹏华,sector,证券|软件|白酒/酒,3,0.3333333333333333,0.38895859|0.31428571|0.28390597,512880|515230|512690,0.38895859|0.31428571|0.28390597,512880,0.3889585947302383,511010,0.002075796216119974,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-10-31,risk_on,515230|512480|512880,软件ETF国泰|半导体ETF国联安|证券ETF国泰,sector,软件|半导体|证券,3,0.3333333333333333,0.59716599|0.49620637|0.46666667,515230|512480|512880,0.59716599|0.49620637|0.46666667,515230,0.597165991902834,511010,0.0035485111038826567,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-11-29,risk_on,515230|512480|512880,软件ETF国泰|半导体ETF国联安|证券ETF国泰,sector,软件|半导体|证券,3,0.3333333333333333,0.57458564|0.55332303|0.37868481,515230|512480|512880,0.57458564|0.55332303|0.37868481,515230,0.5745856353591159,511260,0.004680150882476086,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2024-12-31,risk_on,512480|512800|512980,半导体ETF国联安|银行ETF华宝|传媒ETF广发,sector,半导体|银行|传媒,3,0.3333333333333333,0.06998940|0.06752874|0.05020353,512480|512800|512980,0.06998940|0.06752874|0.05020353,512480,0.06998939554612926,511260,0.036195384795595587,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-01-27,risk_on,512800,银行ETF华宝,sector,银行,1,1.0,0.07890961,512800|512480|512400,0.07890961|0.00000000|-0.01373896,512800,0.0789096126255382,511260,0.03515579617538411,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-02-28,risk_on,515030|515230|512480,新能源车ETF华夏|软件ETF国泰|半导体ETF国联安,sector,新能源车|软件|半导体,3,0.3333333333333333,0.08850289|0.08312958|0.07059961,515030|515230|512480,0.08850289|0.08312958|0.07059961,515030,0.08850289495450792,511260,-0.0013872658046518715,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-03-31,risk_on,515230|512980|512170,软件ETF国泰|传媒ETF广发|医疗ETF华宝,sector,软件|传媒|医疗,3,0.3333333333333333,0.11273210|0.08533333|0.08387097,515230|512980|512170,0.11273210|0.08533333|0.08387097,515230,0.11273209549071606,511010,-0.008100465975157567,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-04-30,risk_on,512400|159928|512800,有色金属ETF南方|消费ETF汇添富|银行ETF华宝,sector,有色金属|消费|银行,3,0.3333333333333333,0.03248731|0.02509410|0.02013423,512400|159928|512800,0.03248731|0.02509410|0.02013423,512400,0.03248730964467006,511260,0.009294003065284384,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-05-30,risk_on,512800|512010,银行ETF华宝|医药ETF易方达,sector,银行|医药,2,0.5,0.06036745|0.01912568,512800|512010|512660,0.06036745|0.01912568|-0.00095329,512800,0.06036745406824151,511260,0.010908649542564985,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-06-30,risk_on,512660|512800|512980,军工ETF国泰|银行ETF华宝|传媒ETF广发,sector,军工|银行|传媒,3,0.3333333333333333,0.14929860|0.10737387|0.10553411,512660|512800|512980,0.14929860|0.10737387|0.10553411,512660,0.14929859719438876,511260,0.004053080341059223,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-07-31,risk_on,512400|512880|512660,有色金属ETF南方|证券ETF国泰|军工ETF国泰,sector,有色金属|证券|军工,3,0.3333333333333333,0.16506718|0.13878327|0.13167939,512400|512880|512660,0.16506718|0.13878327|0.13167939,512400,0.165067178502879,511010,0.0017630949542246643,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-08-29,risk_on,512480|512400|515230,半导体ETF国联安|有色金属ETF南方|软件ETF国泰,sector,半导体|有色金属|软件,3,0.3333333333333333,0.34897361|0.28024369|0.25365854,512480|512400|515230,0.34897361|0.28024369|0.25365854,512480,0.3489736070381231,511010,-0.004049340094220755,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-09-30,risk_on,512480|515030|512400,半导体ETF国联安|新能源车ETF华夏|有色金属ETF南方,sector,半导体|新能源车|有色金属,3,0.3333333333333333,0.47981221|0.47327653|0.36724566,512480|515030|512400,0.47981221|0.47327653|0.36724566,512480,0.47981220657277013,511010,0.0011323884741605283,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-10-31,risk_on,515030|512400|515790,新能源车ETF华夏|有色金属ETF南方|光伏ETF华泰柏瑞,sector,新能源车|有色金属|光伏,3,0.3333333333333333,0.32170272|0.23512748|0.21367521,515030|512400|515790,0.32170272|0.23512748|0.21367521,515030,0.32170272156315405,511010,0.007178450205820752,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-11-28,risk_on,512400|515790|512800,有色金属ETF南方|光伏ETF华泰柏瑞|银行ETF华宝,sector,有色金属|光伏|银行,3,0.3333333333333333,0.14902225|0.08248588|0.05289673,512400|515790|512800,0.14902225|0.08248588|0.05289673,512400,0.14902225219150367,511260,0.005549648999781276,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2025-12-31,risk_on,512660|512400|512480,军工ETF国泰|有色金属ETF南方|半导体ETF国联安,sector,军工|有色金属|半导体,3,0.3333333333333333,0.13283828|0.12100058|0.00826446,512660|512400|512480,0.13283828|0.12100058|0.00826446,512660,0.1328382838283828,511010,0.0008823402820621329,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2026-01-30,risk_on,512400|512660|512980,有色金属ETF南方|军工ETF国泰|传媒ETF广发,sector,有色金属|军工|传媒,3,0.3333333333333333,0.33200456|0.22128378|0.21900000,512400|512660|512980,0.33200456|0.22128378|0.21900000,512400,0.33200455580865595,511260,0.004832293204072746,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2026-02-27,risk_on,512400|512660|512980,有色金属ETF南方|军工ETF国泰|传媒ETF广发,sector,有色金属|军工|传媒,3,0.3333333333333333,0.33370227|0.23505976|0.21205821,512400|512660|512980,0.33370227|0.23505976|0.21205821,512400,0.3337022689540676,511260,0.0060589719969146305,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2026-03-31,risk_on,515220|512800,煤炭ETF国泰|银行ETF华宝,sector,煤炭|银行,2,0.5,0.12029385|0.03483871,515220|512800|515790,0.12029385|0.03483871|-0.02268431,515220,0.12029384756657491,511010,0.005532058025778053,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2026-04-30,risk_on,515030|512480|515220,新能源车ETF华夏|半导体ETF国联安|煤炭ETF国泰,sector,新能源车|半导体|煤炭,3,0.3333333333333333,0.13464609|0.09788520|0.05792438,515030|512480|515220,0.13464609|0.09788520|0.05792438,515030,0.13464608834486436,511260,0.005219408467040498,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2026-05-29,risk_on,512480|515030|512400,半导体ETF国联安|新能源车ETF华夏|有色金属ETF南方,sector,半导体|新能源车|有色金属,3,0.3333333333333333,0.48657949|0.05129590|0.02397082,512480|515030|512400,0.48657949|0.05129590|0.02397082,512480,0.4865794907088783,511260,0.01185135587546049,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top3_2m,Top3 2m,2m,42,3,2026-06-18,risk_on,512480,半导体ETF国联安,sector,半导体,1,1.0,0.53148148,512480|512880|515220,0.53148148|-0.02867715|-0.03505843,512480,0.5314814814814812,511260,0.007423211983820233,2m 动量窗口：选择 Top3 正动量行业/主题 ETF 等权持有
top1_3m,Top1 3m,3m,63,1,2015-01-30,cash,CASH,空仓,cash,现金,0,0.0,,,,,,,,行业/主题 ETF 与防守资产均无正动量，空仓
top1_3m,Top1 3m,3m,63,1,2015-02-27,cash,CASH,空仓,cash,现金,0,0.0,,,,,,,,行业/主题 ETF 与防守资产均无正动量，空仓
top1_3m,Top1 3m,3m,63,1,2015-03-31,cash,CASH,空仓,cash,现金,0,0.0,,,,,,,,行业/主题 ETF 与防守资产均无正动量，空仓
top1_3m,Top1 3m,3m,63,1,2015-04-30,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.37201365,159928,0.37201365,159928,0.3720136518771333,511010,0.015066116431575294,3m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_3m,Top1 3m,3m,63,1,2015-05-29,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.43521595,159928,0.43521595,159928,0.4352159468438539,511010,-0.00405616527417918,3m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_3m,Top1 3m,3m,63,1,2015-06-30,risk_on,159928,消费ETF汇添富,sector,消费,1,1.0,0.17191977,159928,0.17191977,159928,0.17191977077363907,511010,0.0014696948913406338,3m 动量窗口：选择 Top1 正动量行业/主题 ETF 等权持有
top1_3m,Top1 3m,3m,63,1,2015-07-31,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.01228254,512010,-0.03880597,512010,-0.0388059701492538,511010,0.012282537099461477,3m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
top1_3m,Top1 3m,3m,63,1,2015-08-31,defensive,511010,国债ETF国泰,defensive,国债,1,1.0,0.02733298,159928,-0.29613734,159928,-0.296137339055794,511010,0.027332981406534174,3m 动量窗口：行业/主题 ETF 无正动量，切到正动量防守资产
