date,momentum_baseline,momentum_bond_defense,momentum_bond_defense_stress,buy_hold_510300
2020-09-04,265496.7362807729,271461.89229890145,254226.09441657105,153975.04456327984
2020-09-07,263197.7375029744,269111.23983003624,252024.45490965244,154331.55080213904
2020-09-08,255873.6766385942,261622.62264622882,245011.25913868065,151479.50089126558
2020-09-09,244828.32203449612,250329.10204049933,234441.50577648802,150053.47593582884
2020-09-10,245122.7522554035,250630.1474922708,234721.26646720225,149483.06595365415
2020-09-11,244990.1179453261,250494.5331668303,234592.74990770055,147557.9322638146
2020-09-14,254712.88987274008,260435.75543110404,243895.35592412908,150303.0303030303
2020-09-15,255871.7964265494,261620.7001897544,245002.2500140543,150231.72905525847
2020-09-16,257194.3791032335,262972.9985312102,246269.39735981842,151657.75401069515
2020-09-17,248721.7589559764,254310.01634120737,238159.8863977005,150160.42780748662
2020-09-18,243076.7946147825,248538.22146535717,232757.07205588158,149875.22281639927
2020-09-21,247461.25990488712,253021.1965144815,236956.21244461084,154153.29768270944
2020-09-22,241246.24945169862,246666.5477835239,231006.0253942952,150944.74153297683
2020-09-23,237910.63115923567,243255.98512899384,227815.429458174,150160.42780748662
2020-09-24,239293.41724946984,244669.83952870517,229137.04107198626,149518.7165775401
2020-09-25,237350.93231817355,242683.71102634142,227278.63564845637,148021.39037433153
2020-09-28,238327.34841928794,243682.0651537508,228213.1278096109,147985.73975044562
2020-09-29,241459.78171719098,246884.8776721299,231210.1640194032,148983.95721925132
2020-09-30,241719.58838787,247150.52165496137,231090.7540662839,149090.90909090912
2020-10-09,244968.25007500694,250472.1739712313,234207.21805966957,150802.13903743317
2020-10-12,254420.31914452938,260136.6112509384,243245.82979783017,152370.76648841353
2020-10-13,260037.60460059418,265880.1053550386,248614.3023246619,156755.79322638144
2020-10-14,262073.7956623476,267962.04536849755,250561.23644603888,156827.0944741533
2020-10-15,260734.99344462794,266593.16306686425,249287.77175090805,156256.6844919786
2020-10-16,262755.09379728447,268658.65084666846,251209.83409783602,155900.17825311943
2020-10-19,263467.8893274326,269387.4614006015,251881.02119211122,156470.5882352941
2020-10-20,256464.21354934,262226.4276854511,245191.62275322163,154010.69518716578
2020-10-21,261297.32131879448,267168.1252714928,249817.7163603877,155579.32263814617
2020-10-22,254459.86189428906,260177.042443528,243280.8551275327,155187.16577540105
2020-10-23,256876.41577901624,262647.89123654884,245593.90193111572,154759.35828877005
2020-10-26,250435.0678750902,256061.81972602694,239434.44810170578,152085.56149732618
2020-10-27,252883.46116651996,258565.2232905836,241783.6614009768,151372.54901960786
2020-10-28,255054.3711866494,260784.9091154661,243860.5432859103,152263.8146167558
2020-10-29,254951.49163497592,260679.71807557848,243766.76201804174,152156.86274509804
2020-10-30,257970.25815512068,263766.30996159115,246658.3558140169,154973.26203208556
2020-11-02,256266.8418120329,262024.62141827703,245030.07315791902,152156.86274509804
2020-11-03,264728.63208010676,270676.5304043768,253125.16638746686,153618.53832442066
2020-11-04,265227.62315235956,271186.73276170733,253596.3550587805,155222.81639928697
2020-11-05,273919.81607212446,280074.22106488224,261700.9376644412,157896.61319073083
2020-11-06,285018.7453801054,291422.5200859668,272305.9827246048,159251.3368983957
2020-11-09,280914.4514419133,287226.01125267457,268385.8756426833,160035.65062388591
2020-11-10,284385.5744447654,290775.12312484445,271699.66335298057,162887.70053475935
2020-11-11,285503.6669021356,291918.3367797267,272763.58523566637,161033.86809269164
2020-11-12,283425.32525099715,289793.29914135434,270774.85041588184,160035.65062388591
2020-11-13,289179.4012567687,295676.65719253034,276273.0134527125,159001.78253119427
2020-11-16,282710.0098705233,289061.9121213324,270095.7435962345,158787.87878787878
2020-11-17,293174.9438924045,299761.9713090986,280088.83433080034,159572.19251336897
2020-11-18,285439.21063547913,291852.43231565616,272698.92573107395,159322.63814616756
2020-11-19,278310.86580723134,284563.92849770776,265889.47270113474,158823.5294117647
2020-11-20,282165.42900698277,288505.0956655168,269568.67762309266,160748.6631016043
2020-11-23,293308.65335086343,299898.6849392547,280213.3493824975,161818.1818181818
2020-11-24,299421.2113976316,306148.5793726377,286056.70078312536,163208.55614973264
2020-11-25,300392.7031432116,307141.8985045497,286983.1757131955,162709.44741532975
2020-11-26,287990.40690607636,294460.94862717047,275137.96611497505,159893.04812834226
2020-11-27,287133.28773895843,293584.57178619324,274316.60838522424,160213.9037433155
2020-11-30,284825.3765801361,291224.80669375503,272112.0042108274,163208.55614973264
2020-12-01,279839.00531892333,286126.4021060535,267350.3105512917,161711.22994652402
2020-12-02,285382.0243462482,291793.9611701887,272646.36713091424,165918.0035650624
2020-12-03,282443.13932673604,288789.04555494763,269406.8428354498,165240.64171122992
2020-12-04,272212.1506162964,278328.18794015754,259654.36423465947,165026.7379679144
2020-12-07,275117.21914684016,281298.5272806962,262429.7850782983,165739.7504456328
2020-12-08,272534.93128581427,278658.22081578645,259970.63120697165,164171.12299465243
2020-12-09,273682.61477960355,279831.6903557463,261063.58848311682,164135.47237076648
2020-12-10,274335.7434461838,280499.4934565612,261675.29376225366,161105.16934046344
2020-12-11,277739.1504677089,283979.3679110235,264921.55227015703,161461.67557932262
2020-12-14,264335.0481672565,270274.1034847189,252139.32375014364,159286.98752228162
2020-12-15,260144.48994941672,265989.3921939538,248154.19542531122,160677.3618538324
2020-12-16,260927.85748195916,266790.360355478,248903.47957498397,161461.67557932262
2020-12-17,258307.81799297663,264111.45406254,246406.5052167533,161532.97682709445
2020-12-18,274063.9147229426,280221.55731080676,261431.37901941314,163957.21925133688
2020-12-21,286896.06710838637,293342.0213045207,273661.92173498205,162959.00178253118
2020-12-22,285689.86434077594,292108.7176851292,272517.44089485274,164278.07486631014
2020-12-23,270373.58682797017,276448.3154713546,257911.8811924734,162174.688057041
2020-12-24,281387.94307095226,287710.1412476688,268413.6439429365,163386.80926916222
2020-12-25,280757.4738821226,287065.50673564663,267810.4345745079,162673.79679144383
2020-12-28,297410.19302850106,304092.3776295222,283698.0539875524,164741.53297682712
2020-12-29,297066.64471311873,303741.1105024899,283368.08393816015,165668.44919786096
2020-12-30,281138.7738254616,287455.3736907071,268178.2251108042,164670.23172905526
2020-12-31,289283.33157095994,295782.9226033705,275504.2889652041,167450.98039215687
2021-01-04,299746.16858592076,306480.8376688595,285465.04672906833,170730.83778966128
2021-01-05,312383.8681181255,319402.4798606836,297501.4693750244,172192.51336898396
2021-01-06,326335.86807133484,333667.9520533325,310802.104683502,176684.49197860964
2021-01-07,319242.88017128065,326415.5995597574,304049.62527466024,178217.46880570406
2021-01-08,330379.8341102881,337802.77754574764,314650.4542742287,182424.2424242424
2021-01-11,320126.8398522097,327319.4199647177,304881.5098451509,181140.8199643494
2021-01-12,303013.36253032257,309821.43862342974,288580.2538694397,178431.3725490196
2021-01-13,317263.52765797457,324391.77513797453,302156.6831874031,185133.68983957215
2021-01-14,307102.6527280022,314002.6066135609,292485.31251501007,183778.9661319073
2021-01-15,297133.4908914216,303809.4585745199,282983.0715554661,180106.95187165771
2021-01-18,292296.09410507977,298863.3756063577,278363.0515394442,179393.9393939394
2021-01-19,297116.09673325793,303791.67360602564,282952.46575702744,181782.53119429588
2021-01-20,286617.000391316,293056.68454236374,272946.3407492883,178859.18003565064
2021-01-21,294653.60488397017,301273.85471852217,280596.5043234163,180534.75935828875
2021-01-22,303335.6607947818,310150.97825536795,288868.5580533448,183172.9055258467
2021-01-25,308393.4361804048,315322.3912687168,293675.88886211946,183422.4598930481
2021-01-26,319658.03326917277,326840.08027890394,304427.5810387488,184955.43672014258
2021-01-27,305338.4108927778,312198.72595660086,290781.9324915225,181319.073083779
2021-01-28,297562.97674225847,304248.5940735735,283370.1178595066,179714.79500891265
2021-01-29,298205.3745687022,304905.4252347321,283534.4555408332,177825.311942959
2021-02-01,290326.7440126828,298470.19429136673,277560.4932529488,175721.92513368983
2021-02-02,293362.9702340536,301019.0538249247,279935.21744322014,178288.77005347595
2021-02-03,296814.3624754171,303875.75409191096,282589.10307836015,180819.9643493761
2021-02-04,292880.0957863827,300694.6151343757,279635.55603780685,179714.79500891265
2021-02-05,293221.0188807347,300938.22647434805,279856.69454927597,180641.71122994652
2021-02-08,295119.2533195934,302392.0596989478,281216.55346000823,181853.83244206774
2021-02-09,297797.3339086856,304532.0854982688,283205.8098981891,183814.6167557932
2021-02-10,307260.00466307456,312247.7389834825,290374.87622064404,188484.84848484848
2021-02-18,317887.98691585247,321048.37881835934,298558.81782094284,196221.0338680927
2021-02-19,302146.76661771274,308105.8592637789,286517.49546249415,189768.27094474153
2021-02-22,301741.69777567044,307785.14967713476,286225.26784759434,191301.247771836
2021-02-23,290080.2581998722,298252.22705136595,277359.2791107434,182923.35115864527
2021-02-24,288898.31502557057,297378.12398302765,276548.74123435613,184278.07486631014
2021-02-25,279634.6160122147,289914.6736930952,269605.5754489756,180463.45811051692
2021-02-26,269364.7793917153,281458.1157537107,261746.79183143837,177183.60071301248
2021-03-01,275923.07810010214,286739.67595192505,266652.34763507755,176898.39572192513
2021-03-02,279857.3447891366,289958.84376713575,269641.3146988876,179215.6862745098
2021-03-03,271887.24876955024,283643.10150039615,263770.00288281095,175187.16577540105
2021-03-04,271664.5199926283,283462.74700359884,263607.4216577229,177575.75757575757
2021-03-05,252904.67654653382,268066.95916512917,248979.71065671177,170516.93404634582
2021-03-08,255258.21941772045,270126.89152931113,250895.41901676933,174010.69518716575
2021-03-09,244720.92192187463,261161.7652309548,242566.74579112392,166060.60606060608
2021-03-10,244446.63002133637,260894.98036443972,242320.51869234155,164634.58110516935
2021-03-11,245962.5893798339,262250.58297957986,243576.1992651527,164171.12299465243
2021-03-12,257336.60608506823,271822.5155816596,252468.56751918964,168484.84848484848
2021-03-15,254786.64654018253,269687.88118857035,250481.50820934077,167522.2816399287
2021-03-16,259178.77416199673,273375.4754363713,253903.4029928689,164812.83422459892
2021-03-17,251765.9784210595,267024.48132915044,248002.70439274368,165418.8948306595
2021-03-18,256747.35606397095,271243.2104746334,251924.18453640302,167165.77540106952
2021-03-19,248445.92429575243,264196.37120755645,245379.49148734525,165882.35294117645
2021-03-22,247687.94461650366,263538.3782103709,244770.07265324655,163137.25490196075
2021-03-23,250733.70684127248,266133.9178197504,247178.87733202914,165062.38859180035
2021-03-24,235713.42729230013,253428.47252713493,235383.6606227789,162887.70053475935
2021-03-25,228601.74616414812,247440.38689483167,229822.96731475907,159964.34937611409
2021-03-26,234993.52092317032,252916.20926470176,234902.25198851095,161532.97682709445
2021-03-29,242811.26491267834,259470.54790482367,240989.55269386477,164919.7860962567
2021-03-30,244522.77664157434,260904.6215998372,242314.452066,164741.53297682712
2021-03-31,243935.25522707828,260504.6067729147,241948.0811729517,166274.50980392154
2021-04-01,242418.43156528016,259234.25739464065,240766.04760575402,165311.94295900175
2021-04-02,243746.01858242555,260343.06902109119,241487.47498290014,167950.08912655973
2021-04-06,250804.83386314672,266432.25941881246,247128.54053433923,169483.06595365415
2021-04-07,244561.0872400924,261079.65996282178,242166.3454518009,168235.29411764708
2021-04-08,234570.85621072413,252542.2101844756,234258.07635699378,166203.20855614974
2021-04-09,240006.44178214367,257085.48349932823,238471.04885463728,166702.31729055257
2021-04-12,236768.91241168205,254349.46677805396,235933.78884005596,164242.42424242423
2021-04-13,231183.72383237127,249654.3439207709,231576.98584521192,161390.3743315508
2021-04-14,235836.7563341744,253768.8431928555,235391.72938256708,161604.27807486634
2021-04-15,238410.84249697012,255968.5918816203,237430.22451336382,161889.48306595365
2021-04-16,239155.99481461366,256565.49825023176,237983.9087486318,161853.83244206774
2021-04-19,241461.36810756763,258588.9558211602,239856.57259012808,161853.83244206774
2021-04-20,245876.18088546986,262322.98553863575,243319.34975143752,165846.70231729053
2021-04-21,246703.04231309108,263032.51809849014,243976.2376731423,165062.38859180035
2021-04-22,257349.8089440932,272252.802600508,252522.19563837632,166916.22103386812
2021-04-23,255051.34325717125,270256.2168131309,250671.69084365395,166203.20855614974
2021-04-26,264869.2260184424,278765.24077085726,258567.9011256543,168698.752228164
2021-04-27,258844.99874330268,273522.4363737893,253705.93047696914,166167.5579322638
2021-04-28,263070.7853192311,277084.476233559,257014.2170996958,165846.70231729053
2021-04-29,270155.2085819708,283125.20970655547,262607.8290746968,167878.78787878784
2021-04-30,269503.5581442592,282595.522492555,262118.32444868612,169055.25846702317
2021-05-06,267308.1414435064,280760.28543908545,260171.6040209656,167201.42602495544
2021-05-07,261375.65673332,274529.11312219786,254394.01869791356,165918.0035650624
2021-05-10,253376.7456908213,266127.64268407953,246608.19923152932,163458.11051693404
2021-05-11,250370.7071892105,262970.27475704125,243681.10348290295,162139.03743315508
2021-05-12,255684.63627911286,268551.9007589616,248860.11740426408,163814.61675579322
2021-05-13,255609.21800625193,268472.78348669846,248789.1399298064,163885.91800356508
2021-05-14,255119.14218751888,267958.0634687871,248312.61678537357,164028.52049910874
2021-05-17,265415.50876787386,278772.67631947296,258336.28267513515,167700.53475935827
2021-05-18,275511.5509272041,289376.7456561442,268161.50037599483,170409.98217468805
2021-05-19,275235.8082333183,289087.0848698664,267892.0747126352,169732.6203208556
2021-05-20,277955.6689906081,291943.6763483123,270535.6730485445,169447.41532976826
2021-05-21,283363.19907736813,297623.3816050406,275799.9424362775,170338.6809269162
2021-05-24,282495.4315275434,296712.0290161919,274957.4807626272,168128.3422459893
2021-05-25,289277.5010635578,303835.5919393834,281563.2497674153,169126.559714795
2021-05-26,296329.0522631968,311242.14625146415,288430.00138594856,175115.86452762922
2021-05-27,293623.2002097296,308400.0704906371,285795.0523422106,174723.70766488413
2021-05-28,295724.50534673524,310607.1156541158,287840.07927642897,175650.62388591797
2021-05-31,301303.14171330107,316466.240570378,293263.3959548631,175044.5632798574
2021-06-01,308501.3554384877,324026.5831620592,300266.4738225687,175187.16577540105
2021-06-02,309295.79172553855,324861.0416111076,301040.77237163286,175828.8770053476
2021-06-03,304486.4196425744,319809.5609243765,296357.06932425726,174010.69518716575
2021-06-04,303833.07997142465,319123.342259769,295721.18305925385,172228.1639928699
2021-06-07,315843.9165442451,331738.6187583562,307411.35108408594,173832.4420677362
2021-06-08,316419.81373702193,332343.4977621444,307971.8881244845,173618.53832442066
2021-06-09,298997.9836694174,314044.92186153436,291015.1554711416,171622.10338680926
2021-06-10,300008.8283269432,315106.63683415414,291999.01718697435,172192.51336898396
2021-06-11,308878.48590840166,324422.6558938102,300631.8588206352,173761.14081996432
2021-06-15,306255.5750939296,321667.7482372349,298078.9615413575,171871.6577540107
2021-06-16,303800.40787257097,319089.0258613401,295689.3522372217,169554.367201426
2021-06-17,290154.7525634341,304756.65916305804,282408.02974691737,166880.57040998217
2021-06-18,301455.355228439,316625.95954469347,293406.9229797229,167593.5828877005
2021-06-21,305300.15511462756,320664.2471787833,297149.0495495843,167165.77540106952
2021-06-22,304589.5538172015,319917.88517728745,296457.4150568168,168306.59536541888
2021-06-23,307619.88345211593,323100.7147878823,299406.8419998693,168734.40285204988
2021-06-24,304639.8350408783,319970.6967078387,296506.32897050335,169732.6203208556
2021-06-25,302975.28332259227,318222.37718606746,294886.2212889264,170196.07843137253
2021-06-28,309555.31293814257,325133.543843245,301290.5833891477,173226.38146167557
2021-06-29,318479.2930289933,334506.61916343716,309976.29564464523,173262.0320855615
2021-06-30,313892.32191535644,329688.8107830548,305511.78286220715,171372.54901960786
2021-07-01,321070.2665238327,337227.9821906717,312498.08150337264,173048.12834224597
2021-07-02,315432.145095689,331306.1248845823,306519.6764943201,171158.6452762923
2021-07-05,316169.40594067326,332080.48804755905,307238.7659500506,167344.0285204991
2021-07-06,324833.80151099263,341180.9153993715,315663.1357835078,167593.5828877005
2021-07-07,312635.1981890568,328368.4228920884,303804.58921471547,167058.82352941175
2021-07-08,330050.55431949085,346660.1989293998,320721.70086707623,170053.47593582884
2021-07-09,333236.55704607273,350006.5357997125,323825.2882692073,167593.5828877005
2021-07-12,337731.3680576798,354727.5461390118,328186.480443041,168663.10160427805
2021-07-13,338094.04107258015,355108.4705090705,328537.57984746346,169696.9696969697
2021-07-14,330865.8695719962,347516.54455259204,321497.0975604778,170124.7771836007
2021-07-15,325274.5289334141,341643.8222296456,316070.5424256012,167985.73975044562
2021-07-16,336216.84663102374,353136.8071077445,326691.5972170353,170445.63279857393
2021-07-19,327558.40846829605,344042.63696736173,318275.67270702095,168556.1497326203
2021-07-20,325985.406973349,342390.47488486225,316752.23116322776,168306.59536541888
2021-07-21,337202.1305796091,354171.6750246392,327653.6004240828,169732.6203208556
2021-07-22,352429.5338054576,370165.390418739,342447.2250030233,170623.88591800354
2021-07-23,359137.82946847216,377211.2780216629,348968.0984936037,170802.13903743317
2021-07-26,360236.0612119019,378364.77778000414,350035.8744042016,168199.64349376113
2021-07-27,363416.95758911927,381705.75132623425,353132.22295766737,162566.84491978606
2021-07-28,344571.33479654155,361911.7311050186,334839.66908227786,156292.33511586455
2021-07-29,355766.78194711666,373670.5840611179,345710.8764736942,159714.79500891265
2021-07-30,375301.8390808898,394172.96654518094,364323.8510305846,159144.385026738
2021-08-02,385208.84393672645,402596.262937806,372108.76515890745,158181.81818181818
2021-08-03,380580.2048638166,398947.08755088976,368742.432115841,162281.6399286987
2021-08-04,363573.62228945864,384588.02572631853,355472.9721232375,162745.0980392157
2021-08-05,382620.1892568235,400552.3061242553,370231.5154827095,163458.11051693404
2021-08-06,388930.1723729493,405842.82168633194,375120.3502032556,163315.5080213904
2021-08-09,387408.834290409,404613.12529520725,373984.1815370975,162245.98930481283
2021-08-10,383916.8965533991,401463.28545687033,371072.5696163022,164598.9304812834
2021-08-11,383855.2008923862,401340.2400645658,370957.73348455114,166809.26916221032
2021-08-12,387759.7855626757,404510.05803989916,373884.83054192254,165454.54545454544
2021-08-13,387915.0316101031,404704.08047754125,374059.5859881508,164491.97860962566
2021-08-16,387577.627743913,404605.06696344813,373963.48571374925,163778.9661319073
2021-08-17,378729.15199261066,397167.477394382,367097.00483299384,163672.01426024953
2021-08-18,374835.1855641216,394023.1877541029,364191.27720704424,159893.04812834226
2021-08-19,370009.9258918864,390045.7177976432,360512.22511811747,161176.47058823527
2021-08-20,374443.77511444304,393729.0771609778,363917.67851570115,160178.2531194296
2021-08-23,382905.60032931506,400866.48874041386,370515.1900863237,157718.36007130126
2021-08-24,392827.0679657144,409160.97826071066,378180.68725014763,160106.95187165771
2021-08-25,399100.43644319044,414390.6737029837,383009.7560372938,162067.73618538323
2021-08-26,411148.6651559729,424554.5253707972,392407.21306697215,162174.688057041
2021-08-27,410589.1416588095,423969.7194911389,391236.34754157113,159001.78253119427
2021-08-30,417129.5171973099,430723.23754868394,397457.5443574707,160142.60249554366
2021-08-31,431346.3847023455,445403.41468098963,410995.4250917671,159108.73440285205
2021-09-01,444727.17479334725,459220.26769987924,423724.1734374424,159037.43315508022
2021-09-02,422550.9722835814,436321.3709597969,402601.90319165896,161889.48306595365
2021-09-03,436364.62491977867,450585.1929636025,415741.5344873625,161354.72370766487
2021-09-06,427265.0229201631,441189.0465100661,407063.663076495,160392.15686274506
2021-09-07,434907.122935086,449080.19284325984,414343.04875331966,163315.5080213904
2021-09-08,449389.6375025104,464034.6741377982,428129.98595992016,165775.40106951873
2021-09-09,458454.25384210836,473394.69479316106,436743.88919596194,164420.67736185383
2021-09-10,476614.32161447156,492146.5760735161,454037.6690459881,164634.58110516935
2021-09-13,464724.83175136975,479869.62285992916,442718.0347426743,166345.81105169342
2021-09-14,468882.0911536673,484162.3620578611,446667.0429683498,165632.79857397504
2021-09-15,465993.1780021939,481179.30290165433,443911.38014807005,162959.00178253118
2021-09-16,480968.44417593296,496642.5939505471,458161.1372608234,161354.72370766487
2021-09-17,457618.1764280745,472531.37067974504,435934.7568073408,159322.63814616756
2021-09-22,439458.1086557113,453779.48939938995,418640.97695731465,158324.42067736184
2021-09-23,472087.6455865429,487472.38143204415,449701.0396900383,160356.50623885918
2021-09-24,455634.1245938599,470482.66112008784,434062.82285882655,160748.6631016043
2021-09-27,441786.0800060502,456183.32637471537,420885.89332155074,161354.72370766487
2021-09-28,424933.89410403406,438781.9491711568,404509.4881323012,161711.22994652402
2021-09-29,430499.7971082881,444529.23787415266,409819.3750323369,160534.75935828875
2021-09-30,414403.2149021049,427908.0885297005,394484.94466840086,160570.40998217466
2021-10-08,434922.56061941397,449096.13362208224,414028.20041549724,162531.19429590018
2021-10-11,431050.39388062956,445097.77789491223,410324.65949230833,163814.61675579322
2021-10-12,432123.0650460953,446205.40604915767,411355.6778307892,162852.0499108734
2021-10-13,428003.63506009965,441951.7290800836,407425.6583593751,161354.72370766487
2021-10-14,421271.6104271817,435000.3163279231,400997.5408483233,163422.4598930481
2021-10-15,421908.59549798456,435658.0599318997,401609.12019753567,162566.84491978606
2021-10-18,428447.9052405547,442410.47746058105,407844.5506279106,163422.4598930481
2021-10-19,427926.1045677004,441871.67196756054,407374.69779768615,161176.47058823527
2021-10-20,409277.2900354099,422615.11629208765,389594.2233972671,163315.5080213904
2021-10-21,411514.5609084843,424925.29697697103,391724.936450791,162602.495543672
2021-10-22,421362.2907685392,435093.95182625455,401103.56237719784,163672.01426024953
2021-10-25,414121.34159145516,427617.02932641655,394204.7719548223,164099.82174688057
2021-10-26,417842.4656680671,431459.4201031894,397750.23734598205,165276.29233511587
2021-10-27,414102.6514988155,427597.7301474327,394187.3295003153,164171.12299465243
2021-10-28,394992.39861448563,407864.6984310051,375989.05627282645,161889.48306595365
2021-10-29,392248.9733190859,405031.86839503195,373368.8610516395,161390.3743315508
2021-11-01,383239.5275059737,395728.8162034328,364793.954834389,161782.53119429588
2021-11-02,390932.26147051255,403672.2465822511,371525.099170032,161960.78431372548
2021-11-03,385198.9070761607,397752.0494613625,366080.55428623053,160106.95187165771
2021-11-04,384008.9819533065,396523.34619241144,364950.149726901,160213.9037433155
2021-11-05,386019.8947330688,398599.792061663,366862.0347867532,160819.9643493761
2021-11-08,377815.9428633013,390128.48383638496,359067.39526863274,160463.45811051695
2021-11-09,393957.5296130279,406796.10436520615,374408.98324499937,160998.2174688057
2021-11-10,389040.9241338449,401719.2729676775,369739.62451119896,160213.9037433155
2021-11-11,385643.32276243094,398210.94808952446,366507.4575951952,159108.73440285205
2021-11-12,387775.52079066663,400412.63173921494,368531.2407017117,162459.89304812835
2021-11-15,390013.7350579927,402723.7865623686,370655.6155893904,162388.5918003565
2021-11-16,375034.9311753065,387256.84251509415,356421.1784235783,162103.38680926914
2021-11-17,372772.9704151189,384921.1673310836,354272.9085693542,161639.92869875222
2021-11-18,377112.0017131275,389401.6021395828,358391.5184642529,161426.0249554367
2021-11-19,375384.36089013034,387617.65969982836,356752.50186636136,160106.95187165771
2021-11-22,381428.1294970613,393858.3870376184,362493.1689608983,162388.5918003565
2021-11-23,392115.3950674621,404893.93699810747,372656.78616490244,162459.89304812835
2021-11-24,389668.544084908,402367.346254575,370330.5864971289,162816.39928698752
2021-11-25,381928.5156525331,394375.08014137537,362980.4509039969,163244.20677361853
2021-11-26,378115.3268082366,390437.6243232511,359358.5055643876,162067.73618538323
2021-11-29,377035.6566662117,389322.7691047036,358334.9871367419,159750.44563279857
2021-11-30,389533.89306899003,402228.3071333325,369622.07430218096,160891.26559714795
2021-12-01,388476.5829995756,401136.5406737185,368608.6205531344,160142.60249554366
2021-12-02,385120.92483590037,397671.5258790901,365425.9349997347,160463.45811051695
2021-12-03,384044.03142683016,396559.53788369213,364406.54042108316,160962.56684491975
2021-12-06,390084.9741862063,402797.34728315024,370135.60438480024,162673.79679144383
2021-12-07,388478.4781614777,401138.49759653624,368609.1954721284,163137.25490196075
2021-12-08,378543.43053389125,390879.6794047509,359187.7486656859,163565.0623885918
2021-12-09,385117.76623273006,397668.2643410605,365424.9768014113,166096.25668449196
2021-12-10,381226.81996769004,393650.51708676276,361733.5521570092,168413.54723707665
2021-12-13,383765.6481253687,396272.08242455655,364148.91300128255,169269.16221033866
2021-12-14,382155.99349746987,394609.9711999129,362621.5458902873,168199.64349376113
2021-12-15,378550.3794608658,390886.8547884161,359189.8567019973,167593.5828877005
2021-12-16,374263.0208848747,386459.7766502139,355118.4108566608,166238.85918003565
2021-12-17,376272.24642689497,388534.48029679176,357026.7573669138,166809.26916221032
2021-12-20,369026.27371881384,381052.3705554717,350152.83880877664,163992.8698752228
2021-12-21,361250.06667444034,373022.7468153298,342771.7142769546,161639.92869875222
2021-12-22,363528.83142904524,375375.7736145601,344935.0052517027,163030.30303030304
2021-12-23,364196.04639384913,376064.732266329,345570.3541964617,163065.95365418892
2021-12-24,364201.1001589216,376069.95072717645,345571.88731377904,164242.42424242423
2021-12-27,357109.1645364715,368746.8979441637,338831.28599766217,163208.55614973264
2021-12-28,356430.0124701717,368045.6131759458,337646.19543725793,163351.15864527627
2021-12-29,349482.6060050905,360871.7995716907,331076.12889361876,164206.7736185383
2021-12-30,345841.79087323457,357112.3349060256,327625.39026810427,161889.48306595365
2021-12-31,353881.70216594095,365414.25668050576,335260.00948799803,163672.01426024953
2022-01-04,361413.01202594844,373191.0023485672,342390.3080662117,164206.7736185383
2022-01-05,363443.4647460341,375287.6249399412,344328.64381950145,162566.84491978606
2022-01-06,361191.0730613148,372961.83067539596,342198.37226793874,160570.40998217466
2022-01-07,358954.5351534507,370652.4068421267,340074.442671037,159750.44563279857
2022-01-10,356674.40283706953,368297.9679140214,337907.28559056256,159322.63814616756
2022-01-11,358327.0373500074,370004.45968348446,339470.98315288994,160178.2531194296
2022-01-12,352668.97866022197,364162.0120583933,334104.3851418065,159180.03565062387
2022-01-13,354803.7962815463,366366.4006703789,336127.4506103723,160819.9643493761
2022-01-14,348502.3860114625,359859.63545536966,330151.051126481,157076.6488413547
2022-01-17,348925.1209344768,360296.1467717805,330560.849594486,156114.08199643492
2022-01-18,355869.8827848591,367467.2295767078,337147.0505511852,157326.20320855614
2022-01-19,358913.5853596325,370610.1225466186,340015.0807744044,159393.9393939394
2022-01-20,358371.95406587387,370050.8401779842,339506.1434299325,157967.91443850266
2022-01-21,352436.475148131,363921.93155260186,333873.83856275276,159215.6862745098
2022-01-24,349645.096784352,361039.58571875014,331218.4952536582,157433.1550802139
2022-01-25,349308.2283710223,360691.7391923472,330903.2189593284,157504.45632798574
2022-01-26,330459.37416661263,341228.6248063033,312543.69386541896,155115.86452762922
2022-01-27,329684.69010475976,340428.6947763199,311811.3355668735,155044.5632798574
2022-01-28,323084.7467685714,333613.66768233397,305579.2080759409,153048.12834224597
2022-02-07,323730.6690842975,334280.6397846772,306186.5905512239,152620.32085561493
2022-02-08,322402.5876155672,332909.2778302813,304940.99823664717,152655.97147950088
2022-02-09,326519.45939919236,337160.3132284237,308836.91110208974,151942.9590017825
2022-02-10,327330.38029832323,337997.6610081166,309600.09676464606,153511.58645276292
2022-02-11,325923.84593863686,336545.2894828452,308276.18626462773,152228.16399286984
2022-02-14,325177.30591256934,335774.42066697247,307575.4885137027,151016.04278074866
2022-02-15,320221.36919402797,330656.97627502645,302884.72943808336,149875.22281639927
2022-02-16,324648.1869101698,335228.0583493562,307059.75494684227,152085.56149732618
2022-02-17,321756.6652998411,332242.305727938,304333.61576136417,151907.3083778966
2022-02-18,322352.2787603965,332857.3294735165,304894.3405988261,151729.055258467
2022-02-21,326074.7725041489,336701.13455313956,308416.1591780908,153012.47771836005
2022-02-22,325121.0178409986,335716.2982387511,307512.1674184617,151372.54901960786
2022-02-23,325235.7075692327,335834.72555933596,307621.312967914,151016.04278074866
2022-02-24,323442.8879711662,333983.4802511439,305922.47499810805,151372.54901960786
2022-02-25,319734.46624530654,330154.2057785762,302416.4866926537,150053.47593582884
2022-02-28,317726.3392086646,328080.63643626973,300515.1878977534,150374.33155080213
2022-03-01,318450.71441534685,328828.61810948845,301200.8885584779,151301.247771836
2022-03-02,317828.5618103092,328186.19034246856,300132.613054823,151336.89839572192
