symbol,name,sma_window,capital_cny,commission_rate,min_commission_cny,slippage_rate,avg_effective_commission_rate,min_commission_bind_rate,trade_count,turnover_per_year,time_in_market,total_commission_cny,total_slippage_cny,total_cost_cny,gross_total_return,net_total_return,cost_drag_vs_gross,bh_total_return,excess_vs_bh,net_annualized_return,net_max_drawdown,net_sharpe,net_calmar
159915,创业板ETF易方达,150,5000,0.0001,5,0.0002,0.001,1,99,8.967649173,0.463695183,495,99,594,0.78735682,0.587037304,-0.200319515,1.997893258,-1.410855954,0.042724666,-0.507121305,0.30058276,0.084249401
510300,沪深300ETF华泰柏瑞,150,8000,0.0001,5,0.0002,0.000625,1,85,7.696730147,0.527128997,425,136,561,0.692719678,0.578183586,-0.114536092,0.725164417,-0.146980831,0.042180919,-0.40126932,0.351975518,0.105118723
510300,沪深300ETF华泰柏瑞,50,10000,0.0001,5,0.0005,0.0005,1,173,15.66510959,0.532878189,865,865,1730,0.859699392,0.563765709,-0.295933682,0.725164417,-0.161398708,0.041315183,-0.317632394,0.328659096,0.130072322
510300,沪深300ETF华泰柏瑞,150,10000,0.0001,5,0.0005,0.0005,1,85,7.696730147,0.527128997,425,425,850,0.692719678,0.554891085,-0.137828593,0.725164417,-0.170273331,0.040778681,-0.407624546,0.342936714,0.100039808
510300,沪深300ETF华泰柏瑞,150,5000,0.0001,5,0.0001,0.001,1,85,7.696730147,0.527128997,425,42.5,467.5,0.692719678,0.54173396,-0.150985718,0.725164417,-0.183430457,0.03997814,-0.411226264,0.337769979,0.097216894
159915,创业板ETF易方达,150,5000,0.0001,5,0.0005,0.001,1,99,8.967649173,0.463695183,495,247.5,742.5,0.78735682,0.540534431,-0.246822388,1.997893258,-1.457358827,0.039919473,-0.514623853,0.288117776,0.077570196
510300,沪深300ETF华泰柏瑞,150,8000,0.0001,5,0.0005,0.000625,1,85,7.696730147,0.527128997,425,340,765,0.692719678,0.538461907,-0.154257771,0.725164417,-0.18670251,0.039778089,-0.412123323,0.33647811,0.096519868
510300,沪深300ETF华泰柏瑞,50,5000,0.0001,5,0.0001,0.001,1,173,15.66510959,0.532878189,865,86.5,951.5,0.859699392,0.536881666,-0.322817726,0.725164417,-0.188282751,0.039681335,-0.319685508,0.319073719,0.124126161
510300,沪深300ETF华泰柏瑞,50,8000,0.0001,5,0.0005,0.000625,1,173,15.66510959,0.532878189,865,692,1557,0.859699392,0.530232769,-0.329466623,0.725164417,-0.194931648,0.039273248,-0.320197853,0.316677547,0.122653065
510300,沪深300ETF华泰柏瑞,150,5000,0.0001,5,0.0002,0.001,1,85,7.696730147,0.527128997,425,85,510,0.692719678,0.528686867,-0.164032811,0.725164417,-0.196477549,0.039178135,-0.414806441,0.33260207,0.094449196
510300,沪深300ETF华泰柏瑞,50,5000,0.0001,5,0.0002,0.001,1,173,15.66510959,0.532878189,865,173,1038,0.859699392,0.510457183,-0.349242208,0.725164417,-0.214707233,0.038049887,-0.321732651,0.309489481,0.118265544
159915,创业板ETF易方达,150,3000,0.0001,5,0.0001,0.001666667,1,99,8.967649173,0.463695183,495,29.7,524.7,0.78735682,0.500332458,-0.287024362,1.997893258,-1.4975608,0.037431599,-0.521198711,0.277035348,0.071818288
510300,沪深300ETF华泰柏瑞,150,5000,0.0001,5,0.0005,0.001,1,85,7.696730147,0.527128997,425,212.5,637.5,0.692719678,0.490196736,-0.202522942,0.725164417,-0.234967681,0.036781331,-0.425418981,0.317091819,0.086459073
159915,创业板ETF易方达,150,3000,0.0001,5,0.0002,0.001666667,1,99,8.967649173,0.463695183,495,59.4,554.4,0.78735682,0.485525973,-0.301830846,1.997893258,-1.512367285,0.036500011,-0.523641704,0.272878939,0.06970417
510300,沪深300ETF华泰柏瑞,150,3000,0.0001,5,0.0001,0.001666667,1,85,7.696730147,0.527128997,425,25.5,450.5,0.692719678,0.456788277,-0.235931401,0.725164417,-0.268376139,0.034654877,-0.434693276,0.303297591,0.079722598
510300,沪深300ETF华泰柏瑞,150,3000,0.0001,5,0.0002,0.001666667,1,85,7.696730147,0.527128997,425,51,476,0.692719678,0.444451858,-0.24826782,0.725164417,-0.280712558,0.033858436,-0.438133042,0.298123188,0.077278892
159915,创业板ETF易方达,150,3000,0.0001,5,0.0005,0.001666667,1,99,8.967649173,0.463695183,495,148.5,643.5,0.78735682,0.441968897,-0.345387922,1.997893258,-1.555924361,0.033709703,-0.530897593,0.260408389,0.063495678
510300,沪深300ETF华泰柏瑞,50,5000,0.0001,5,0.0005,0.001,1,173,15.66510959,0.532878189,865,432.5,1297.5,0.859699392,0.433863648,-0.425835743,0.725164417,-0.291300769,0.033169911,-0.327838414,0.280745152,0.101177621
510300,沪深300ETF华泰柏瑞,150,3000,0.0001,5,0.0005,0.001666667,1,85,7.696730147,0.527128997,425,127.5,552.5,0.692719678,0.408058686,-0.284660992,0.725164417,-0.317105731,0.031472312,-0.448329289,0.282595545,0.070199099
510300,沪深300ETF华泰柏瑞,50,3000,0.0001,5,0.0001,0.001666667,1,173,15.66510959,0.532878189,865,51.9,916.9,0.859699392,0.369029337,-0.490670055,0.725164417,-0.35613508,0.028850192,-0.336728326,0.255207813,0.085677949
511010,国债ETF国泰,100,50000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.781171398,285,285,570,0.368674679,0.353164643,-0.015510036,0.419704879,-0.066540236,0.027764872,-0.037389902,1.459811869,0.742576762
511010,国债ETF国泰,100,100000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.781171398,570,570,1140,0.368674679,0.353164643,-0.015510036,0.419704879,-0.066540236,0.027764872,-0.037389902,1.459811869,0.742576762
511010,国债ETF国泰,100,200000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.781171398,1140,1140,2280,0.368674679,0.353164643,-0.015510036,0.419704879,-0.066540236,0.027764872,-0.037389902,1.459811869,0.742576762
511010,国债ETF国泰,100,500000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.781171398,2850,2850,5700,0.368674679,0.353164643,-0.015510036,0.419704879,-0.066540236,0.027764872,-0.037389902,1.459811869,0.742576762
511010,国债ETF国泰,100,1000000,0.0001,5,0.0001,0.0001,0,57,5.161336687,0.781171398,5700,5700,11400,0.368674679,0.353164643,-0.015510036,0.419704879,-0.066540236,0.027764872,-0.037389902,1.459811869,0.742576762
510300,沪深300ETF华泰柏瑞,50,3000,0.0001,5,0.0002,0.001666667,1,173,15.66510959,0.532878189,865,103.8,968.8,0.859699392,0.345475228,-0.514224164,0.725164417,-0.379689189,0.027234661,-0.34504568,0.245635139,0.078930596
511010,国债ETF国泰,100,50000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.781171398,285,570,855,0.368674679,0.345474511,-0.023200169,0.419704879,-0.074230368,0.027234612,-0.03787104,1.432518113,0.719140837
511010,国债ETF国泰,100,100000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.781171398,570,1140,1710,0.368674679,0.345474511,-0.023200169,0.419704879,-0.074230368,0.027234612,-0.03787104,1.432518113,0.719140837
511010,国债ETF国泰,100,200000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.781171398,1140,2280,3420,0.368674679,0.345474511,-0.023200169,0.419704879,-0.074230368,0.027234612,-0.03787104,1.432518113,0.719140837
511010,国债ETF国泰,100,500000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.781171398,2850,5700,8550,0.368674679,0.345474511,-0.023200169,0.419704879,-0.074230368,0.027234612,-0.03787104,1.432518113,0.719140837
511010,国债ETF国泰,100,1000000,0.0001,5,0.0002,0.0001,0,57,5.161336687,0.781171398,5700,11400,17100,0.368674679,0.345474511,-0.023200169,0.419704879,-0.074230368,0.027234612,-0.03787104,1.432518113,0.719140837
511010,国债ETF国泰,150,50000,0.0001,5,0.0001,0.0001,0,33,2.988142292,0.793029105,165,165,330,0.353531758,0.344628203,-0.008903555,0.419704879,-0.075076676,0.027176088,-0.048822102,1.437565239,0.556634938
511010,国债ETF国泰,150,100000,0.0001,5,0.0001,0.0001,0,33,2.988142292,0.793029105,330,330,660,0.353531758,0.344628203,-0.008903555,0.419704879,-0.075076676,0.027176088,-0.048822102,1.437565239,0.556634938
511010,国债ETF国泰,150,200000,0.0001,5,0.0001,0.0001,0,33,2.988142292,0.793029105,660,660,1320,0.353531758,0.344628203,-0.008903555,0.419704879,-0.075076676,0.027176088,-0.048822102,1.437565239,0.556634938
511010,国债ETF国泰,150,500000,0.0001,5,0.0001,0.0001,0,33,2.988142292,0.793029105,1650,1650,3300,0.353531758,0.344628203,-0.008903555,0.419704879,-0.075076676,0.027176088,-0.048822102,1.437565239,0.556634938
511010,国债ETF国泰,150,1000000,0.0001,5,0.0001,0.0001,0,33,2.988142292,0.793029105,3300,3300,6600,0.353531758,0.344628203,-0.008903555,0.419704879,-0.075076676,0.027176088,-0.048822102,1.437565239,0.556634938
511010,国债ETF国泰,100,20000,0.0001,5,0.0001,0.00025,1,57,5.161336687,0.781171398,285,114,399,0.368674679,0.341645562,-0.027029117,0.419704879,-0.078059316,0.026969564,-0.038111538,1.418795241,0.707648284
511010,国债ETF国泰,150,50000,0.0001,5,0.0002,0.0001,0,33,2.988142292,0.793029105,165,330,495,0.353531758,0.340197749,-0.013334009,0.419704879,-0.07950713,0.026869164,-0.049582598,1.421387759,0.541907157
511010,国债ETF国泰,150,100000,0.0001,5,0.0002,0.0001,0,33,2.988142292,0.793029105,330,660,990,0.353531758,0.340197749,-0.013334009,0.419704879,-0.07950713,0.026869164,-0.049582598,1.421387759,0.541907157
511010,国债ETF国泰,150,200000,0.0001,5,0.0002,0.0001,0,33,2.988142292,0.793029105,660,1320,1980,0.353531758,0.340197749,-0.013334009,0.419704879,-0.07950713,0.026869164,-0.049582598,1.421387759,0.541907157
511010,国债ETF国泰,150,500000,0.0001,5,0.0002,0.0001,0,33,2.988142292,0.793029105,1650,3300,4950,0.353531758,0.340197749,-0.013334009,0.419704879,-0.07950713,0.026869164,-0.049582598,1.421387759,0.541907157
511010,国债ETF国泰,150,1000000,0.0001,5,0.0002,0.0001,0,33,2.988142292,0.793029105,3300,6600,9900,0.353531758,0.340197749,-0.013334009,0.419704879,-0.07950713,0.026869164,-0.049582598,1.421387759,0.541907157
511010,国债ETF国泰,150,20000,0.0001,5,0.0001,0.00025,1,33,2.988142292,0.793029105,165,66,231,0.353531758,0.337987833,-0.015543924,0.419704879,-0.081717045,0.026715726,-0.049962646,1.413256911,0.534713991
511010,国债ETF国泰,100,20000,0.0001,5,0.0002,0.00025,1,57,5.161336687,0.781171398,285,228,513,0.368674679,0.334019753,-0.034654926,0.419704879,-0.085685125,0.026439635,-0.038592388,1.391204858,0.685099736
511010,国债ETF国泰,150,20000,0.0001,5,0.0002,0.00025,1,33,2.988142292,0.793029105,165,132,297,0.353531758,0.333578598,-0.019953159,0.419704879,-0.08612628,0.026408894,-0.050722343,1.396913656,0.520656031
511010,国债ETF国泰,150,10000,0.0001,5,0.0001,0.0005,1,33,2.988142292,0.793029105,165,33,198,0.353531758,0.326991154,-0.026540604,0.419704879,-0.092713725,0.025948761,-0.051860893,1.372202982,0.500353142
511010,国债ETF国泰,150,50000,0.0001,5,0.0005,0.0001,0,33,2.988142292,0.793029105,165,825,990,0.353531758,0.326991154,-0.026540604,0.419704879,-0.092713725,0.025948761,-0.051860893,1.372202982,0.500353142
511010,国债ETF国泰,150,100000,0.0001,5,0.0005,0.0001,0,33,2.988142292,0.793029105,330,1650,1980,0.353531758,0.326991154,-0.026540604,0.419704879,-0.092713725,0.025948761,-0.051860893,1.372202982,0.500353142
511010,国债ETF国泰,150,200000,0.0001,5,0.0005,0.0001,0,33,2.988142292,0.793029105,660,3300,3960,0.353531758,0.326991154,-0.026540604,0.419704879,-0.092713725,0.025948761,-0.051860893,1.372202982,0.500353142
511010,国债ETF国泰,150,500000,0.0001,5,0.0005,0.0001,0,33,2.988142292,0.793029105,1650,8250,9900,0.353531758,0.326991154,-0.026540604,0.419704879,-0.092713725,0.025948761,-0.051860893,1.372202982,0.500353142
511010,国债ETF国泰,150,1000000,0.0001,5,0.0005,0.0001,0,33,2.988142292,0.793029105,3300,16500,19800,0.353531758,0.326991154,-0.026540604,0.419704879,-0.092713725,0.025948761,-0.051860893,1.372202982,0.500353142
511010,国债ETF国泰,200,50000,0.0001,5,0.0001,0.0001,0,15,1.358246497,0.778296802,75,75,150,0.329942408,0.325957883,-0.003984525,0.419704879,-0.093746995,0.025876398,-0.057576823,1.398008708,0.449423865
511010,国债ETF国泰,200,100000,0.0001,5,0.0001,0.0001,0,15,1.358246497,0.778296802,150,150,300,0.329942408,0.325957883,-0.003984525,0.419704879,-0.093746995,0.025876398,-0.057576823,1.398008708,0.449423865
511010,国债ETF国泰,200,200000,0.0001,5,0.0001,0.0001,0,15,1.358246497,0.778296802,300,300,600,0.329942408,0.325957883,-0.003984525,0.419704879,-0.093746995,0.025876398,-0.057576823,1.398008708,0.449423865
511010,国债ETF国泰,200,500000,0.0001,5,0.0001,0.0001,0,15,1.358246497,0.778296802,750,750,1500,0.329942408,0.325957883,-0.003984525,0.419704879,-0.093746995,0.025876398,-0.057576823,1.398008708,0.449423865
511010,国债ETF国泰,200,1000000,0.0001,5,0.0001,0.0001,0,15,1.358246497,0.778296802,1500,1500,3000,0.329942408,0.325957883,-0.003984525,0.419704879,-0.093746995,0.025876398,-0.057576823,1.398008708,0.449423865
511010,国债ETF国泰,200,50000,0.0001,5,0.0002,0.0001,0,15,1.358246497,0.778296802,75,150,225,0.329942408,0.323969802,-0.005972606,0.419704879,-0.095735077,0.025737024,-0.058519279,1.390390485,0.439804184
511010,国债ETF国泰,200,100000,0.0001,5,0.0002,0.0001,0,15,1.358246497,0.778296802,150,300,450,0.329942408,0.323969802,-0.005972606,0.419704879,-0.095735077,0.025737024,-0.058519279,1.390390485,0.439804184
511010,国债ETF国泰,200,200000,0.0001,5,0.0002,0.0001,0,15,1.358246497,0.778296802,300,600,900,0.329942408,0.323969802,-0.005972606,0.419704879,-0.095735077,0.025737024,-0.058519279,1.390390485,0.439804184
511010,国债ETF国泰,200,500000,0.0001,5,0.0002,0.0001,0,15,1.358246497,0.778296802,750,1500,2250,0.329942408,0.323969802,-0.005972606,0.419704879,-0.095735077,0.025737024,-0.058519279,1.390390485,0.439804184
511010,国债ETF国泰,200,1000000,0.0001,5,0.0002,0.0001,0,15,1.358246497,0.778296802,1500,3000,4500,0.329942408,0.323969802,-0.005972606,0.419704879,-0.095735077,0.025737024,-0.058519279,1.390390485,0.439804184
511010,国债ETF国泰,200,20000,0.0001,5,0.0001,0.00025,1,15,1.358246497,0.778296802,75,30,105,0.329942408,0.322976805,-0.006965603,0.419704879,-0.096728074,0.025667339,-0.058990189,1.386561607,0.435111989
511010,国债ETF国泰,100,10000,0.0001,5,0.0001,0.0005,1,57,5.161336687,0.781171398,285,57,342,0.368674679,0.32266082,-0.046013859,0.419704879,-0.097044059,0.025645154,-0.039321511,1.349480192,0.652191469
511010,国债ETF国泰,100,50000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.781171398,285,1425,1710,0.368674679,0.32266082,-0.046013859,0.419704879,-0.097044059,0.025645154,-0.039321511,1.349480192,0.652191469
511010,国债ETF国泰,100,100000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.781171398,570,2850,3420,0.368674679,0.32266082,-0.046013859,0.419704879,-0.097044059,0.025645154,-0.039321511,1.349480192,0.652191469
511010,国债ETF国泰,100,200000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.781171398,1140,5700,6840,0.368674679,0.32266082,-0.046013859,0.419704879,-0.097044059,0.025645154,-0.039321511,1.349480192,0.652191469
511010,国债ETF国泰,100,500000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.781171398,2850,14250,17100,0.368674679,0.32266082,-0.046013859,0.419704879,-0.097044059,0.025645154,-0.039321511,1.349480192,0.652191469
511010,国债ETF国泰,100,1000000,0.0001,5,0.0005,0.0001,0,57,5.161336687,0.781171398,5700,28500,34200,0.368674679,0.32266082,-0.046013859,0.419704879,-0.097044059,0.025645154,-0.039321511,1.349480192,0.652191469
511010,国债ETF国泰,150,10000,0.0001,5,0.0002,0.0005,1,33,2.988142292,0.793029105,165,66,231,0.353531758,0.322617066,-0.030914692,0.419704879,-0.097087813,0.025642082,-0.052619262,1.355605079,0.487313591
511010,国债ETF国泰,150,8000,0.0001,5,0.0001,0.000625,1,33,2.988142292,0.793029105,165,26.4,191.4,0.353531758,0.32152573,-0.032006027,0.419704879,-0.098179148,0.025565421,-0.052808771,1.351440726,0.484113162
511010,国债ETF国泰,200,20000,0.0001,5,0.0002,0.00025,1,15,1.358246497,0.778296802,75,60,135,0.329942408,0.320992895,-0.008949513,0.419704879,-0.098711983,0.025527972,-0.059931373,1.378864931,0.42595339
511010,国债ETF国泰,150,20000,0.0001,5,0.0005,0.00025,1,33,2.988142292,0.793029105,165,330,495,0.353531758,0.320435268,-0.03309649,0.419704879,-0.099269611,0.025488765,-0.052998247,1.347270562,0.480935993
511010,国债ETF国泰,200,10000,0.0001,5,0.0001,0.0005,1,15,1.358246497,0.778296802,75,15,90,0.329942408,0.318022237,-0.011920171,0.419704879,-0.101682641,0.025318931,-0.061341561,1.367224487,0.412753283
511010,国债ETF国泰,200,50000,0.0001,5,0.0005,0.0001,0,15,1.358246497,0.778296802,75,375,450,0.329942408,0.318022237,-0.011920171,0.419704879,-0.101682641,0.025318931,-0.061341561,1.367224487,0.412753283
511010,国债ETF国泰,200,100000,0.0001,5,0.0005,0.0001,0,15,1.358246497,0.778296802,150,750,900,0.329942408,0.318022237,-0.011920171,0.419704879,-0.101682641,0.025318931,-0.061341561,1.367224487,0.412753283
511010,国债ETF国泰,200,200000,0.0001,5,0.0005,0.0001,0,15,1.358246497,0.778296802,300,1500,1800,0.329942408,0.318022237,-0.011920171,0.419704879,-0.101682641,0.025318931,-0.061341561,1.367224487,0.412753283
511010,国债ETF国泰,200,500000,0.0001,5,0.0005,0.0001,0,15,1.358246497,0.778296802,750,3750,4500,0.329942408,0.318022237,-0.011920171,0.419704879,-0.101682641,0.025318931,-0.061341561,1.367224487,0.412753283
511010,国债ETF国泰,200,1000000,0.0001,5,0.0005,0.0001,0,15,1.358246497,0.778296802,1500,7500,9000,0.329942408,0.318022237,-0.011920171,0.419704879,-0.101682641,0.025318931,-0.061341561,1.367224487,0.412753283
511010,国债ETF国泰,150,8000,0.0001,5,0.0002,0.000625,1,33,2.988142292,0.793029105,165,52.8,217.8,0.353531758,0.317169114,-0.036362644,0.419704879,-0.102535765,0.025258818,-0.053566477,1.334725915,0.471541526
511010,国债ETF国泰,200,10000,0.0001,5,0.0002,0.0005,1,15,1.358246497,0.778296802,75,30,105,0.329942408,0.316045264,-0.013897144,0.419704879,-0.103659615,0.025179576,-0.062280628,1.359402048,0.404292266
511010,国债ETF国泰,200,8000,0.0001,5,0.0001,0.000625,1,15,1.358246497,0.778296802,75,12,87,0.329942408,0.315551453,-0.014390955,0.419704879,-0.104153426,0.025144738,-0.062515262,1.357438818,0.402217592
511010,国债ETF国泰,100,10000,0.0001,5,0.0002,0.0005,1,57,5.161336687,0.781171398,285,114,399,0.368674679,0.315141044,-0.053533635,0.419704879,-0.104563834,0.025115775,-0.039897897,1.321455486,0.629501239
511010,国债ETF国泰,200,20000,0.0001,5,0.0005,0.00025,1,15,1.358246497,0.778296802,75,150,225,0.329942408,0.315057815,-0.014884593,0.419704879,-0.104647063,0.025109901,-0.062749844,1.355472572,0.400158775
511010,国债ETF国泰,200,8000,0.0001,5,0.0002,0.000625,1,15,1.358246497,0.778296802,75,24,99,0.329942408,0.313577939,-0.016364469,0.419704879,-0.10612694,0.02500539,-0.063453273,1.349555905,0.394075658
511010,国债ETF国泰,100,8000,0.0001,5,0.0001,0.000625,1,57,5.161336687,0.781171398,285,45.6,330.6,0.368674679,0.313267673,-0.055407007,0.419704879,-0.106437206,0.024983465,-0.040041948,1.31442505,0.62393231
511010,国债ETF国泰,100,20000,0.0001,5,0.0005,0.00025,1,57,5.161336687,0.781171398,285,570,855,0.368674679,0.311396923,-0.057277756,0.419704879,-0.108307955,0.024851169,-0.040185982,1.307385301,0.618403926
511010,国债ETF国泰,200,10000,0.0001,5,0.0005,0.0005,1,15,1.358246497,0.778296802,75,75,150,0.329942408,0.310130936,-0.019811472,0.419704879,-0.109573942,0.024761543,-0.065092758,1.335647882,0.380403958
511010,国债ETF国泰,150,10000,0.0001,5,0.0005,0.0005,1,33,2.988142292,0.793029105,165,165,330,0.353531758,0.309578524,-0.043953234,0.419704879,-0.110126355,0.02472241,-0.054891186,1.305264982,0.45038943
511010,国债ETF国泰,200,5000,0.0001,5,0.0001,0.001,1,15,1.358246497,0.778296802,75,7.5,82.5,0.329942408,0.308165013,-0.021777395,0.419704879,-0.111539866,0.024622208,-0.066028447,1.327637753,0.372903038
511010,国债ETF国泰,200,8000,0.0001,5,0.0005,0.000625,1,15,1.358246497,0.778296802,75,60,135,0.329942408,0.307673962,-0.022268446,0.419704879,-0.112030916,0.024587375,-0.066262237,1.325628267,0.371061657
511010,国债ETF国泰,200,5000,0.0001,5,0.0002,0.001,1,15,1.358246497,0.778296802,75,15,90,0.329942408,0.306201843,-0.023740565,0.419704879,-0.113503035,0.024482879,-0.066963292,1.319583394,0.365616415
511010,国债ETF国泰,100,8000,0.0001,5,0.0002,0.000625,1,57,5.161336687,0.781171398,285,91.2,376.2,0.368674679,0.305800369,-0.06287431,0.419704879,-0.113904509,0.024454362,-0.040617974,1.286212138,0.602057656
511010,国债ETF国泰,150,5000,0.0001,5,0.0001,0.001,1,33,2.988142292,0.793029105,165,16.5,181.5,0.353531758,0.305260107,-0.048271651,0.419704879,-0.114444772,0.024415975,-0.055647434,1.288318065,0.438761917
511010,国债ETF国泰,150,8000,0.0001,5,0.0005,0.000625,1,33,2.988142292,0.793029105,165,132,297,0.353531758,0.304182662,-0.049349096,0.419704879,-0.115522217,0.024339375,-0.055836413,1.284069323,0.435905069
511010,国债ETF国泰,150,5000,0.0001,5,0.0002,0.001,1,33,2.988142292,0.793029105,165,33,198,0.353531758,0.300955499,-0.052576258,0.419704879,-0.118749379,0.0241096,-0.056403152,1.271295432,0.427451296
511010,国债ETF国泰,200,5000,0.0001,5,0.0005,0.001,1,15,1.358246497,0.778296802,75,37.5,112.5,0.329942408,0.300328819,-0.029613589,0.419704879,-0.119376059,0.02406492,-0.069762779,1.295166016,0.344953582
511010,国债ETF国泰,250,50000,0.0001,5,0.0001,0.0001,0,19,1.720445562,0.759971254,95,95,190,0.304637692,0.299689699,-0.004947994,0.419704879,-0.12001518,0.024019333,-0.055077199,1.323867985,0.436103029
511010,国债ETF国泰,250,100000,0.0001,5,0.0001,0.0001,0,19,1.720445562,0.759971254,190,190,380,0.304637692,0.299689699,-0.004947994,0.419704879,-0.12001518,0.024019333,-0.055077199,1.323867985,0.436103029
511010,国债ETF国泰,250,200000,0.0001,5,0.0001,0.0001,0,19,1.720445562,0.759971254,380,380,760,0.304637692,0.299689699,-0.004947994,0.419704879,-0.12001518,0.024019333,-0.055077199,1.323867985,0.436103029
511010,国债ETF国泰,250,500000,0.0001,5,0.0001,0.0001,0,19,1.720445562,0.759971254,950,950,1900,0.304637692,0.299689699,-0.004947994,0.419704879,-0.12001518,0.024019333,-0.055077199,1.323867985,0.436103029
511010,国债ETF国泰,250,1000000,0.0001,5,0.0001,0.0001,0,19,1.720445562,0.759971254,1900,1900,3800,0.304637692,0.299689699,-0.004947994,0.419704879,-0.12001518,0.024019333,-0.055077199,1.323867985,0.436103029
511010,国债ETF国泰,50,50000,0.0001,5,0.0001,0.0001,0,131,11.8620194,0.75961193,655,655,1310,0.333376385,0.298897451,-0.034478934,0.419704879,-0.120807428,0.023962796,-0.031216426,1.274942825,0.767634183
511010,国债ETF国泰,50,100000,0.0001,5,0.0001,0.0001,0,131,11.8620194,0.75961193,1310,1310,2620,0.333376385,0.298897451,-0.034478934,0.419704879,-0.120807428,0.023962796,-0.031216426,1.274942825,0.767634183
511010,国债ETF国泰,50,200000,0.0001,5,0.0001,0.0001,0,131,11.8620194,0.75961193,2620,2620,5240,0.333376385,0.298897451,-0.034478934,0.419704879,-0.120807428,0.023962796,-0.031216426,1.274942825,0.767634183
511010,国债ETF国泰,50,500000,0.0001,5,0.0001,0.0001,0,131,11.8620194,0.75961193,6550,6550,13100,0.333376385,0.298897451,-0.034478934,0.419704879,-0.120807428,0.023962796,-0.031216426,1.274942825,0.767634183
511010,国债ETF国泰,50,1000000,0.0001,5,0.0001,0.0001,0,131,11.8620194,0.75961193,13100,13100,26200,0.333376385,0.298897451,-0.034478934,0.419704879,-0.120807428,0.023962796,-0.031216426,1.274942825,0.767634183
511010,国债ETF国泰,250,50000,0.0001,5,0.0002,0.0001,0,19,1.720445562,0.759971254,95,190,285,0.304637692,0.297222374,-0.007415318,0.419704879,-0.122482505,0.023843153,-0.056305404,1.314200001,0.423461181
511010,国债ETF国泰,250,100000,0.0001,5,0.0002,0.0001,0,19,1.720445562,0.759971254,190,380,570,0.304637692,0.297222374,-0.007415318,0.419704879,-0.122482505,0.023843153,-0.056305404,1.314200001,0.423461181
511010,国债ETF国泰,250,200000,0.0001,5,0.0002,0.0001,0,19,1.720445562,0.759971254,380,760,1140,0.304637692,0.297222374,-0.007415318,0.419704879,-0.122482505,0.023843153,-0.056305404,1.314200001,0.423461181
511010,国债ETF国泰,250,500000,0.0001,5,0.0002,0.0001,0,19,1.720445562,0.759971254,950,1900,2850,0.304637692,0.297222374,-0.007415318,0.419704879,-0.122482505,0.023843153,-0.056305404,1.314200001,0.423461181
511010,国债ETF国泰,250,1000000,0.0001,5,0.0002,0.0001,0,19,1.720445562,0.759971254,1900,3800,5700,0.304637692,0.297222374,-0.007415318,0.419704879,-0.122482505,0.023843153,-0.056305404,1.314200001,0.423461181
511010,国债ETF国泰,250,20000,0.0001,5,0.0001,0.00025,1,19,1.720445562,0.759971254,95,38,133,0.304637692,0.295990376,-0.008647316,0.419704879,-0.123714502,0.023755068,-0.056918954,1.30934104,0.417348982
511010,国债ETF国泰,200,3000,0.0001,5,0.0001,0.001666667,1,15,1.358246497,0.778296802,75,4.5,79.5,0.329942408,0.295129054,-0.034813354,0.419704879,-0.124575825,0.02369344,-0.072244862,1.273160405,0.327960202
511010,国债ETF国泰,250,20000,0.0001,5,0.0002,0.00025,1,19,1.720445562,0.759971254,95,76,171,0.304637692,0.293529705,-0.011107987,0.419704879,-0.126175173,0.023578906,-0.05814495,1.29957417,0.405519421
511010,国债ETF国泰,200,3000,0.0001,5,0.0002,0.001666667,1,15,1.358246497,0.778296802,75,9,84,0.329942408,0.29318415,-0.036758258,0.419704879,-0.126520728,0.023554143,-0.073174106,1.264839871,0.321891784
511010,国债ETF国泰,100,10000,0.0001,5,0.0005,0.0005,1,57,5.161336687,0.781171398,285,285,570,0.368674679,0.292832836,-0.075841844,0.419704879,-0.126872043,0.023528962,-0.041625326,1.236518999,0.565255915
511010,国债ETF国泰,250,10000,0.0001,5,0.0001,0.0005,1,19,1.720445562,0.759971254,95,19,114,0.304637692,0.289846997,-0.014790696,0.419704879,-0.129857882,0.023314688,-0.059981185,1.284804526,0.388700031
511010,国债ETF国泰,250,50000,0.0001,5,0.0005,0.0001,0,19,1.720445562,0.759971254,95,475,570,0.304637692,0.289846997,-0.014790696,0.419704879,-0.129857882,0.023314688,-0.059981185,1.284804526,0.388700031
511010,国债ETF国泰,250,100000,0.0001,5,0.0005,0.0001,0,19,1.720445562,0.759971254,190,950,1140,0.304637692,0.289846997,-0.014790696,0.419704879,-0.129857882,0.023314688,-0.059981185,1.284804526,0.388700031
