date,portfolio_value,nav,gross_return,cost,daily_return,one_way_turnover,two_way_traded,cash_target
2017-05-03,113856.42225514927,1.1385642225514927,0.001971141098815188,0.0,0.001971141098815188,0.0,0.0,False
2017-05-04,113059.1083738107,1.130591083738107,-0.00700280112044821,0.0,-0.00700280112044821,0.0,0.0,False
2017-05-05,113622.18825810251,1.136221882581025,0.004980402661854344,0.0,0.004980402661854344,0.0,0.0,False
2017-05-08,112704.42817673876,1.1270442817673876,-0.008077296304828951,0.0,-0.008077296304828951,0.0,0.0,False
2017-05-09,112103.06066697248,1.1210306066697249,-0.0053357930961081546,0.0,-0.0053357930961081546,0.0,0.0,False
2017-05-10,112244.96327541169,1.122449632754117,0.0012658227848101333,0.0,0.0012658227848101333,0.0,0.0,False
2017-05-11,111961.51639845358,1.1196151639845358,-0.0025252525252525415,0.0,-0.0025252525252525415,0.0,0.0,False
2017-05-12,112830.51782892,1.1283051782892,0.007761608259875485,0.0,0.007761608259875485,0.0,0.0,False
2017-05-15,113627.34351980219,1.136273435198022,0.007062146892655385,0.0,0.007062146892655385,0.0,0.0,False
2017-05-16,115383.62097215762,1.1538362097215762,0.015456468469223217,0.0,0.015456468469223217,0.0,0.0,False
2017-05-17,115100.8179795788,1.151008179795788,-0.0024509803921567985,0.0,-0.0024509803921567985,0.0,0.0,False
2017-05-18,115118.04723410039,1.151180472341004,0.00014968837601714302,0.0,0.00014968837601714302,0.0,0.0,False
2017-05-19,115385.8455686517,1.153858455686517,0.0023262932353840804,0.0,0.0023262932353840804,0.0,0.0,False
2017-05-22,115863.96371327319,1.1586396371327319,0.004143646408839796,0.0,0.004143646408839796,0.0,0.0,False
2017-05-23,116924.80520214672,1.1692480520214672,0.009155922643029779,0.0,0.009155922643029779,0.0,0.0,False
2017-05-24,116607.935811355,1.16607935811355,-0.0027100271002710175,0.0,-0.0027100271002710175,0.0,0.0,False
2017-05-25,116590.92821648205,1.1659092821648205,-0.0001458528079980037,0.0,-0.0001458528079980037,0.0,0.0,False
2017-05-26,116413.86761272606,1.1641386761272605,-0.0015186482041487093,0.0,-0.0015186482041487093,0.0,0.0,False
2017-05-31,116432.83988580504,1.1643283988580504,0.00016297262059972173,0.0,0.00016297262059972173,0.0,0.0,False
2017-06-01,116740.19068369537,1.1674019068369537,0.002739726027397249,0.0001,0.002639726027397249,0.5,1.0,False
2017-06-02,116740.19068369537,1.1674019068369537,0.0,0.0,0.0,0.0,0.0,False
2017-06-05,115467.81803319186,1.1546781803319186,-0.010899182561307952,0.0,-0.010899182561307952,0.0,0.0,False
2017-06-06,116422.09752106947,1.1642209752106947,0.008264462809917328,0.0,0.008264462809917328,0.0,0.0,False
2017-06-07,117694.47017157295,1.1769447017157295,0.010928961748633892,0.0,0.010928961748633892,0.0,0.0,False
2017-06-08,119284.93598470233,1.1928493598470233,0.013513513513513598,0.0,0.013513513513513598,0.0,0.0,False
2017-06-09,120557.30863520582,1.2055730863520582,0.010666666666666602,0.0,0.010666666666666602,0.0,0.0,False
2017-06-12,123102.0539362128,1.231020539362128,0.02110817941952514,0.0,0.02110817941952514,0.0,0.0,False
2017-06-13,123102.0539362128,1.231020539362128,0.0,0.0,0.0,0.0,0.0,False
2017-06-14,122783.96077358694,1.2278396077358693,-0.0025839793281653423,0.0,-0.0025839793281653423,0.0,0.0,False
2017-06-15,121829.6812857093,1.218296812857093,-0.007772020725388629,0.0,-0.007772020725388629,0.0,0.0,False
2017-06-16,121193.49496045755,1.2119349496045755,-0.005221932114882533,0.0,-0.005221932114882533,0.0,0.0,False
2017-06-19,121829.68128570927,1.2182968128570928,0.005249343832020914,0.0,0.005249343832020914,0.0,0.0,False
2017-06-20,121829.68128570927,1.2182968128570928,0.0,0.0,0.0,0.0,0.0,False
2017-06-21,121193.49496045752,1.2119349496045753,-0.005221932114882533,0.0,-0.005221932114882533,0.0,0.0,False
2017-06-22,119284.93598470229,1.192849359847023,-0.015748031496062964,0.0,-0.015748031496062964,0.0,0.0,False
2017-06-23,120557.30863520577,1.2055730863520577,0.010666666666666602,0.0,0.010666666666666602,0.0,0.0,False
2017-06-26,122465.86761096101,1.22465867610961,0.0158311345646438,0.0,0.0158311345646438,0.0,0.0,False
2017-06-27,122147.77444833513,1.2214777444833513,-0.0025974025974025983,0.0,-0.0025974025974025983,0.0,0.0,False
2017-06-28,122783.96077358686,1.2278396077358686,0.005208333333333259,0.0,0.005208333333333259,0.0,0.0,False
2017-06-29,121511.58812308336,1.2151158812308336,-0.010362694300518172,0.0,-0.010362694300518172,0.0,0.0,False
2017-06-30,121511.58812308336,1.2151158812308336,0.0,0.0,0.0,0.0,0.0,False
2017-07-03,121817.53012689693,1.2181753012689693,0.002617801047120505,0.0001,0.002517801047120505,0.5,1.0,False
2017-07-04,120077.00767691238,1.2007700767691238,-0.01428794729437921,0.0,-0.01428794729437921,0.0,0.0,False
2017-07-05,120935.55914035377,1.2093555914035377,0.007150007150007132,0.0,0.007150007150007132,0.0,0.0,False
2017-07-06,121070.53186260861,1.210705318626086,0.0011160714285713969,0.0,0.0011160714285713969,0.0,0.0,False
2017-07-07,120506.76127554472,1.2050676127554472,-0.0046565467119915604,0.0,-0.0046565467119915604,0.0,0.0,False
2017-07-10,119966.37221152881,1.1996637221152882,-0.004484304932735439,0.0,-0.004484304932735439,0.0,0.0,False
2017-07-11,119672.39666386927,1.1967239666386926,-0.0024504829331773448,0.0,-0.0024504829331773448,0.0,0.0,False
2017-07-12,119242.73386405568,1.1924273386405568,-0.0035903250188964453,0.0,-0.0035903250188964453,0.0,0.0,False
2017-07-13,118180.37601505869,1.1818037601505869,-0.00890920406276624,0.0,-0.00890920406276624,0.0,0.0,False
2017-07-14,117162.9709546943,1.171629709546943,-0.008608917103417713,0.0,-0.008608917103417713,0.0,0.0,False
2017-07-17,116962.78262301558,1.1696278262301558,-0.0017086314050208107,0.0,-0.0017086314050208107,0.0,0.0,False
2017-07-18,116156.17314080229,1.1615617314080229,-0.006896291829966872,0.0,-0.006896291829966872,0.0,0.0,False
2017-07-19,116991.75721332151,1.1699175721332151,0.007193626046084978,0.0,0.007193626046084978,0.0,0.0,False
2017-07-20,118058.27004920432,1.1805827004920433,0.009116136566255317,0.0,0.009116136566255317,0.0,0.0,False
2017-07-21,118329.04589794102,1.1832904589794102,0.002293577981651418,0.0,0.002293577981651418,0.0,0.0,False
2017-07-24,119838.8785096525,1.198388785096525,0.012759611135660598,0.0,0.012759611135660598,0.0,0.0,False
2017-07-25,119410.73908468202,1.1941073908468203,-0.0035726254308693917,0.0,-0.0035726254308693917,0.0,0.0,False
2017-07-26,117831.66607277335,1.1783166607277336,-0.013223877718308519,0.0,-0.013223877718308519,0.0,0.0,False
2017-07-27,118017.65618647393,1.1801765618647393,0.0015784391403386722,0.0,0.0015784391403386722,0.0,0.0,False
2017-07-28,119095.44300096226,1.1909544300096226,0.0091324200913242,0.0,0.0091324200913242,0.0,0.0,False
2017-07-31,120033.65701078686,1.2003365701078685,0.007877832989940603,0.0,0.007877832989940603,0.0,0.0,False
2017-08-01,120155.91948066831,1.201559194806683,0.0011185682326622093,0.0001,0.0010185682326622092,0.5,1.0,False
2017-08-02,120683.79146842154,1.2068379146842154,0.004393224986623756,0.0,0.004393224986623756,0.0,0.0,False
2017-08-03,120056.08823439975,1.2005608823439975,-0.005201222354586421,0.0,-0.005201222354586421,0.0,0.0,False
2017-08-04,119820.45793473482,1.1982045793473481,-0.0019626684754618373,0.0,-0.0019626684754618373,0.0,0.0,False
2017-08-07,119986.16798959408,1.1998616798959407,0.0013829863256701325,0.0,0.0013829863256701325,0.0,0.0,False
2017-08-08,120745.82884353238,1.2074582884353238,0.006331236897274661,0.0,0.006331236897274661,0.0,0.0,False
2017-08-09,121527.71117730439,1.2152771117730439,0.006475439700573071,0.0,0.006475439700573071,0.0,0.0,False
2017-08-10,122035.25669007111,1.2203525669007111,0.004176376793818215,0.0,0.004176376793818215,0.0,0.0,False
2017-08-11,118400.71032207568,1.1840071032207569,-0.02978275677516673,0.0,-0.02978275677516673,0.0,0.0,False
2017-08-14,121081.47631058801,1.21081476310588,0.022641468798793918,0.0,0.022641468798793918,0.0,0.0,False
2017-08-15,121498.65298030456,1.2149865298030456,0.0034454210704076282,0.0,0.0034454210704076282,0.0,0.0,False
2017-08-16,122460.03457534955,1.2246003457534955,0.007912693445258467,0.0,0.007912693445258467,0.0,0.0,False
2017-08-17,122221.84208780363,1.2222184208780362,-0.0019450630433994198,0.0,-0.0019450630433994198,0.0,0.0,False
2017-08-18,121179.14539836586,1.2117914539836585,-0.00853118126536423,0.0,-0.00853118126536423,0.0,0.0,False
2017-08-21,122130.88062264536,1.2213088062264537,0.007853952271661635,0.0,0.007853952271661635,0.0,0.0,False
2017-08-22,121615.5604512418,1.216155604512418,-0.004219409282700426,0.0,-0.004219409282700426,0.0,0.0,False
2017-08-23,121823.6582983814,1.218236582983814,0.001711112018622174,0.0,0.001711112018622174,0.0,0.0,False
2017-08-24,120621.04013312816,1.2062104013312815,-0.009871794871794848,0.0,-0.009871794871794848,0.0,0.0,False
2017-08-25,122568.66906299809,1.2256866906299808,0.016146676630547585,0.0,0.016146676630547585,0.0,0.0,False
2017-08-28,126005.16574192754,1.2600516574192755,0.028037317409094098,0.0,0.028037317409094098,0.0,0.0,False
2017-08-29,125469.52946246852,1.2546952946246852,-0.004250907304515439,0.0,-0.004250907304515439,0.0,0.0,False
2017-08-30,125794.46519475481,1.2579446519475481,0.0025897581163998318,0.0,0.0025897581163998318,0.0,0.0,False
2017-08-31,126258.92057528088,1.2625892057528088,0.0036921765978097376,0.0,0.0036921765978097376,0.0,0.0,False
2017-09-01,126785.5152694637,1.267855152694637,0.004170752385522336,0.0,0.004170752385522336,0.0,0.0,False
2017-09-04,126618.10481796354,1.2661810481796354,-0.0013204225352111965,0.0,-0.0013204225352111965,0.0,0.0,False
2017-09-05,127318.00460979796,1.2731800460979796,0.005527643877158428,0.0,0.005527643877158428,0.0,0.0,False
2017-09-06,126577.38599183984,1.2657738599183983,-0.00581707685592453,0.0,-0.00581707685592453,0.0,0.0,False
2017-09-07,125555.45052163821,1.2555545052163821,-0.008073602264684954,0.0,-0.008073602264684954,0.0,0.0,False
2017-09-08,125026.83604639884,1.2502683604639884,-0.004210207307155267,0.0,-0.004210207307155267,0.0,0.0,False
2017-09-11,125463.97252103052,1.2546397252103052,0.0034963411732618077,0.0,0.0034963411732618077,0.0,0.0,False
2017-09-12,125895.3686500623,1.258953686500623,0.0034384064234810885,0.0,0.0034384064234810885,0.0,0.0,False
2017-09-13,126130.26957828985,1.2613026957828986,0.0018658424908424287,0.0,0.0018658424908424287,0.0,0.0,False
2017-09-14,126017.35080516696,1.2601735080516696,-0.0008952551477171,0.0,-0.0008952551477171,0.0,0.0,False
2017-09-15,126721.98639710355,1.2672198639710355,0.005591575980882224,0.0,0.005591575980882224,0.0,0.0,False
2017-09-18,128792.65777825573,1.2879265777825573,0.01634026927784582,0.0,0.01634026927784582,0.0,0.0,False
2017-09-19,127426.39222435001,1.2742639222435002,-0.01060825653786901,0.0,-0.01060825653786901,0.0,0.0,False
2017-09-20,127805.1486811951,1.278051486811951,0.002972354864903104,0.0,0.002972354864903104,0.0,0.0,False
2017-09-21,127690.62793864925,1.2769062793864925,-0.0008960573476702316,0.0,-0.0008960573476702316,0.0,0.0,False
2017-09-22,129044.32251944904,1.2904432251944904,0.010601362078430765,0.0,0.010601362078430765,0.0,0.0,False
2017-09-25,129359.807949032,1.29359807949032,0.0024447834931706214,0.0,0.0024447834931706214,0.0,0.0,False
2017-09-26,129160.81228637477,1.2916081228637477,-0.0015383113643430146,0.0,-0.0015383113643430146,0.0,0.0,False
2017-09-27,129043.7127285449,1.290437127285449,-0.0009066183136899331,0.0,-0.0009066183136899331,0.0,0.0,False
2017-09-28,128856.06605817396,1.2885606605817397,-0.0014541326067211147,0.0,-0.0014541326067211147,0.0,0.0,False
2017-09-29,130333.603095467,1.30333603095467,0.011466569502641688,0.0,0.011466569502641688,0.0,0.0,False
2017-10-09,130578.65607792076,1.3057865607792076,0.001980198019801982,0.0001,0.001880198019801982,0.5,1.0,False
2017-10-10,131759.99801679043,1.3175999801679044,0.00904697577960012,0.0,0.00904697577960012,0.0,0.0,False
2017-10-11,133901.565118675,1.33901565118675,0.01625354534091339,0.0,0.01625354534091339,0.0,0.0,False
2017-10-12,135159.09579838207,1.3515909579838206,0.009391456168511114,0.0,0.009391456168511114,0.0,0.0,False
2017-10-13,134746.96355590277,1.3474696355590277,-0.0030492379372976663,0.0,-0.0030492379372976663,0.0,0.0,False
2017-10-16,133974.1093497636,1.339741093497636,-0.005735596452372205,0.0,-0.005735596452372205,0.0,0.0,False
2017-10-17,132518.66493438894,1.3251866493438895,-0.010863624490123902,0.0,-0.010863624490123902,0.0,0.0,False
2017-10-18,132685.22738587382,1.326852273858738,0.0012568980495488713,0.0,0.0012568980495488713,0.0,0.0,False
2017-10-19,133038.05579388744,1.3303805579388743,0.0026591385866002737,0.0,0.0026591385866002737,0.0,0.0,False
2017-10-20,132932.68099587742,1.3293268099587743,-0.0007920650777794025,0.0,-0.0007920650777794025,0.0,0.0,False
2017-10-23,133306.0874031692,1.333060874031692,0.002808988764044895,0.0,0.002808988764044895,0.0,0.0,False
2017-10-24,132776.03470697257,1.3277603470697257,-0.003976207737562187,0.0,-0.003976207737562187,0.0,0.0,False
2017-10-25,132798.8660183137,1.327988660183137,0.00017195355616328456,0.0,0.00017195355616328456,0.0,0.0,False
2017-10-26,134917.0659511513,1.349170659511513,0.015950436900157516,0.0,0.015950436900157516,0.0,0.0,False
2017-10-27,136658.93662616055,1.3665893662616053,0.012910677109150337,0.0,0.012910677109150337,0.0,0.0,False
2017-10-30,133368.89797949122,1.3336889797949123,-0.024074815214386036,0.0,-0.024074815214386036,0.0,0.0,False
2017-10-31,132919.74691304602,1.3291974691304602,-0.003367734706140324,0.0,-0.003367734706140324,0.0,0.0,False
2017-11-01,132935.52250780197,1.3293552250780196,0.0002186851097922271,0.0001,0.0001186851097922271,0.5,1.0,False
2017-11-02,131813.00751879378,1.3181300751879377,-0.00844405594405595,0.0,-0.00844405594405595,0.0,0.0,False
2017-11-03,132778.6705775395,1.3277867057753951,0.0073260073260073,0.0,0.0073260073260073,0.0,0.0,False
2017-11-06,138365.0221493216,1.3836502214932158,0.04207265781080227,0.0,0.04207265781080227,0.0,0.0,False
2017-11-07,138806.7332407382,1.388067332407382,0.003192360934542504,0.0,0.003192360934542504,0.0,0.0,False
2017-11-08,140113.22031263326,1.4011322031263325,0.009412274472515414,0.0,0.009412274472515414,0.0,0.0,False
2017-11-09,136258.5284550075,1.362585284550075,-0.027511264454737394,0.0,-0.027511264454737394,0.0,0.0,False
2017-11-10,137027.82639833956,1.3702782639833955,0.0056458700387775895,0.0,0.0056458700387775895,0.0,0.0,False
2017-11-13,136823.24576445104,1.3682324576445104,-0.0014929860544805607,0.0,-0.0014929860544805607,0.0,0.0,False
2017-11-14,134777.46764591575,1.3477746764591574,-0.014951977692863827,0.0,-0.014951977692863827,0.0,0.0,False
2017-11-15,135253.7131146292,1.3525371311462921,0.0035335689045936647,0.0,0.0035335689045936647,0.0,0.0,False
2017-11-16,138011.10491972452,1.3801110491972453,0.02038681039949275,0.0,0.02038681039949275,0.0,0.0,False
2017-11-17,137067.43924505977,1.3706743924505975,-0.006837606837606869,0.0,-0.006837606837606869,0.0,0.0,False
2017-11-20,137067.43924505977,1.3706743924505975,0.0,0.0,0.0,0.0,0.0,False
2017-11-21,137912.13087450463,1.3791213087450462,0.006162598747720405,0.0,0.006162598747720405,0.0,0.0,False
2017-11-22,137317.68203452832,1.3731768203452832,-0.004310344827586188,0.0,-0.004310344827586188,0.0,0.0,False
2017-11-23,132611.81971542054,1.3261181971542053,-0.03426989335520908,0.0,-0.03426989335520908,0.0,0.0,False
2017-11-24,131056.24387454691,1.310562438745469,-0.011730295566502513,0.0,-0.011730295566502513,0.0,0.0,False
2017-11-27,129942.23658658771,1.299422365865877,-0.008500222919753386,0.0,-0.008500222919753386,0.0,0.0,False
2017-11-28,130420.84519279981,1.3042084519279982,0.0036832412523020164,0.0,0.0036832412523020164,0.0,0.0,False
2017-11-29,128904.26856425157,1.2890426856425157,-0.011628330013551957,0.0,-0.011628330013551957,0.0,0.0,False
2017-11-30,127820.76457499292,1.2782076457499292,-0.008405493482309123,0.0,-0.008405493482309123,0.0,0.0,False
2017-12-01,127940.89687252582,1.2794089687252581,0.0009398496240601295,0.0,0.0009398496240601295,0.0,0.0,False
2017-12-04,129463.36216486855,1.2946336216486856,0.011899754727057066,0.0,0.011899754727057066,0.0,0.0,False
2017-12-05,128986.51736868119,1.2898651736868119,-0.0036832412523020164,0.0,-0.0036832412523020164,0.0,0.0,False
2017-12-06,128782.89643021874,1.2878289643021874,-0.0015786218793737983,0.0,-0.0015786218793737983,0.0,0.0,False
2017-12-07,126865.39010777608,1.2686539010777609,-0.01488944864259728,0.0,-0.01488944864259728,0.0,0.0,False
2017-12-08,129352.3010679145,1.2935230106791449,0.019602753422550467,0.0,0.019602753422550467,0.0,0.0,False
2017-12-11,133598.4884241331,1.335984884241331,0.032826531272831416,0.0,0.032826531272831416,0.0,0.0,False
2017-12-12,132871.64166516258,1.3287164166516259,-0.005440531307981611,0.0,-0.005440531307981611,0.0,0.0,False
2017-12-13,135417.59304114248,1.354175930411425,0.01916098381922393,0.0,0.01916098381922393,0.0,0.0,False
2017-12-14,135534.73628771785,1.3553473628771786,0.0008650519031141446,0.0,0.0008650519031141446,0.0,0.0,False
2017-12-15,134777.1028783333,1.347771028783333,-0.005589957453978667,0.0,-0.005589957453978667,0.0,0.0,False
2017-12-18,134247.98314493414,1.3424798314493416,-0.003925887425231367,0.0,-0.003925887425231367,0.0,0.0,False
2017-12-19,135027.67352476678,1.350276735247668,0.0058078368223295485,0.0,0.0058078368223295485,0.0,0.0,False
2017-12-20,136434.21179064977,1.3643421179064976,0.01041666666666663,0.0,0.01041666666666663,0.0,0.0,False
2017-12-21,137550.967216651,1.37550967216651,0.008185303461237803,0.0,0.008185303461237803,0.0,0.0,False
2017-12-22,137999.18185607684,1.3799918185607685,0.003258534988851758,0.0,0.003258534988851758,0.0,0.0,False
2017-12-25,138700.87261127724,1.3870087261127724,0.005084745762711895,0.0,0.005084745762711895,0.0,0.0,False
2017-12-26,138833.69577964785,1.3883369577964786,0.0009576231632144605,0.0,0.0009576231632144605,0.0,0.0,False
2017-12-27,135966.41754452,1.3596641754452,-0.020652610441767083,0.0,-0.020652610441767083,0.0,0.0,False
2017-12-28,136737.09376827427,1.3673709376827428,0.005668136571311322,0.0,0.005668136571311322,0.0,0.0,False
2017-12-29,136374.14508673275,1.3637414508673276,-0.002654354217565935,0.0,-0.002654354217565935,0.0,0.0,False
2018-01-02,136662.84090116495,1.3666284090116496,0.0022169394994087654,0.0001,0.0021169394994087656,0.5,1.0,False
2018-01-03,137493.9704987462,1.374939704987462,0.006081606324738309,0.0,0.006081606324738309,0.0,0.0,False
2018-01-04,138751.90992908741,1.3875190992908741,0.009149051596794688,0.0,0.009149051596794688,0.0,0.0,False
2018-01-05,139021.33111341574,1.3902133111341575,0.001941747572815511,0.0,0.001941747572815511,0.0,0.0,False
2018-01-08,139671.5803498527,1.396715803498527,0.004677334271144751,0.0,0.004677334271144751,0.0,0.0,False
2018-01-09,141266.52498680045,1.4126652498680046,0.011419249592169667,0.0,0.011419249592169667,0.0,0.0,False
2018-01-10,143588.26496637633,1.4358826496637633,0.016435174432108512,0.0,0.016435174432108512,0.0,0.0,False
2018-01-11,143134.58956363896,1.4313458956363896,-0.003159557661927326,0.0,-0.003159557661927326,0.0,0.0,False
2018-01-12,144316.42806406185,1.4431642806406186,0.00825683368377872,0.0,0.00825683368377872,0.0,0.0,False
2018-01-15,145340.6428756794,1.453406428756794,0.00709700777213601,0.0,0.00709700777213601,0.0,0.0,False
2018-01-16,146756.51114479892,1.4675651114479893,0.009741722900803662,0.0,0.009741722900803662,0.0,0.0,False
2018-01-17,147092.85939036764,1.4709285939036765,0.0022918795421407734,0.0,0.0022918795421407734,0.0,0.0,False
2018-01-18,148230.35295851046,1.4823035295851046,0.007733166469515884,0.0,0.007733166469515884,0.0,0.0,False
2018-01-19,147203.8200357466,1.4720382003574661,-0.006925254526319424,0.0,-0.006925254526319424,0.0,0.0,False
2018-01-22,148547.48036850226,1.4854748036850227,0.009127890379674708,0.0,0.009127890379674708,0.0,0.0,False
2018-01-23,151159.00341551783,1.5115900341551782,0.017580392750769835,0.0,0.017580392750769835,0.0,0.0,False
2018-01-24,150729.25568672307,1.5072925568672306,-0.0028430177434647375,0.0,-0.0028430177434647375,0.0,0.0,False
2018-01-25,149483.89027280596,1.4948389027280597,-0.008262267389586686,0.0,-0.008262267389586686,0.0,0.0,False
2018-01-26,149982.04567876787,1.4998204567876787,0.0033325022853818442,0.0,0.0033325022853818442,0.0,0.0,False
2018-01-29,147443.205409112,1.47443205409112,-0.01692762795817282,0.0,-0.01692762795817282,0.0,0.0,False
2018-01-30,145064.01920476154,1.4506401920476155,-0.01613628920877641,0.0,-0.01613628920877641,0.0,0.0,False
2018-01-31,147683.68113076888,1.4768368113076888,0.018058660861378972,0.0,0.018058660861378972,0.0,0.0,False
2018-02-01,147502.17172581918,1.4750217172581916,-0.0012290417164574907,0.0,-0.0012290417164574907,0.0,0.0,False
2018-02-02,146748.69513906914,1.4674869513906914,-0.005108240630860628,0.0,-0.005108240630860628,0.0,0.0,False
2018-02-05,147503.72240948715,1.4750372240948715,0.00514503566592206,0.0,0.00514503566592206,0.0,0.0,False
2018-02-06,142893.36447555647,1.4289336447555647,-0.03125587516450462,0.0,-0.03125587516450462,0.0,0.0,False
2018-02-07,139419.01618221647,1.3941901618221646,-0.024314273137114983,0.0,-0.024314273137114983,0.0,0.0,False
2018-02-08,137207.441554739,1.37207441554739,-0.015862790371343527,0.0,-0.015862790371343527,0.0,0.0,False
2018-02-09,133097.2204783074,1.330972204783074,-0.029956254776398683,0.0,-0.029956254776398683,0.0,0.0,False
2018-02-12,135546.60817015948,1.3554660817015949,0.01840299656934813,0.0,0.01840299656934813,0.0,0.0,False
2018-02-13,137062.25678964623,1.3706225678964623,0.011181752460999062,0.0,0.011181752460999062,0.0,0.0,False
2018-02-14,137663.40703872364,1.3766340703872364,0.004385964912280715,0.0,0.004385964912280715,0.0,0.0,False
2018-02-22,141613.07197169415,1.4161307197169415,0.028690739376074692,0.0,0.028690739376074692,0.0,0.0,False
2018-02-23,142015.6644987567,1.4201566449875669,0.002842905117848238,0.0,0.002842905117848238,0.0,0.0,False
2018-02-26,141896.12269362307,1.4189612269362306,-0.0008417508417508657,0.0,-0.0008417508417508657,0.0,0.0,False
2018-02-27,139751.5236341958,1.3975152363419578,-0.015113866529375353,0.0,-0.015113866529375353,0.0,0.0,False
2018-02-28,137994.3691569116,1.379943691569116,-0.012573419105494699,0.0,-0.012573419105494699,0.0,0.0,False
2018-03-01,138360.67860337876,1.3836067860337877,0.0027545245918740857,0.0001,0.002654524591874086,0.5,1.0,False
2018-03-02,137322.842694201,1.37322842694201,-0.007500945497331601,0.0,-0.007500945497331601,0.0,0.0,False
2018-03-05,137115.17054474185,1.3711517054474185,-0.0015122913667146576,0.0,-0.0015122913667146576,0.0,0.0,False
2018-03-06,138299.14007097713,1.3829914007097712,0.00863485434566802,0.0,0.00863485434566802,0.0,0.0,False
2018-03-07,137393.15017116326,1.3739315017116325,-0.0065509438406406995,0.0,-0.0065509438406406995,0.0,0.0,False
2018-03-08,137625.49484450792,1.3762549484450792,0.0016910935738444488,0.0,0.0016910935738444488,0.0,0.0,False
2018-03-09,137910.21103995523,1.3791021103995524,0.0020687750897390167,0.0,0.0020687750897390167,0.0,0.0,False
2018-03-12,139891.81706329566,1.3989181706329565,0.014368812928335695,0.0,0.014368812928335695,0.0,0.0,False
2018-03-13,139455.5613042054,1.3945556130420538,-0.0031185223571217335,0.0,-0.0031185223571217335,0.0,0.0,False
2018-03-14,139306.51328355056,1.3930651328355057,-0.0010687850614267136,0.0,-0.0010687850614267136,0.0,0.0,False
2018-03-15,138946.69556603013,1.3894669556603014,-0.00258292099227303,0.0,-0.00258292099227303,0.0,0.0,False
2018-03-16,137222.8885405251,1.3722288854052511,-0.012406247003447834,0.0,-0.012406247003447834,0.0,0.0,False
2018-03-19,137260.86873665452,1.372608687366545,0.00027677741325327077,0.0,0.00027677741325327077,0.0,0.0,False
2018-03-20,137068.81880902094,1.3706881880902095,-0.001399160076729522,0.0,-0.001399160076729522,0.0,0.0,False
2018-03-21,136435.46981890267,1.3643546981890267,-0.004620664244584571,0.0,-0.004620664244584571,0.0,0.0,False
2018-03-22,136120.40905727525,1.3612040905727525,-0.0023092291326120007,0.0,-0.0023092291326120007,0.0,0.0,False
2018-03-23,130962.74027878123,1.3096274027878123,-0.03789048838608633,0.0,-0.03789048838608633,0.0,0.0,False
2018-03-26,131016.84034705708,1.3101684034705707,0.00041309511515025266,0.0,0.00041309511515025266,0.0,0.0,False
2018-03-27,132730.34676570227,1.3273034676570226,0.01307852039559354,0.0,0.01307852039559354,0.0,0.0,False
2018-03-28,131233.95052257145,1.3123395052257145,-0.011273957158962788,0.0,-0.011273957158962788,0.0,0.0,False
2018-03-29,132601.4601688712,1.326014601688712,0.010420395338662902,0.0,0.010420395338662902,0.0,0.0,False
2018-03-30,131843.7522988911,1.3184375229889111,-0.005714174406640238,0.0,-0.005714174406640238,0.0,0.0,False
2018-04-02,131286.82518907965,1.3128682518907966,-0.004024144869215318,0.0002,-0.004224144869215318,1.0,2.0,False
2018-04-03,129956.00526529983,1.2995600526529982,-0.010136736278474112,0.0,-0.010136736278474112,0.0,0.0,False
2018-04-04,130234.85928792873,1.3023485928792873,0.0021457571126445307,0.0,0.0021457571126445307,0.0,0.0,False
2018-04-09,131774.9788527987,1.317749788527987,0.011825709132644746,0.0,0.011825709132644746,0.0,0.0,False
2018-04-10,130848.80709514287,1.3084880709514286,-0.007028434120945115,0.0,-0.007028434120945115,0.0,0.0,False
2018-04-11,130793.64430060356,1.3079364430060356,-0.0004215765948800687,0.0,-0.0004215765948800687,0.0,0.0,False
2018-04-12,130394.03787175787,1.3039403787175787,-0.003055243479012426,0.0,-0.003055243479012426,0.0,0.0,False
2018-04-13,129360.22324924522,1.293602232492452,-0.007928388746803072,0.0,-0.007928388746803072,0.0,0.0,False
2018-04-16,130033.5016041682,1.300335016041682,0.005204678362573101,0.0,0.005204678362573101,0.0,0.0,False
2018-04-17,127666.714064874,1.27666714064874,-0.018201367417597425,0.0,-0.018201367417597425,0.0,0.0,False
2018-04-18,129058.06920620266,1.2905806920620266,0.010898339097391185,0.0,0.010898339097391185,0.0,0.0,False
2018-04-19,131569.77927826697,1.3156977927826696,0.019461859979101437,0.0,0.019461859979101437,0.0,0.0,False
2018-04-20,131053.53014432757,1.3105353014432757,-0.003923766816143481,0.0,-0.003923766816143481,0.0,0.0,False
2018-04-23,128020.15107767464,1.2802015107767464,-0.023146107268627647,0.0,-0.023146107268627647,0.0,0.0,False
2018-04-24,130181.97359741332,1.3018197359741333,0.016886579976202576,0.0,0.016886579976202576,0.0,0.0,False
2018-04-25,131709.80073186225,1.3170980073186225,0.011736088278809786,0.0,0.011736088278809786,0.0,0.0,False
2018-04-26,129779.73616710457,1.2977973616710456,-0.014653917582693354,0.0,-0.014653917582693354,0.0,0.0,False
2018-04-27,129946.63138747549,1.2994663138747549,0.0012859882852283566,0.0,0.0012859882852283566,0.0,0.0,False
2018-05-02,129869.22236212475,1.2986922236212475,-0.0005956985919852165,0.0,-0.0005956985919852165,0.0,0.0,False
