date,window_label,lookback_days,rebalance_frequency,position,strategy_return,strategy_return_after_cost,trade,nav
2023-04-14,mom_4m,84,weekly,512980,-0.023913043478260843,-0.023913043478260843,False,2.4940162595175845
2023-04-17,mom_4m,84,weekly,512980,-0.03897550111358583,-0.03897550111358583,False,2.396810726017456
2023-04-18,mom_4m,84,weekly,512980,0.008111239860950192,0.008111239860950192,False,2.4162518327174816
2023-04-19,mom_4m,84,weekly,512980,0.0011494252873562871,0.0011494252873562871,False,2.419029133674628
2023-04-20,mom_4m,84,weekly,512980,0.05855338691159595,0.05855338691159595,False,2.5606714824891013
2023-04-21,mom_4m,84,weekly,512980,-0.049891540130151846,-0.049891540130151846,False,2.432915638460361
2023-04-24,mom_4m,84,weekly,512980,0.03767123287671237,0.03767123287671237,False,2.5245665700461966
2023-04-25,mom_4m,84,weekly,512980,0.0264026402640265,0.0264026402640265,False,2.5912217930177137
2023-04-26,mom_4m,84,weekly,512980,-0.011789924973204746,-0.011789924973204746,False,2.5606714824891017
2023-04-27,mom_4m,84,weekly,512980,-0.045553145336225676,-0.045553145336225676,False,2.4440248422889472
2023-04-28,mom_4m,84,weekly,512980,0.09204545454545454,0.09204545454545454,False,2.6689862198178163
2023-05-04,mom_4m,84,weekly,512980,0.060353798126951075,0.060353798126951075,False,2.830069675332315
2023-05-05,mom_4m,84,weekly,512980,-0.026496565260058835,-0.026496565260058835,False,2.7550825494893587
2023-05-08,mom_4m,84,weekly,512980,-0.008064516129032251,-0.008064516129032251,False,2.7328641418321866
2023-05-09,mom_4m,84,weekly,512980,-0.028455284552845517,-0.028455284552845517,False,2.6550997150320836
2023-05-10,mom_4m,84,weekly,512980,-0.010460251046025104,-0.010460251046025104,False,2.6273267054606184
2023-05-11,mom_4m,84,weekly,512980,0.02114164904862581,0.02114164904862581,False,2.682872724603549
2023-05-12,mom_4m,84,weekly,512980,-0.05072463768115931,-0.05072463768115931,False,2.546784977703369
2023-05-15,mom_4m,84,weekly,512980,-0.016357688113413316,-0.016357688113413316,False,2.5051254633461713
2023-05-16,mom_4m,84,weekly,512980,-0.039911308203991136,-0.039911308203991136,False,2.405142628888896
2023-05-17,mom_4m,84,weekly,512980,0.006928406466512715,0.006928406466512715,False,2.4218064346317756
2023-05-18,mom_4m,84,weekly,512980,0.029816513761467878,0.029816513761467878,False,2.4940162595175854
2023-05-19,mom_4m,84,weekly,512980,-0.023385300668151476,-0.023385300668151476,False,2.435692939417508
2023-05-22,mom_4m,84,weekly,512980,-0.02052451539338651,-0.02052451539338651,False,2.385701522188871
2023-05-23,mom_4m,84,weekly,512980,-0.0186263096623982,-0.0186263096623982,False,2.3412647068745263
2023-05-24,mom_4m,84,weekly,512980,0.008303677342823335,0.008303677342823335,False,2.360705813574552
2023-05-25,mom_4m,84,weekly,512980,-0.025882352941176467,-0.025882352941176467,False,2.2996051925173284
2023-05-26,mom_4m,84,weekly,512980,0.024154589371980784,0.024154589371980784,False,2.3551512116602593
2023-05-29,mom_4m,84,weekly,512980,0.014150943396226356,0.014150943396226356,False,2.3884788231460177
2023-05-30,mom_4m,84,weekly,512980,0.04651162790697683,0.04651162790697683,False,2.499570861431879
2023-05-31,mom_4m,84,weekly,512980,0.014444444444444482,0.014444444444444482,False,2.535675773874784
2023-06-01,mom_4m,84,weekly,512980,0.02300109529025196,0.02300109529025196,False,2.5939990939748614
2023-06-02,mom_4m,84,weekly,512980,0.0,0.0,False,2.5939990939748614
2023-06-05,mom_4m,84,weekly,512980,0.021413276231263323,0.021413276231263323,False,2.649545113117792
2023-06-06,mom_4m,84,weekly,512980,-0.028301886792452713,-0.028301886792452713,False,2.5745579872748356
2023-06-07,mom_4m,84,weekly,512980,0.009708737864077666,0.009708737864077666,False,2.5995536958891545
2023-06-08,mom_4m,84,weekly,512980,-0.020299145299145338,-0.020299145299145338,False,2.5467849777033704
2023-06-09,mom_4m,84,weekly,512980,0.04143947655398028,0.04143947655398028,False,2.6523224140749386
2023-06-12,mom_4m,84,weekly,512980,-0.007329842931937169,-0.007329842931937169,False,2.632881307374913
2023-06-13,mom_4m,84,weekly,512980,0.03270042194092837,0.03270042194092837,False,2.718977637046456
2023-06-14,mom_4m,84,weekly,512980,0.013278855975485282,0.013278855975485282,False,2.755082549489361
2023-06-15,mom_4m,84,weekly,512980,-0.006048387096774244,-0.006048387096774244,False,2.7384187437464815
2023-06-16,mom_4m,84,weekly,512980,0.01926977687626774,0.01926977687626774,False,2.7911874619322656
2023-06-19,mom_4m,84,weekly,512980,0.006965174129353269,0.006965174129353269,False,2.8106285686322914
2023-06-20,mom_4m,84,weekly,512980,0.006916996047430679,0.006916996047430679,False,2.8300696753323167
2023-06-21,mom_4m,84,weekly,512980,-0.07654563297350336,-0.07654563297350336,False,2.613440200674887
2023-06-26,mom_4m,84,weekly,512980,-0.054197662061636454,-0.054197662061636454,False,2.4717978518604142
2023-06-27,mom_4m,84,weekly,512980,0.011235955056179803,0.011235955056179803,False,2.4995708614318795
2023-06-28,mom_4m,84,weekly,512980,-0.013333333333333308,-0.013333333333333308,False,2.466243249946121
2023-06-29,mom_4m,84,weekly,512980,0.013513513513513598,0.013513513513513598,False,2.49957086143188
2023-06-30,mom_4m,84,weekly,512980,-0.00666666666666671,-0.00666666666666671,False,2.4829070556890005
2023-07-03,mom_4m,84,weekly,512980,-0.03803131991051456,-0.03803131991051456,False,2.388478823146018
2023-07-04,mom_4m,84,weekly,512980,0.008139534883720989,0.008139534883720989,False,2.407919929846044
2023-07-05,mom_4m,84,weekly,512980,-0.014994232987312617,-0.014994232987312617,False,2.3718150174031387
2023-07-06,mom_4m,84,weekly,512980,0.005854800936768045,0.005854800936768045,False,2.3857015221888713
2023-07-07,mom_4m,84,weekly,512980,-0.008149010477299212,-0.008149010477299212,False,2.3662604154888456
2023-07-10,mom_4m,84,weekly,512980,0.012910798122065748,0.012910798122065748,False,2.3968107260174576
2023-07-11,mom_4m,84,weekly,512980,-0.009269988412514474,-0.009269988412514474,False,2.3745923183602855
2023-07-12,mom_4m,84,weekly,512980,-0.022222222222222254,-0.022222222222222254,False,2.3218236001745014
2023-07-13,mom_4m,84,weekly,512980,0.035885167464114964,0.035885167464114964,False,2.4051426288888975
2023-07-14,mom_4m,84,weekly,512980,0.01501154734411081,0.01501154734411081,False,2.441247541331802
2023-07-17,mom_4m,84,weekly,512980,-0.023890784982935176,-0.023890784982935176,False,2.382924221231725
2023-07-18,mom_4m,84,weekly,512980,-0.013986013986013957,-0.013986013986013957,False,2.3495966097459666
2023-07-19,mom_4m,84,weekly,512980,0.013002364066193817,0.013002364066193817,False,2.380146920274578
2023-07-20,mom_4m,84,weekly,512980,-0.023337222870478458,-0.023337222870478458,False,2.3246009011316473
2023-07-21,mom_4m,84,weekly,512980,-0.004778972520907976,-0.004778972520907976,False,2.313491697303061
2023-07-24,mom_4m,84,weekly,512980,-0.0024009603841537164,-0.0024009603841537164,False,2.307937095388768
2023-07-25,mom_4m,84,weekly,512980,0.013237063778580138,0.013237063778580138,False,2.33848740591738
2023-07-26,mom_4m,84,weekly,512980,-0.027315914489311144,-0.027315914489311144,False,2.2746094839030095
2023-07-27,mom_4m,84,weekly,512980,-0.013431013431013272,-0.013431013431013272,False,2.244059173374398
2023-07-28,mom_4m,84,weekly,512980,-0.0024752475247524774,-0.0024752475247524774,False,2.238504571460105
2023-07-31,mom_4m,84,weekly,512880,-0.003933136676499527,-0.0041331366764995265,True,2.229252526115291
2023-08-01,mom_4m,84,weekly,512880,-0.001974333662388972,-0.001974333662388972,False,2.224851237811016
2023-08-02,mom_4m,84,weekly,512880,0.006923837784372111,0.006923837784372111,False,2.2402557468759787
2023-08-03,mom_4m,84,weekly,512880,0.035363457760314354,0.035363457760314354,False,2.3194789363529287
2023-08-04,mom_4m,84,weekly,512880,0.008538899430740043,0.008538899430740043,False,2.3392847337221663
2023-08-07,mom_4m,84,weekly,512880,0.002822201317027373,0.002822201317027373,False,2.345886666178579
2023-08-08,mom_4m,84,weekly,512880,-0.0065666041275798115,-0.0065666041275798115,False,2.3304821571136163
2023-08-09,mom_4m,84,weekly,512880,-0.005665722379603388,-0.005665722379603388,False,2.317278292200791
2023-08-10,mom_4m,84,weekly,512880,0.019943019943020168,0.019943019943020168,False,2.363491819395679
2023-08-11,mom_4m,84,weekly,512880,-0.043761638733705865,-0.043761638733705865,False,2.2600615442452163
2023-08-14,mom_4m,84,weekly,512880,-0.009737098344693274,-0.009737098344693274,False,2.238055102723841
2023-08-15,mom_4m,84,weekly,512880,0.01868239921337289,0.01868239921337289,False,2.2798673416144544
2023-08-16,mom_4m,84,weekly,512880,0.0019305019305020377,0.0019305019305020377,False,2.2842686299187296
2023-08-17,mom_4m,84,weekly,512880,0.0,0.0,False,2.2842686299187296
2023-08-18,mom_4m,84,weekly,512880,-0.016377649325626353,-0.016377649325626353,False,2.2468576793323916
2023-08-21,mom_4m,84,weekly,512880,-0.03525954946131238,-0.03525954946131238,False,2.1676344898554416
2023-08-22,mom_4m,84,weekly,512880,0.019289340101522834,0.019289340101522834,False,2.209446728746054
2023-08-23,mom_4m,84,weekly,512880,-0.02689243027888444,-0.02689243027888444,False,2.1500293366383416
2023-08-24,mom_4m,84,weekly,512880,0.01535312180143289,0.01535312180143289,False,2.183038998920404
2023-08-25,mom_4m,84,weekly,512880,0.006048387096774244,0.006048387096774244,False,2.196242863833229
2023-08-28,mom_4m,84,weekly,512880,0.02505010020040066,0.02505010020040066,False,2.2512589676366663
2023-08-29,mom_4m,84,weekly,512880,-0.006842619745845435,-0.006842619745845435,False,2.235854458571704
2023-08-30,mom_4m,84,weekly,512880,-0.028543307086614234,-0.028543307086614234,False,2.1720357781597164
2023-08-31,mom_4m,84,weekly,512880,-0.019250253292806496,-0.019250253292806496,False,2.1302235392691036
2023-09-01,mom_4m,84,weekly,512880,0.0010330578512396382,0.0010330578512396382,False,2.132424183421241
2023-09-04,mom_4m,84,weekly,512880,0.007223942208462342,0.007223942208462342,False,2.1478286924862036
2023-09-05,mom_4m,84,weekly,512880,-0.009221311475409832,-0.009221311475409832,False,2.128022895116966
2023-09-06,mom_4m,84,weekly,512880,-0.0031023784901758056,-0.0031023784901758056,False,2.1214209626605536
2023-09-07,mom_4m,84,weekly,512880,-0.005186721991701226,-0.005186721991701226,False,2.110417741899866
2023-09-08,mom_4m,84,weekly,512880,0.005213764337852034,0.005213764337852034,False,2.1214209626605536
2023-09-11,mom_4m,84,weekly,512880,0.01556016597510368,0.01556016597510368,False,2.154430624942616
2023-09-12,mom_4m,84,weekly,512880,-0.011235955056179803,-0.011235955056179803,False,2.130223539269103
2023-09-13,mom_4m,84,weekly,512880,-0.011363636363636354,-0.011363636363636354,False,2.1060164535955908
2023-09-14,mom_4m,84,weekly,512880,0.004179728317659448,0.004179728317659448,False,2.1148190302041407
2023-09-15,mom_4m,84,weekly,512880,-0.004162330905306932,-0.004162330905306932,False,2.1060164535955908
2023-09-18,mom_4m,84,weekly,515220,0.006698564593301537,0.006498564593301537,True,2.1197025375538376
2023-09-19,mom_4m,84,weekly,515220,0.002851711026615966,0.002851711026615966,False,2.125747316653326
2023-09-20,mom_4m,84,weekly,515220,-0.00663507109004724,-0.00663507109004724,False,2.111642832087854
2023-09-21,mom_4m,84,weekly,515220,-0.009541984732824416,-0.009541984732824416,False,2.0914935684228935
2023-09-22,mom_4m,84,weekly,515220,-0.004816955684007862,-0.004816955684007862,False,2.081418936590413
2023-09-25,mom_4m,84,weekly,515220,0.0019361084220717029,0.0019361084220717029,False,2.0854487893234053
